code,name,pe,pb,eps
MTB,美国制商银行,19.072478,1.69028,8.83472
HAL,哈里伯顿,0.0,4.718649,-0.442704
IT,加特纳,0.0,12.93162,-0.61799
BA,波音,23.451709,170.140342,15.217654
M,梅西百货,7.043365,1.951067,5.263109
EBAY,eBay,0.0,4.947645,-1.507595
PNR,滨特尔,11.478922,1.631281,3.759935
ARNC,美国铝业Arconic,0.0,1.782024,-0.680172
FITB,五三银行,8.47626,1.347353,3.482668
MCO,穆迪,33.983778,175.554387,5.3758
MMC,威达信集团,27.493877,5.555018,3.161795
OXY,西方石油,33.431119,3.055764,2.473444
MLM,马丁-玛丽埃塔材料,20.881592,3.033404,10.791801
STZ,Constellation Brands Inc,15.557131,3.873068,13.746108
REGN,Regeneron Pharmaceuticals,27.366773,5.995587,13.353054
BLK,贝莱德,15.060107,2.544082,33.52433
ADP,"Automatic Data Processing, Inc.",34.134993,15.017906,4.024023
INCY,因塞特医疗,0.0,9.143853,-0.766884
TXT,德事隆,44.389739,3.004357,1.504627
ROP,儒博实业,28.266015,4.080568,10.013438
CFG,Citizens Financial Group,11.676615,0.979631,3.429076
TAP,莫库酒业,9.732169,1.074897,6.884385
AWK,美国水务,35.555402,2.864249,2.466292
CXO,康休,19.345764,2.249227,7.653355
HBAN,杭庭顿控股,13.098347,1.631512,1.139075
HPE,惠普企业,8.59496,0.990667,1.821998
EQT,EQT corp,49.219951,1.24353,1.116214
CTXS,思杰系统,153.285033,28.512279,0.718335
LB,L Brands Inc,9.701513,-9.152588,3.304639
XRX,施乐,38.787291,1.148486,0.644541
TMK,托马科,6.560971,1.649808,12.888335
XL,XL Group,0.0,1.515355,-2.137384
CMG,墨式烧烤,67.42316,9.220813,6.711937
CTL,世纪电信,9.723776,0.903372,2.018763
MRO,马拉松石油,0.0,1.422226,-0.475977
SYMC,赛门铁克,11.434702,2.65162,1.886363
F,福特汽车,5.572406,1.188917,1.948889
DIS,迪士尼,14.632833,3.632003,7.537843
K,家乐氏,16.934514,9.655175,4.171953
HPQ,惠普,8.968422,-20.392911,2.63034
UNM,尤纳姆集团,8.261778,0.888783,4.620071
TGT,塔吉特,14.111441,3.691999,5.475699
YUM,百胜餐饮集团,17.966146,-3.767198,4.381574
DTE,DTE能源,17.45373,1.952486,6.094972
COF,第一资本,20.87837,1.041134,4.597102
COST,好市多,31.315709,7.764674,6.865564
CA,联合电脑,38.836748,3.12758,1.135265
HST,美国豪斯特酒店,23.582181,2.196128,0.891775
AET,安泰保险,18.219411,3.820755,10.512963
CRM,Salesforce,226.612031,9.875464,0.648774
BEN,富兰克林资源,26.315876,1.724537,1.220176
AEP,美国电力,19.525582,1.877011,3.607575
TROW,罗派斯,19.037284,4.940066,6.324957
CINF,辛市金融,14.240949,1.450297,4.954024
CB,丘博保险,16.152625,1.211392,8.257482
USB,美国合众银行,13.963462,1.925109,3.673874
FCX,麦克莫兰铜金,10.666948,2.806871,1.572146
COTY,科蒂,0.0,1.124309,-0.483063
AGN,艾尔建,0.0,0.823471,-6.324225
RE,Everest Re Group Ltd,24.860617,1.154687,9.457127
CNP,中点能源,6.766696,2.461628,4.095056
JPM,摩根大通,14.631545,1.625722,7.552176
GILD,吉利德科学,29.110941,4.874952,2.651924
CERN,美国塞纳,23.702283,4.128978,2.572748
MYL,迈兰制药,26.995811,1.422801,1.347246
WY,惠好,39.407688,3.04961,0.91911
WM,美国废物管理,17.883477,5.987769,4.680298
PNW,品尼高西方资本品西资本,19.161333,1.789234,4.1876
AMG,艾佛里管理公司,11.462688,2.193434,12.954204
ABC,美源伯根,22.222752,5.986852,3.906807
MRK,默沙东,106.889982,4.996575,0.584994
RSG,共和废品处理,17.508471,2.87277,3.958655
SPG,西蒙地产,25.393475,15.246503,6.713536
PX,普莱克斯,36.269026,7.529911,4.60062
AIG,美国国际集团,0.0,0.782142,-6.71312
EXPD,康捷国际物流,24.216816,6.375769,2.983464
AEE,阿美能,25.994666,2.064823,2.357022
HRB,H&R Block Inc,8.183527,12.739928,2.929055
SO,美国南方公司,43.049201,1.953474,1.106873
SRE,桑普拉能源,190.470695,2.221026,0.60697
ETR,安特吉,31.852286,2.009066,2.564965
PEG,公务集团,12.940723,1.853371,3.998231
NAVI,Navient Corp,11.185882,1.004734,1.234592
MAC,马塞里奇房产,188.931297,2.563776,0.30392
IVZ,美国景顺集团,8.931478,1.175679,2.850592
C,花旗,0.0,0.963919,-2.305423
DUK,杜克能源,19.09769,1.3528,4.223024
PBCT,人联金融,17.105239,1.110898,1.06634
EIX,爱迪生国际,50.758475,1.826002,1.29141
COG,卡伯特油气,96.844171,4.438865,0.24431
NSC,诺福克南方,8.064743,2.666749,19.2145
GS,高盛,21.178135,1.239632,10.908421
CHD,丘奇＆德怀特,17.705941,6.253129,3.093312
WLTW,Willis Towers Watson Public Limited Company,47.470571,1.942885,3.313
WEC,威州能源,16.558927,2.118867,3.920544
NWSA,新闻集团,0.0,0.9247,-2.702432
PXD,先锋自然资源,29.683376,2.731146,6.152939
VLO,瓦莱罗能源,11.056735,2.089708,9.595057
L,洛斯公司,14.300028,0.856546,3.476217
XOM,埃克森美孚,17.253811,1.851733,4.77054
JWN,诺德斯特龙,18.940484,8.183261,2.761809
CMS,CMS能源,26.661886,2.925868,1.78532
UAA,安徳玛公司A类股 ,0.0,4.740202,-0.172591
EOG,依欧格资源,22.384596,4.273236,5.553819
PSX,Phillips 66,11.162676,2.359889,9.949227
KSU,堪萨斯南方铁路,11.364765,2.330575,9.210925
MAR,万豪酒店,34.298973,12.926306,3.803321
PWR,广达公司,17.049384,1.36733,1.946698
DGX,奎斯特诊疗,19.949369,3.079783,5.717474
ES,Eversource Energy,18.720839,1.668057,3.144624
PRU,保德信金融,5.264525,0.77809,18.239063
DVN,德文能源,58.709771,2.590845,0.750812
EQIX,易昆尼克斯,135.023852,4.878932,3.247204
ED,爱迪生联合电气,15.564878,1.567349,5.07296
AIZ,Assurant Inc,12.116557,1.513655,8.884537
VZ,威瑞森,6.738067,4.184704,7.632753
VFC,威富集团,52.930842,9.466542,1.672182
NOV,华高,0.0,1.185513,-0.48455
O,Realty Income Corp,48.698874,2.141127,1.12364
HAS,孩之宝,54.521351,7.659207,1.724462
NKE,耐克,65.078033,12.72554,1.190417
COL,罗柯,24.487313,3.399991,5.607802
CSCO,思科,0.0,4.267376,-0.252893
PPL,宾州电力,16.690332,1.777005,1.702183
COP,康菲石油,0.0,2.692079,-0.418881
REG,Regency Centers Corp,38.623413,1.568343,1.573398
T,美国电话电报,6.387983,1.594595,4.971835
CVS,CVS健康,10.406594,1.786025,6.528553
