code,open,name,pe,pb,eps
FNGO,48.79,Bank of Montreal MicroSectors FANG Index 2X Leveraged,0.0,0.0,0.0
FMDG,29.57,Fieldstone Merlin Dynamic Large Cap Growth ETF,0.0,0.0,0.0
FLTW,25.92,Franklin FTSE Taiwan ETF,0.0,0.0,0.0
FLQS,30.1,Franklin LibertyQ U.S. Small Cap Equity ETF,0.0,0.0,0.0
FLQM,29.056,Franklin LibertyQ U.S. Mid Cap Equity ETF,0.0,0.0,0.0
FLMX,25.95,Franklin FTSE Mexico ETF,0.0,0.0,0.0
FLMI,24.35,Franklin Liberty Intermediate Municipal Opportunities ETF ,0.0,0.0,0.0
FLMB,24.26,Franklin Liberty Municipal Bond ETF,0.0,0.0,0.0
FLKR,23.47,Franklin FTSE South Korea ETF,0.0,0.0,0.0
FLJH,26.69,Franklin FTSE Japan Hedged ETF,0.0,0.0,0.0
FLIY,24.22,Franklin FTSE Italy ETF,0.0,0.0,0.0
FLIO,28.0033,Franklin Liberty International Opportunities ETF,0.0,0.0,0.0
FLHY,25.39,Franklin Liberty High Yield Corporate ETF ,0.0,0.0,0.0
FLFR,25.4,Franklin FTSE France ETF,0.0,0.0,0.0
FLEH,25.03,Franklin FTSE Europe Hedged ETF,0.0,0.0,0.0
FLCA,25.1,Franklin FTSE Canada ETF,0.0,0.0,0.0
FLBR,20.5029,Franklin FTSE Brazil ETF,0.0,0.0,0.0
FLBL,25.36,Franklin Liberty Senior Loan ETF,0.0,0.0,0.0
FIEE,165.0,UBS FI Enhanced Europe 50,0.0,0.0,0.0
FFIU,24.29,Fieldstone UVA Unconstrained Medium-Term Fixed Income ETF,0.0,0.0,0.0
FFHG,30.27,Formula Folios Hedged Growth ETF,0.0,0.0,0.0
FDHY,50.35,Fidelity High Yield Factor ETF,0.0,0.0,0.0
EWMC,69.54,Guggenheim S&P MidCap 400 Equal Weight ETF,0.0,0.0,0.0
EVIX,8.4649,VelocityShares 1x Long VSTOXX Futures ETN,0.0,0.0,0.0
ERC,12.34,Wells Fargo Advantage Multi-Se,14.726662,0.883887,0.837936
EPRF,23.161,Elkhorn S&P High Quality Preferred ETF,0.0,0.0,0.0
EMTY,29.88,ProShares Decline of the Retail Store ETF,0.0,0.0,0.0
EMMF,24.5604,WisdomTree Emerging Markets Multifactor Fund,0.0,0.0,0.0
EMDV,55.16,ProShares MSCI Emerging Markets Dividend Growers ETF,0.0,0.0,0.0
ELLO,8.41,Ellomay Capital Ltd,0.0,0.994138,-0.552038
EKAR,24.08,Innovation Shares NextGen Vehicles & Technology ETF,0.0,0.0,0.0
EGAS,13.1,Gas Natural,0.0,1.44271,-0.06
DYB,26.49,WisdomTree Dynamic Bearish U.S. Equity Fund,0.0,0.0,0.0
DWMF,24.71,WisdomTree International Multifactor Fund,0.0,0.0,0.0
DMRS,60.3,DeltaShares S&P 600 Managed Risk ETF,0.0,0.0,0.0
DMRM,56.6506,DeltaShares S&P 400 Managed Risk ETF,0.0,0.0,0.0
DMRL,58.3432,DeltaShares S&P 500 Managed Risk ETF,0.0,0.0,0.0
DMRI,51.74,DeltaShares S&P International Managed Risk ETF,0.0,0.0,0.0
DLBR,16.469,Citigroup Global Markets Holdings Inc,0.0,0.0,0.0
DIT,88.65,AMCON Distributing,16.512675,0.857284,5.368603
DGSE,0.6677,DGSE Cos,9.103924,2.146259,0.073342
DFND,28.63,Reality Shares DIVCON Dividend Defender ETF,0.0,0.0,0.0
DEZU,27.34,iShares Adaptive Currency Hedged MSCI Eurozone ETF,0.0,0.0,0.0
DEWJ,29.8799,iShares Adaptive Currency Hedged MSCI Japan ETF,0.0,0.0,0.0
DEFA,28.732,iShares Adaptive Currency Hedged MSCI EAFE ETF,0.0,0.0,0.0
DDLS,32.059,WisdomTree Dynamic Currency Hedged International SmallCap Equity,0.0,0.0,0.0
DDJP,28.92,WisdomTree Dynamic Currency Hedged Japan Equity Fund,0.0,0.0,0.0
DDEZ,30.07,WisdomTree Dynamic Currency Hedged Europe Equity Fund,0.0,0.0,0.0
CWS,34.51,AdvisorShares Trust Focused Equity ETF,73.425532,0.0,0.47
CWAI,24.84,StrongVest ETF,0.0,0.0,0.0
CUO,16.322,Continental Materials Corp,0.0,0.548152,-1.684073
CUMB,24.5129,Virtus Cumberland Municipal Bond ETF,0.0,0.0,0.0
CQH,32.07,钱尼尔能源,20.79602,14317.185033,1.542122
COMB,25.16,GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF,0.0,0.0,0.0
COHN,10.115,Cohen & Company Inc.,0.0,0.293295,-0.389289
CMDY,48.4499,iShares Bloomberg Roll Select Commodity Strategy ETF,0.0,0.0,0.0
CMCL,6.81,Caledonia Mining Corporation Plc,0.0,1.190608,0.0
CLTL,105.58,PowerShares Treasury Collateral Portfolio,0.0,0.0,0.0
CKX,10.8024,CKX Lands,16.73566,1.392268,0.645472
CIX,13.85,CompX国际,10.883281,1.168496,1.245029
CIK,3.145,Credit Suisse Asset Management I,22.482207,0.908087,0.139666
CEFS,20.02,Exchange Listed Funds Trust ETF,0.0,0.0,0.0
CCA,10.11,MFS California Municipal Fund,64.116385,0.825562,0.157682
BZM,13.75,BlackRock Maryland Municipal Bon,22.097441,0.918975,0.622244
BWL.A,14.9745,Bowl America Inc,21.564723,3.098742,0.694398
BUYN,26.7943,USCF SummerHaven SHPEN Index Fund,0.0,0.0,0.0
BUY,27.9415,USCF SummerHaven SHPEI Index Fund,0.0,0.0,0.0
BTN,4.0,Ballantyne Strong Inc,0.0,1.738975,-0.876667
BSJQ,25.3,Invesco BulletShares 2026 High Yield Corporate Bond ETF,0.0,0.0,0.0
BSCS,19.9535,Invesco BulletShares 2028 Corporate Bond ETF,0.0,0.0,0.0
BRN,1.93,Barnwell Industries Inc,0.0,0.975806,-0.006647
BOSS,20.55,Global X Founder-Run Companies ETF,0.0,6e-05,0.0
BOON,26.88,NYSE Pickens Oil Response ETF,0.0,0.0,0.0
BLJ,13.6101,BlackRock New Jersey Municipal B,15.168226,0.885923,0.897277
BKJ,17.1,Bancorp of New Jersey Inc,32.201632,1.525618,0.531029
BKC,25.07,REX BKCM ETF,0.0,0.0,0.0
BJUL,25.88,Innovator S&P 500 Buffer ETF,0.0,0.0,0.0
BHV,16.94,BlackRock Virginia Municipal Bon,48.131154,1.117091,0.351955
BGI,1.2994,Birks Group Inc.,1.994918,0.926604,0.651355
BERN,29.4936,Bernstein U.S. Research Fund,0.0,0.0,0.0
BDRY,22.1401,Breakwave Dry Bulk Shipping ETF,0.0,0.0,0.0
BBRE,80.0498,J.P. Morgan Exchange-Traded Fund Trust,0.0,0.0,0.0
BBEU,24.925,JPMorgan BetaBuilders Europe ETF,0.0,0.0,0.0
AUGR,25.47,Defiance Future Tech ETF,0.0,0.0,0.0
AST,1.4,"Asterias Biotherapeutics, Inc.",0.0,2.768351,-0.423747
AIII,0.82,ACRE Realty Investors Inc,0.0,0.86037,-0.13
ACY,15.7,Aerocentury Corp,3.408467,0.467244,4.606177
ACES,26.245,ALPS ETF Trust,0.0,0.0,0.0
ABE,14.695,Aberdeen Emerging Markets Smaller Company Opportunities Fund,10.35282,0.95396,1.41942
AAMC,60.8825,Altisource Asset Management Corp,0.0,-0.491015,-5.982125
VMOT,29.035,Alpha Architect Value Momentum Trend ETF,0.0,0.0,0.0
USAI,25.819,American Energy Independence ETF,0.0,0.0,0.0
GBIL,100.0963,Goldman Sachs ETF Trust,0.0,0.0,0.0
EIA,10.22,Eaton Vance California Municip,60.843235,0.821995,0.168114
BBCA,24.88,JPMorgan BetaBuilders Canada ETF,0.0,0.0,0.0
JHMD,29.6966,John Hancock Exchange-Traded Fund Trust,0.0,0.0,0.0
IEHS,29.45,iShares Evolved U.S. Healthcare Staples ETF,0.0,0.0,0.0
PUTW,30.72,WisdomTree Trust,0.0,0.0,0.0
NVG,14.6539,Nuveen Dividend Advantage Muni,15.164267,0.921189,0.966443
IRBO,25.426, iShares Robotics and Artificial Intelligence ETF,0.0,0.0,0.0
NUBD,24.0517,NuShares ESG U.S. Aggregate Bond ETF,0.0,0.0,0.0
BLHY,24.5421,Virtus ETF Trust II,0.0,0.0,0.0
DMF,7.87,Dreyfus Municipal Income Inc,32.554517,0.868137,0.241948
CET,29.8,Central Securities Corp,6.265163,0.887781,4.762318
OGIG,23.68,O'Shares Global Internet Giants ETF,0.0,0.0,0.0
IRT,10.34,Independence Realty Trust Inc,64.248414,1.455877,0.16086
SPYX,71.4401,SPDR S&P 500 Fossil Fuel Free ETF,0.0,0.0,0.0
NHC,73.71,National Healthcare Corp,21.071354,1.568117,3.45208
RLGT,5.58,Radiant Logistics,33.363773,2.043817,0.165353
GRNB,25.98,VanEck Vectors Green Bond ETF,0.0,0.0,-0.68
NZF,14.44,Nuveen Dividend Advantage Munici,17.658414,0.930641,0.814909
IDEV,57.5,iShares Core MSCI International Developed Markets ETF,0.0,0.0,0.0
EVM,9.95,Eaton Vance California Municipal,39.864003,0.831287,0.249418
UIVM,49.4113,USAA MSCI International Value Momentum Blend Index ETF,0.0,0.0,0.0
MLPQ,36.47,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infrastructure Index,0.0,0.0,0.0
VFL,12.13,Delaware Investments National Mu,19.317137,0.847461,0.62897
EMJ,11.885,Eaton Vance New Jersey Municip,32.2155,0.856965,0.369077
EVY,11.81,Eaton Vance New York Municipal I,194.419708,0.843186,0.060642
IMOM,28.325,MomentumShares International Qu,0.0,0.0,0.0
AFIF,10.05,Two Roads Shared Trust,0.0,0.0,0.0
GLQ,15.09,Clough Global Equity Fund,7.207033,1.039109,2.081994
NYV,13.4847,Nuveen New York Municipal Value,39.526029,0.892791,0.34116
GSIE,29.87,Goldman Sachs ActiveBeta International Equity ETF,0.0,0.0,0.0
XLC,49.0,The Communication Services Select Sector SPDR Fund,0.0,0.0,0.0
FIDI,22.41,Fidelity International High Dividend ETF,0.0,0.0,0.0
GSJY,33.9288,Goldman Sachs ActiveBeta Japan Equity ETF,0.0,0.0,0.0
XITK,103.89,SPDR FactSet Innovative Technology ETF,0.0,0.0,0.0
PRK,108.8,Park National Corp,15.861207,2.248281,6.82315
RFL,9.08,"Rafael Holdings, Inc.",0.0,1.083123,-0.047519
UITB,48.07,USAA Core Intermediate-Term Bond ETF,0.0,0.0,0.0
FPEI,19.1319,First Trust Institutional Preferred Securities and Income ETF,0.0,0.0,0.0
SMMV,32.8143,iShares Edge MSCI Min Vol USA Small-Cap ETF,0.0,0.0,0.0
NPN,13.01,Nuveen Pennsylvania Municipal Value Fund,33.010705,0.87628,0.3923
PAVE,17.55,Global X US Infrastructure Development ETF,0.0,0.0,0.0
DRSK,25.2599,Aptus Defined Risk ETF,0.0,0.0,0.0
IG,24.62,Igi Laboratories Inc,410.333343,0.0,0.06
TGC,0.9466,Tengasco Inc,8.415409,1.537306,0.112294
IEC,5.43,IEC Electronics,27.290527,3.479824,0.199703
NYH,10.4401,Eaton Vance New York Municipal,55.640175,0.828023,0.187636
EVV,12.79,Eaton Vance Limited Duration Inc,21.22936,0.865062,0.600833
FFTI,24.05,Formula Folios Income ETF,0.0,0.0,0.0
FIBR,97.04,iShares Edge U.S. Fixed Income Balanced Risk ETF,0.0,0.0,0.0
NUDM,26.6512,NuShares ESG International Developed Markets Equity ETF,0.0,0.0,0.0
JPHF,24.8333,J.P. Morgan Exchange-Traded Fund Trust Diversified Alternatives,0.0,0.0,0.0
SMTS,2.55,Sierra Metals Inc.,0.0,0.0,0.0
EGI,0.3676,Entree Gold,0.0,-2.357165,-0.04
SVT,10.3025,Servotronics Inc,10.497449,0.893858,0.978714
SAND,3.77,Sandstorm Gold Ltd,0.0,0.881368,-0.02
NRO,5.12,Neuberger Berman Real Estate Sec,0.0,1.022583,-0.406845
NBO,11.51,Neuberger Berman New York Interm,225.040675,0.848812,0.051013
IGRO,57.01,iShares International Dividend Growth ETF,0.0,0.0,0.0
TRX,0.3729,Tanzanian Royalty Exploration Co,0.0,1.581379,-0.07
NUMG,34.21,NuShares ESG Mid-Cap Growth ETF,0.0,0.0,0.0
ONLN,38.58, ProShares Online Retail ETF,0.0,0.0,0.0
HNW,14.52,Pioneer Diversified High Income,21.739306,0.849241,0.66745
EIM,11.48,Eaton Vance Municipal Bond Fun,32.02308,0.864901,0.35787
VSGX,52.29,Vanguard World Funds,0.0,0.0,0.0
GLO,11.04,Clough Global Opportunities Fund,7.827764,0.936034,1.409087
ENX,10.96,Eaton Vance New York Municipal B,51.118687,0.840681,0.214403
BOUT,24.72, Innovator IBD Breakout Opportunities ETF,0.0,0.0,0.0
DEEF,29.0227,DBX ETF Trust,0.0,0.0,0.0
CEI,0.2051,Camber Energy,0.0,-0.297518,-8.328291
SIF,5.3,SIFCO Industries Inc,0.0,0.650601,-1.492643
MIW,12.64,Eaton Vance Michigan Municipal,29.847645,0.847571,0.423484
BTX,2.5,BioTime Inc,0.0,3.103425,-1.06541
CLIX,47.35,ProShares Long Online/Short Stores ETF,0.0,0.0,0.0
HCHC,5.87,"HC2 Holdings, Inc.",290.796029,5.095188,0.0201
EAD,8.0401,Wells Fargo Advantage Income,21.954499,0.892107,0.365884
EVP,11.4745,Eaton Vance Pennsylvania Municip,0.0,0.854372,-0.019716
PED,1.98,Pedevco Corp.,0.536684,1.150638,3.726591
AAAU,12.0,Perth Mint Physical Gold ETF,0.0,0.0,0.0
CRF,13.95,Cornerstone Total Return Fund Inc,11.969916,1.149618,1.16208
EVJ,11.53,Eaton Vance New Jersey Municipal,66.285322,0.85973,0.173945
INUV,0.611,Inuvo Inc,0.0,1.35418,-0.07377
RNN,1.75,Rexahn Pharmaceuticals,0.0,4.907914,-0.240141
EXIV,37.39,VelocityShares 1x Daily Inverse VSTOXX Futures ETN,0.0,0.0,0.0
SGA,35.95,Saga Communications Inc.,3.935006,1.167944,9.135946
NMZ,12.58,Nuveen Municipal High Income Opp,15.517859,0.957195,0.80939
LBY,9.04,Libbey Inc,0.0,2.867034,-3.855037
GV,4.4,Goldfield Corp,14.679927,1.843079,0.301432
NAK,0.5369,Northern Dynasty Minerals Ltd,0.0,1.248146,-0.12
VKI,10.44,Invesco Advantage Municipal Income Trust II,23.876346,0.883486,0.436834
APT,3.65,Alpha Pro Tech Ltd,18.952866,1.604933,0.191475
VMM,12.1,Delaware Investments Minnesota M,30.613772,0.845744,0.394267
EWSC,62.25,Guggenheim S&P SmallCap 600 Equal Weight ETF,135.326085,0.0,0.46
EIP,11.6301,Eaton Vance Pennsylvania Munic,52.152213,0.848211,0.223003
CQP,39.78,Cheniere Energy Partners L.P.,18.159039,26.46963,2.177428
VHC,4.2,VirnetX Holding,0.0,70.082263,-0.39511
CEF,11.63,Central Fund of Canada Ltd,7.983561,0.86717,1.46
BFY,12.6,BlackRock New York Municipal Inc,22.879672,0.83382,0.549396
NHS,10.86,纽伯格伯曼高地策略基金,60.8702,0.851526,0.178741
ELMD,5.97,Electromed,28.062505,2.395636,0.211314
SRCI,8.95,Synergy Resources Corp,9.48436,1.491511,0.929952
CLM,14.1,Cornerstone Strategic Value Fund,11.369607,1.121392,1.231353
REI,11.12,Ring Energy Inc.,74.553451,1.475778,0.1478
PARR,20.06,Par Petroleum Corporation.,13.268404,1.89146,1.496412
EMI,12.5001,Eaton Vance Michigan Municipal I,315.459935,0.854679,0.039625
IAF,5.92,Aberdeen Australia Equity Fund I,15.843206,0.95426,0.372513
GLDM,11.92,SPDR Gold MiniShares Trust,0.0,0.0,0.0
BLE,13.16,BlackRock Municipal Income Trust,20.62144,0.890665,0.635266
AMS,2.999,American Shared Hospital Service,7.832018,0.689761,0.379851
VISI,3.39,"Volt Information Sciences, Inc.",8.49643,1.341828,0.402522
BTG,2.23,B2Gold Corp Common shares (Canad,56.250001,1.451827,0.04
PRNT,26.4495,The 3D Printing ETF,0.0,0.0,0.0
HLTH,1.09,Nobilis Health Corp.,50.30323,0.559967,0.021271
BHB,28.93,Bar Harbor Bankshares,14.093657,1.259583,2.051987
CVR,31.42,Chicago Rivet & Machine Co,12.054207,1.025745,2.604908
CANF,1.3135,Can-Fite Biopharma Ltd,0.0,2.812491,-0.358464
ATNM,0.7201,"Actinium Pharmaceuticals, Inc.",0.0,4.593105,-0.248541
MICR,3.46,Arrhythmia Research Technology,0.0,1.983642,-0.274102
SDPI,3.14,Superior Drilling Products Inc,86.784859,4.845206,0.035535
BVX,7.12,Bovie Medical Corp,0.0,10.967441,-0.100829
FCO,8.59,Aberdeen Global Income Fund Inc,18.143704,0.970285,0.471789
PLG,0.1881,Platinum Group Metals Ltd,0.0,-5.315385,-1.9949
VNRX,2.28,VolitionRX Ltd,0.0,7.843516,-0.623732
GVP,3.75,GSE Systems,16.543632,2.401933,0.223651
MLSS,0.73,"Milestone Scientific, Inc.",0.0,4.686512,-0.189131
FTF,10.47,Franklin Templeton Ltd Duration,16.390987,0.892629,0.632982
AIRI,1.44,Air Industries Group,0.0,2.069404,-1.245082
LOV,11.65,Spark Networks,2.592633,6.141715,4.515988
YUMA,0.2575,"Yuma Energy, Inc.",0.0,0.191898,-0.948657
BGSF,25.93,BG Staffing Inc,23.193443,4.279914,1.099453
WYY,0.468,WidePoint Corp,0.0,1.544515,-0.024245
AAU,0.6202,Almaden Minerals,0.0,1.129418,-0.03
SHNY,5.11,Direxion Shares ETF Trust,0.0,0.0,0.0
FNGU,63.85,Bank Of Montreal,0.0,0.0,0.0
MTNB,0.415,"Matinas BioPharma Holdings, Inc",0.0,-21100.997642,-0.14861
AKG,0.855,Asanko Gold Inc.,0.0,0.399155,-0.02
FPI,6.68,Farmland Partners Inc,0.0,0.696464,-0.053828
GLOW,0.1759,Glowpoint,1.437813,0.752464,0.122895
EVI,39.8,EnviroStar Inc,117.229141,7.787391,0.338653
AXU,1.11,Alexco Resource Corp,0.0,1.385813,-0.04
DNN,0.57,Denison Mines Corp,0.0,1.68426,-0.03
MYO,2.2,Myomo Inc.,1.39426,2.36337,1.563553
FRD,9.0,Friedman Industries Inc,10.561238,0.878909,0.855269
TIS,3.77,Orchids Paper Products Inc,62.142468,0.293413,0.058736
CTEK,3.67,CynergisTek Inc.,0.0,2.053791,-0.116656
SNMP,7.65,Sanchez Production Partners LP,0.0,-2.015077,-2.339196
ALO,0.7351,Timmins Gold Corp,0.548387,0.135482,1.3547
LNG,68.67,Cheniere Energy Inc,88.833722,-16.241871,0.749265
GBR,2.05,New Concept Energy Inc,0.0,8.596236,-1.589914
UFAB,7.9659,"Unique Fabricating, Inc.",13.025038,1.532767,0.617979
INFU,3.35,InfuSystems Holdings Inc,0.0,2.209234,-0.810107
TXMD,6.84,TherapeuticsMD Inc.,0.0,20.036327,-0.436613
UUUU,3.32,Energy Fuels Inc,0.0,1.807822,-0.5369
ZDGE,2.0271,"Zedge, Inc. Class B",0.0,2.051567,-0.156563
PTN,1.03,Palatin Technologies Inc,8.059536,7.530504,0.124697
NGD,0.9848,New Gold,48.735001,0.240386,0.02
ESP,31.05,Espey Manufacturing & Electronic,22.917747,2.154375,1.317887
BDR,1.17,Blonder Tongue Laboratories Inc,0.0,1.404987,-0.032223
ALN,0.1454,绿润集团,0.0,-8.930733,-1.238298
SENS,4.44,"Senseonics Holdings,Inc.",0.0,7.118264,-0.647719
NG,3.8,NovaGold Resources Inc,0.0,4.032678,-0.11
CVM,3.58,CEL-SCI Corp,0.0,-76.077749,-1.935726
MCF,6.01,Contango Oil & Gas Co,0.0,0.682122,-0.756182
WTID,6.3,ProShares Daily 3x Inverse Crude ETN,0.0,0.0,0.0
CMT,7.75,Core Molding Technologies Inc,22.574246,0.579146,0.33268
NAVB,0.25,Navidea Biopharmaceuticals,0.0,21.121119,-0.094027
AWX,3.82,Avalon Holdings Corp,44.172121,0.371628,0.084662
GPL,0.9623,Great Panther Silver Ltd,0.0,1.963316,-0.03
EMAN,1.5,eMagin Corp,0.0,3.374235,-0.260789
NEN,64.35,New England Realty Associates LP,53.463227,-6.809376,1.203631
RCG,2.0,RENN Global Entrepreneurs Fund,7.43518,1.110608,0.252852
TAT,1.64,TransAtlantic Petroleum Ltd,0.0,4.411564,-0.223182
PFNX,5.12,Pfenex,0.0,1.977841,-1.021777
UEC,1.77,Uranium Energy Corp,0.0,4.256215,-0.123763
ITP,0.88,IT Tech Packaging Inc,0.0,0.105383,-0.188355
VGZ,0.506,Vista Gold Corp,0.0,1.803917,-0.09448
CPHI,0.2178,中国医药控股有限公司,0.0,0.221058,-0.397533
GSAT,0.5273,全球星,5.402827,1.671029,0.093303
NNVC,0.4101,NanoViricides Inc.,0.0,1.463194,-0.149579
OCX,2.55,OncoCyte Corporation,0.0,14.261085,-0.585518
GSV,1.73,Gold Standard Ventures Corp,0.0,2.788867,-0.04
LEVB,6.79,Level Brands Inc.,529.680364,3.408691,0.01095
XTNT,4.54,Xtant Medical Holdings Inc,0.0,5.263574,-25.545244
IBIO,0.84,iBio Inc.,0.0,0.941567,-1.539366
LODE,0.1539,Comstock Mining,0.0,0.80249,-0.201672
URG,0.8,Ur-Energy Inc,0.0,2.751906,-0.02
ASM,0.5701,Avino Silver & Gold Mines,19.92,0.466161,0.03
