code,open,name,pe,pb,eps
IPAR,64.8,依特香水,42.02219,4.634417,1.545612
LWAY,3.24,来福威食品,0.0,1.12669,-0.078187
CFRX,1.64,ContraFect Corporation,0.0,-18.136258,-0.591386
HSDT,9.61,"Helius Medical Technologies, Inc.",0.0,-19.046499,-1.705762
SNHNL,26.29,Senior Housing Properties Trust 6.25% Senior Notes Due 2046,0.0,0.0,0.0
STNL,9.88,"Sentinel Energy Services, Inc.",214.079238,84.956182,0.046011
IFRX,34.99,Fireman B.V.,116.75561,4.658362,0.295489
THRM,49.2,Gentherm Inc,58.48529,3.054966,0.842947
ILPT,21.28,Industrial Logistics Properties Trust,14.748448,1.343691,1.449305
PEBO,36.08,Peoples Bancorp Inc,16.842716,1.400316,2.149297
FGBI,25.07,"First Guaranty Bancshares, Inc",16.226877,1.579115,1.560177
BOTZ,23.15,Global X Robotics & Artificial Intelligence Thematic ETF,0.0,0.0,0.0
MASI,122.45,麦斯莫医疗,51.205549,7.73646,2.38978
KEQU,33.2,基瓦尼科技,16.614097,1.898355,1.998303
GSIT,6.6,广船国际技术,0.0,1.660075,-0.217779
JBLU,19.9,捷蓝航空,7.949442,1.39423,2.512126
BWB,13.35,Bridgewater Bancshares,17.150528,1.955137,0.780734
BMRA,3.35,Biomerica Inc,0.0,6.954796,-0.171041
FLXS,31.45,弗莱克斯蒂尔工业,14.012987,1.025127,2.251019
RECN,16.8,Resources Connection,27.596071,1.980147,0.612406
FSAC,10.13,Federal Street Acquisition Corp.,0.0,27.214958,-0.167586
LSBK,16.76,莱克肖尔万通金控,30.04204,1.284658,0.567538
USMC,28.55,Principal U.S. Mega-Cap Multi-Factor Index ETF,0.0,0.0,0.0
CDEV,20.55,"Centennial Resource Development, Inc.",30.507867,1.796901,0.673269
INNT,6.83,Innovate Biopharmaceuticals Inc.,0.0,51.065324,-0.722302
QRVO,78.98,"Qorvo, Inc.",0.0,2.119075,-0.313822
IRBT,106.49,iRobot Corp.,51.559204,6.378216,2.067526
PFLT,13.37,PennantPark Floating Rate Capital,14.619592,0.968719,0.915819
TRST,8.6,TrustCo Bank Corp NY,16.566086,1.768563,0.520642
MDIV,18.73,First Trust Exchange-Traded Fund,0.0,0.0,0.0
FEUZ,43.19,First Trust Eurozone AlphaDEX ETF,0.0,0.0,0.0
MBWM,34.62,莫肯特尔银行,15.68689,1.538237,2.213313
GPRE,17.45,绿色平原能源,12.158021,0.78226,1.431154
JYNT,8.7,The Joint Corp.,0.0,88.818568,-0.065674
SRET,15.24,Global X SuperDividend REIT ETF,0.0,0.0,0.0
MOTS,5.25,Motus GI Holdings,0.0,6.110249,-1.497759
GENY,38.69,Principal Millennials Index ETF,0.0,0.0,0.0
INFR,28.03,Legg Mason Global Infrastructure ETF,0.0,0.0,0.0
KBAL,17.45,"Kimball International, Inc.",18.98259,3.373067,0.922951
VIA,35.05,维亚康姆,7.063037,2.02122,4.976613
HVBC,15.0,"HV Bancorp, Inc.",40.578375,1.100545,0.381829
RBNC,28.21,Reliant Bancorp Inc.,32.981569,1.612221,0.858055
QAT,17.44,iShares MSCI Qatar Capped ETF,0.0,0.0,0.0
EXPE,134.99,Expedia,75.212426,5.078776,1.79239
FOXA,44.76,21世纪福克斯公司,20.594079,4.232304,2.170284
GLIBP,25.17,"GCI Liberty, Inc. Preferred Stock",0.0,0.0,0.0
WLTW,149.08,Willis Towers Watson Public Limited Company,42.427571,1.90388,3.509746
CHEF,36.3,The Chefs’ Warehouse,49.701519,4.265828,0.733378
TRMB,43.72,天宝导航,74.562373,4.351944,0.58783
SLIM,38.1,The Obesity ETF,0.0,0.0,0.0
CDNA,25.81,CareDx,0.0,32.552328,-2.629829
DXJS,44.61,WisdomTree Japan Hedged SmallCap,0.0,0.0,0.0
CAAS,3.72,中汽系统,0.0,0.396027,-0.91082
HBANO,26.1,Huntington Bancshares Incorporated,39.02985,0.0,0.67
NVMI,26.13,Nova Measuring Instruments Ltd,15.995676,2.869982,1.635442
SCVL,41.15,Shoe Carnival,20.317242,2.114693,2.029803
OPNT,23.14,"Opiant Pharmaceuticals, Inc.",0.0,7.569494,-0.882567
GHDX,68.56,Genomic Health,580.450821,10.922008,0.118184
GDS,34.39,万国数据,0.0,4.862782,-0.564382
UAE,15.3,iShares MSCI UAE Capped ETF,0.0,0.0,0.0
AMOT,49.87,Allied Motion科技,39.927458,4.959476,1.252271
HDS,42.52,HD Supply Holdings Inc.,11.848932,4.856138,3.585977
GOODO,27.41,Gladstone Commercial Corporation,0.0,0.0,-0.1
SVA,7.79,科兴生物,17.17184,3.551167,0.452485
ANIP,54.38,"ANI Pharmaceuticals, Inc.",9440.111064,3.476866,0.005769
NDSN,145.25,Nordson Corporation,22.743084,5.952929,6.405024
LONE,7.87,美国龙星资源,0.0,1.081576,-2.5781
CEZ,27.35,Victory CEMP Emerging Market Volatility Wtd Index ETF,0.0,0.0,0.0
NTRA,23.88,"Natera, Inc.",0.0,-66.483554,-2.602126
BKNG,1956.0,Booking Holdings,34.405416,8.851104,56.752983
HA,40.05,夏威夷控股,5.822499,2.222423,6.921427
AUDC,10.08,奥科,45.038814,3.237234,0.22414
DGRE,24.35,WisdomTree Emerging Markets Quality Dividend Growth Fund,0.0,0.0,0.0
BPOPN,25.2,Popular,0.0,0.056231,0.0
HOLI,20.79,和利时自动化,11.718992,1.489111,1.77319
CTAS,212.29,信达思,27.225873,7.476305,7.794057
NYMT,6.26,纽约抵押信托,7.324407,1.2035,0.85809
ANAB,91.97,Anaptysbio Inc,0.0,7.803566,-1.8429
HWKN,42.0,霍金斯材料,0.0,2.124515,-0.559364
JRVR,42.07,"James River Group Holdings, Ltd.",29.145337,1.832398,1.447916
DGRS,38.34,WisdomTree U.S. SmallCap Dividen,0.0,0.0,0.0
QLC,36.38,FlexShares US Quality Large Cap Index Fund,0.0,0.0,0.0
SCHL,42.99,学乐集团,0.0,1.143005,-0.142857
LILA,21.6,Liberty Latin America Ltd. Class A,0.0,1.156984,-4.83659
MGEE,64.95,MGE Energy Inc,22.354291,2.846185,2.916666
FTXL,31.1,First Trust Nasdaq Semiconductor ETF,0.0,0.0,0.0
EBAYL,26.2,eBay Inc. 6.0% Notes Due 2056,0.0,0.0,0.0
CKPT,4.4,"Checkpoint Therapeutics, Inc.",0.0,6.334048,-1.102909
BLFS,17.68,BioLife Solutions Inc.,0.0,14.80751,-0.018265
TRNS,22.15,Transcat,24.358835,3.016376,0.909321
ALCO,33.3,阿利科公司,0.0,1.604042,-0.792544
KOPN,2.2,高平电子,0.0,2.487571,-0.337621
PETS,36.55,PetMed Express,18.424925,6.072719,1.991867
OCSLL,24.85,Fifth Street Finance Corp. 6.125% Senior Notes due 2028,0.0,0.0,-0.44
TTEK,69.35,Tetra Tech,27.241953,4.108256,2.551212
OMCL,69.55,Omnicell,68.286308,4.643228,1.019238
GARS,8.37,Garrison Capital Inc,10.323714,0.731718,0.810561
ELSE,3.79,伊莱克森,0.0,1.031585,-0.02621
VWOB,75.28,Vanguard Emerging Markets Govern,0.0,0.0,0.0
DOX,66.27,Amdocs Ltd,22.793314,2.663951,2.908309
VRNS,70.75,"Varonis Systems, Inc.",0.0,20.000024,-0.824868
SNHY,57.08,Sun Hydraulics Corporation,50.359571,3.586777,1.133846
CSFL,30.78,CenterState Banks,25.858985,1.919294,1.196296
MKSI,82.7,MKS仪器,11.961028,2.549562,7.008177
WTBA,23.95,West Bancorporation,15.780601,2.149176,1.524023
SIEN,24.06,"Sientra, Inc.",0.0,6.654315,-3.386055
HWBK,24.15,Hawthorn Bancshares,33.037929,1.561263,0.730978
DWLV,33.97,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,0.0,0.0,0.0
ALPN,6.45,Alpine Immune Sciences Inc.,0.998054,1.345239,6.475902
ORMP,4.9,Oramed Pharmaceuticals Inc.,0.0,5.065877,-0.880631
EEMA,68.6,iShares,0.0,0.0,0.0
TDAC,9.82,Trident Acquisitions Corp,0.0,13.814589,-0.019903
GBLIL,26.06,Global Indemnity Ltd,0.0,0.0,0.0
PDLB,14.7,PDL Community Bancorp,0.0,1.57824,-0.069273
OFIX,54.2,Orthofix International N.V.,88.556038,3.203402,0.611816
LMNX,29.88,路明克斯,39.150408,2.862234,0.762955
FNHC,25.07,Federated National Holding Compa,17.990866,1.487963,1.39682
CMSS,10.03,CM Seven Star Acquisition Corporation,93.092483,53.014686,0.108172
TTGT,20.15,TechTarget,46.362594,4.322686,0.435049
YRIV,11.49,长江新港物流有限公司,0.0,10.532415,-0.07936
PVAC,78.16,Penn Virginia Corporation,0.0,5.134501,-0.600713
VTSI,5.24,"VirTra, Inc.",12.814317,3.350652,0.409698
GSHT,10.46,"Gores Holdings II, Inc",42857.142349,104.999832,0.000245
NWS,13.1,新闻集团,0.0,0.831917,-2.601681
PKOH,39.35,Park-Ohio Holdings Corp,11.973158,1.638674,3.292782
IKNX,10.4,Ikonics Corporation,78.241794,1.607749,0.134455
TCPC,14.36,TCP Capital Corp,14.296526,0.982651,1.004223
NUVA,69.26,纽瓦索器材,82.570378,4.579658,0.842554
ALGN,381.84,阿莱技术公司,103.446781,25.075165,3.678678
ESGU,64.84,iShares MSCI USA ESG Optimized ETF,0.0,0.0,0.0
XOG,10.98,Extraction Oil & Gas Inc.,0.0,1.202152,-0.694776
GNMA,48.0,iShares GNMA Bond ETF,0.0,0.0,0.0
NXST,82.5,Nexstar Broadcasting Group,6.737613,2.306437,12.274376
FALN,26.55,iShares Fallen Angels USD Bond ETF,0.0,0.0,0.0
DGRW,44.91,WisdomTree U.S. Quality Dividend Growth Fund,0.0,0.0,0.0
HSKA,110.46,赫斯卡医疗,129.053373,7.517094,0.853949
WASH,56.95,Washington Trust Bancorp,17.981032,2.338198,3.172788
SBGI,28.45,Sinclair Broadcast Group,5.268581,1.79972,5.414171
UBNT,97.67,厄比奎蒂,38.214011,22.780948,2.543308
CSQ,13.45,CSQ基金,9.225424,1.065809,1.460464
FSFG,69.25,第一储蓄金融,14.809125,1.625588,4.676171
BLCN,23.83,Reality Shares Nasdaq NextGen Economy ETF,0.0,0.0,0.0
VTGN,1.35,"VistaGen Therapeutics, Inc.",0.0,10.769276,-1.038462
FTXH,23.39,First Trust Nasdaq Pharmaceuticals ETF,0.0,0.0,0.0
DJCO,237.0,Daily Journal Corp (S.C.),26.141088,2.018492,9.024108
CPTAL,24.9,Capitala Finance Corp,0.0,0.0,0.0
NHTC,23.79,然健环球,13.045142,3.156902,1.831333
OBSV,18.67,Obseva Sa,0.0,4.672497,-2.081492
OLED,121.25,Universal Display Corporation,91.397233,8.7974,1.329909
PDBC,18.37,PowerShares DB Optimum Yield Diversified Commodity Strategy Portfolio,0.0,0.0,0.0
USLV,5.96,Velocitysharestm 3X Long Silver,0.0,0.0,0.0
VRSN,161.17,威瑞信,34.063595,-14.165975,4.710601
RLJE,6.19,RLJ Entertainment,61.606533,-12.032102,0.100801
ACWI,74.8,MSCI全球ETF-iShares,0.0,0.0,0.0
CTWS,68.5,Connecticut Water Service,50.674902,2.878147,1.355898
VONV,113.37,Vanguard Scottsdale Funds Vangua,0.0,0.0,0.0
IDSY,6.17,编号系统,0.0,3.531167,-0.201185
COWNL,25.189,Cowen Group Inc,157.437504,0.0,0.16
SENEA,31.55,Seneca Foods Corp,11.263345,0.581244,2.81
PSCI,74.88,PowerShares Exchange-Traded Fund,0.0,0.0,0.0
DWMC,24.9,AdvisorShares Dorsey Wright Micro-Cap ETF,0.0,0.0,0.0
NYNY,9.6,Empire Resorts,0.0,1.45013,-2.531104
AGZD,48.0,WisdomTree Barclays U.S. Aggrega,0.0,0.0,0.0
HONE,19.58,"HarborOne Bancorp, Inc.",63.298081,1.778642,0.31012
PCAR,72.73,帕卡,12.372178,2.895573,5.861539
ITRI,66.35,伊管,0.0,3.937304,-2.966561
ZIV,80.4,VelocityShares Daily Inverse VIX,0.0,0.0,0.0
RNDB,16.8,"Randolph Bancorp, Inc.",0.0,1.192964,-0.585799
INTU,222.51,财捷,46.883313,24.370515,4.730468
AGND,44.1,WisdomTree Barclays U.S. Aggrega,0.0,0.0,0.0
MESA,13.45,"Mesa Air Group, Inc.",7.592598,2.034763,1.788584
POWI,68.0,帕沃英蒂格盛,69.207782,3.829298,0.981826
FOX,44.37,21世纪福克斯公司,18.364423,4.191586,2.410367
JAZZ,164.36,爵士制药,22.772306,3.46488,7.228078
AEHR,2.5,Aehr Test Systems,103.050009,2.847105,0.024295
FIXD,48.77,First Trust TCW Opportunistic Fixed Income ETF,0.0,0.0,0.0
EXPD,73.7,康捷国际物流,23.175161,6.805973,3.183365
DDIV,25.4859,First Trust Dorsey Wright Momentum & Dividend ETF,0.0,0.0,0.0
AIRR,28.5,First Trust RBA American Industrial Renaissance,0.0,0.0,0.0
SLRC,21.55,Solar Capital Ltd,12.281317,0.984942,1.758769
FOXF,72.3,Fox Factory Holding Corp.,46.465561,10.020079,1.553839
CATH,36.63,Global X S&P 500 Catholic Values ETF,23.688247,0.0,1.54
AMGN,205.66,安进,55.002979,8.920016,3.735434
FONE,49.67,First Trust NASDAQ CEA Smartphon,0.0,0.0,0.0
FCEF,22.23,First Trust CEF Income Opportunity ETF,0.0,0.0,0.0
ITEQ,36.479,BlueStar TA-BIGITech Israel Technology ETF,0.0,0.0,0.0
FUND,7.41,Fund基金,10.274619,0.809499,0.726061
DRIV,15.05,Digital River,0.0,0.0,-0.29
BTAI,7.54,Bioxcel Therapeutics Inc.,0.0,2.361544,-0.920438
TUSA,36.47,First Trust Total US Market AlphaDEX ETF,9.414027,0.961958,3.877023
TDIV,38.58,First Trust Exchange-Traded Fund,0.0,0.0,0.0
ANGI,23.18,安吉斯里斯特,0.0,10.524115,-0.275176
ANGI,23.18,安吉斯里斯特,0.0,10.524115,-0.275176
FRTA,7.99,Forterra Inc.,27.186748,4.264488,0.294261
RAIL,16.24,Freightcar America,0.0,0.901914,-2.562036
ANIK,40.84,阿尼卡医疗,32.459725,2.418742,1.260023
NGHCP,24.94,National General Holdings Corp - 7.50% Non-Cumulative Preferred,18.189781,0.0,1.37
PLTM,83.29,First Trust Exchange-Traded Fund,0.0,0.0,0.0
SAL,41.75,Salisbury Bancorp,17.442453,1.182134,2.396452
CTSO,13.2,Cytosorbents Corporation,0.0,19.28275,-0.490414
MRBK,17.3,Meridian Bank,23.106091,1.078447,0.747422
SPI,0.2781,阳光动力,0.0,-1.109343,-23.059271
GLPI,34.56,Gaming and Leisure Properties I,19.492398,3.11204,1.77659
UBNK,17.32,United Financial Bancorp,15.578605,1.250182,1.113065
EYE,43.73,National Vision Holdings Inc.,43.865587,4.524705,0.997137
CA,44.09,联合电脑,39.764929,2.344304,1.108263
NTRP,8.91,"Neurotrope, Inc.",0.0,5.919148,-1.349816
NDAQ,90.12,纳斯达克OMX交易所,19.73465,2.670072,4.557973
OPOF,27.6,Old Point Financial Corporation,0.0,1.427122,-0.048754
PTVCB,22.9,Protective Insurance Corp,11.955959,0.0,1.93
JSMD,47.39,Janus Small/Mid Cap Growth Alpha ETF,0.0,0.0,0.0
ACIW,28.53,ACI环球,1620.94624,3.512,0.017607
NTRS,107.06,北方信托公司,17.753526,2.517092,6.016833
ADRE,41.08,BLDRS Emerging Markets 50 ADR Index Fund,5.355995,1.113481,7.634641
AMCX,64.74,AMC网络公司,7.952665,22.162394,8.121177
HBNC,19.92,哈里逊合众银行,17.48785,1.62652,1.140792
TZACU,10.07,Tenzing Acquisition Corp.,0.0,0.0,0.0
OXSQL,25.35,Oxford Square Capital Corp.,0.0,0.0,0.0
CVTI,30.34,契诺货运,8.125595,1.775517,3.735111
IBKCO,27.07,IBERIABANK CORP DEP SHS REP 1/400 PER PFD S,6.33179,0.0,4.3
BCOM,10.51,B Communications Ltd,0.0,0.940059,-1.25
CFO,52.77,Compass EMP US 500 Enhanced Volatility Weighted Index ETF,262.899996,0.0,0.2
CFA,52.94,Compass EMP US 500 Volatility Weighted Index ETF,0.0,0.0,0.0
ACWX,48.14,iShares MSCI ACWI ex US ETF,0.0,0.0,0.0
RFEU,64.22,First Trust RiverFront Dynamic Europe ETF,0.0,0.0,0.0
MITL,11.04,Mitel Networks Corporation,0.0,3.378347,-0.286568
QQEW,63.98,First Trust NASDAQ-100 Equal Wei,0.0,0.0,0.0
VTC,81.01,Vanguard Total Corporate Bond ETF ETF Shares,0.0,0.0,0.0
WYNN,138.5,永利度假村,27.226622,8.71601,5.047633
NCLH,57.64,挪威邮轮,15.721414,2.239688,3.658068
TUSK,29.02,Mammoth Energy Services Inc.,7.620126,2.060494,3.780121
GPOR,11.69,格尔夫波特能源,5.658693,0.636215,2.072917
FAST,59.05,美国快克公司,24.80047,7.572575,2.36931
BIIB,343.1,生化基因,24.159407,5.611234,14.136522
BIDU,234.26,百度,20.396381,3.450017,11.316223
CLPS,13.71,CLPS Inc,59.831718,25.737296,0.220465
FFBC,30.55,第一金融银行股份,18.255399,1.487043,1.674847
HTLF,61.4,哈特兰金融,22.117088,1.689347,2.782916
DWIN,25.23,PowerShares DWA Tactical Multi-Asset Income Portfolio,0.0,0.0,0.0
ESND,12.81,Essendant Inc,0.0,1.096149,-3.659259
HGSH,1.28,汉广厦房地产,5.892608,0.340903,0.217391
MILN,23.76,Global X Millennials Thematic ETF,0.0,0.0,0.0
PCSB,20.05,PCSB Financial Corporation,51.281463,1.181494,0.393027
HOLX,41.38,上巨实业医疗,0.0,4.577039,-0.279705
OTTW,13.84,"Ottawa Bancorp, Inc.",54.837922,0.902909,0.254386
FANH,27.99,泛华金融控股集团,20.988481,2.875095,1.329777
CYOU,14.14,畅游,16.065139,0.891491,0.873942
EPAY,70.88,Bottomline Technologies,289.571168,9.637768,0.244016
RILYL,25.62,B. Riley Financial Inc,0.0,0.0,0.0
CMCO,42.96,哥伦布-麦金农,54.63532,2.431384,0.783193
PSCU,57.68,PowerShares Exchange-Traded Fund,0.0,0.0,0.0
NAVI,14.41,Navient Corp,12.5806,1.01215,1.147799
NOVT,72.45,Novanta Inc.,143.283208,7.730232,0.504944
SQLV,30.38,Legg Mason Small-Cap Quality Value ETF,0.0,0.0,0.0
VTHR,135.61,Vanguard Scottsdale Funds Vangua,0.0,0.0,0.0
GAINL,25.27,Gladstone Investment Corp,0.0,0.0,0.0
KLXI,62.7,KLX Inc,38.79678,1.372145,1.616629
GIII,47.44,G-III Apparel Group,22.893873,2.141823,2.068239
CISN,16.52,Cision Ltd.,0.0,6.952757,-0.239066
DFNL,25.515,Davis Select Financial ETF,0.0,0.0,0.0
WLFC,34.69,Willis Lease Finance Corporation,3.463987,0.83132,10.014473
HFBC,17.56,HopFed银行,26.878923,1.292726,0.6533
ICUI,265.15,ICU医疗,64.633997,4.329369,4.113934
PTEN,17.98,Patterson-UTI Energy,26.343325,1.014998,0.679489
BCML,25.34,Baycom,19.340603,1.427078,1.314535
ENTR,18.43,熵通科技,0.0,9.511954,-0.89
WPP,75.23,WPP plc,7.238415,1.545148,10.39316
DCIX,1.17,Diana Containerships Inc,0.366686,0.117829,3.110565
BSVN,19.15,Bank7 Corp.,0.0,0.0,0.0
SILC,38.42,矽晶电信,18.109378,2.034961,2.127627
RNDM,51.0462,First Trust Developed International Equity Select ETF,0.0,0.0,0.0
BNDW,74.81,Vanguard Total World Bond ETF,0.0,0.0,0.0
FVCB,20.01,"FVCBankcorp, Inc.",23.477043,2.46863,0.852322
ISHG,82.33,iShares S&P/Citigroup 1-3 Year I,0.0,0.0,0.0
SODA,142.8,SodaStream International Ltd,35.270342,5.835825,4.051279
CHMG,42.4,Chemung Financial Corp,24.148071,1.340385,1.753755
LILAK,21.36,Liberty Latin America Ltd. Class C,0.0,0.0,-3.46
EMCB,68.87,WisdomTree Trust WisdomTree Emer,0.0,0.0,0.0
FTHI,23.27,First Trust High Income ETF,0.0,0.0,0.0
FTSL,48.0,First Trust Senior Loan Fund ETF,0.0,0.0,0.0
HNDL,24.12,Strategy Shares Nasdaq 7HANDL Index ETF,0.0,0.0,0.0
HYZD,24.31,WisdomTree BofA Merrill Lynch Hi,0.0,0.0,0.0
CNCR,25.09,Loncar Cancer Immunotherapy ETF,65.710527,0.0,0.38
PLPC,75.5,Preformed Line Products Company,19.857865,1.587593,3.80202
TCBIP,25.26,Texas Capital Bancshares Inc. -,8.122187,0.0,3.11
AMSF,63.4,Amerisafe Inc,24.213541,2.747136,2.623532
VMBS,50.86,Vanguard Mortgage-Backed Securit,0.0,0.0,0.0
VIDI,25.55,Vident International Equity Fund,0.0,0.0,0.0
GEOS,12.81,Geospace Technologies Corporation,0.0,0.985393,-2.89768
LPNT,64.45,LifePoint Hospitals,56.662572,1.110571,1.1392
ESGRP,26.22,Enstar Group Limited,0.0,0.0,0.0
OFED,26.53,Oconee Federal Financial Corp,41.34801,1.777072,0.641627
TROW,112.25,罗派斯,16.877262,4.437775,6.611262
SKYY,56.5,First Trust ISE Cloud Computing,0.0,0.0,0.0
EMIF,28.33,iShares S&P Emerging Markets Inf,0.0,0.0,0.0
MSTR,147.92,MicroStrategy Incorporated,0.0,2.730248,-0.120549
MDGS,3.15,Medigus Ltd.,2.782145,0.721152,1.13222
VTIP,48.83,Vanguard Malvern Funds Vanguard,0.0,0.0,0.0
VCLT,87.54,Vanguard Long-Term Corporate Bon,0.0,0.0,0.0
FFIV,195.11,F5网络,26.482784,9.363132,7.359498
VONG,160.45,Vanguard Scottsdale Funds Vangua,0.0,0.0,0.0
VONE,135.08,Vanguard Scottsdale Funds Vangua,0.0,0.0,0.0
LEXEA,47.84,Liberty Expedia Holdings Inc,1.353414,0.127678,35.451099
BNDX,54.58,Vanguard Total International Bon,0.0,0.0,0.0
ESGD,66.78,iShares MSCI EAFE ESG Select ETF,0.0,0.0,0.0
VGSH,59.69,Vanguard Short Term Government B,0.0,0.0,0.0
COKE,183.5,可口可乐装瓶,22.25847,4.931326,8.270559
VGIT,61.99,Vanguard Intermediate -Term Gove,0.0,0.0,0.0
HEBT,1.4,希伯伦科技,3.068436,0.593287,0.485622
VCIT,83.37,Vanguard Intermediate-Term Corpo,0.0,0.0,0.0
INTX,1.73,Intersections,128.500904,42.728893,0.013775
ANSS,184.42,安西斯,51.101068,6.177745,3.596011
RFDI,62.28,First Trust RiverFront Dynamic Developed International ETF,0.0,0.0,0.0
HIFS,216.5,欣厄姆银行,15.39688,2.266358,14.093764
AMRN,2.98,阿玛琳,0.0,-12.121716,-0.323849
VRSK,121.19,Verisk Analytics,32.559443,9.593693,3.709523
FTNT,85.9,飞塔信息,162.215841,18.580959,0.528375
CWAY,28.15,Coastway Bancorp Inc,37.008458,1.559846,0.761988
ZAIS,4.09,"ZAIS Group Holdings, Inc.",0.0,1.60762,-0.271538
YOGA,1.01,Yogaworks Inc.,0.083182,0.371319,12.14207
YLDE,29.055,ClearBridge Dividend Strategy ESG ETF,0.0,0.0,0.0
XTLB,1.7789,XTL Biopharmaceuticals,3.111597,1.055135,0.5717
XPLR,5.99,Xplore Technologies Corp,220.034527,2.35952,0.027223
XGTI,0.4395,XG Technology Inc,0.0,0.683066,-2.289941
WVFC,16.104,WVS Financial Corp,13.84484,0.931441,1.163177
WTFCM,26.67,Wintrust Financial Corporation,7.913947,0.0,3.37
WSTG,12.1,Wayside Technology Group,18.385203,1.39385,0.658138
WRLSU,10.58,Pensare Acquisition Corp,0.0,0.0,0.0
WOOF,92.98,VCA Antech,35.624523,4.403337,2.61
WIRE,50.15,Encore Wire Corporation,14.513167,1.557485,3.455483
WILC,6.85,G. Willi-Food International,9.633721,0.814377,0.711044
WEB,27.9,"Web.com Group, Inc. ",27.003667,4.472549,1.033193
WBMD,66.48,WebMD Health Corp,35.174603,4.970504,1.89
VXUS,54.69,Vanguard STAR Funds Vanguard Tot,0.0,0.0,0.0
VWR,33.25,VWR International,29.6875,2.630812,1.12
VTIQU,10.17,Vectoiq Acquisition,0.0,0.0,0.0
VTIQ,9.5699,VectoIQ Acquisition Corp,0.0,56.730356,-0.000777
VSMV,30.1813,VictoryShares US Multi-Factor Minimum Volatility ETF,0.0,0.0,0.0
VSDA,31.21,VictoryShares Dividend Accelerator ETF,0.0,0.0,0.0
VRTSP,102.25,"Virtus Investment Partners, Inc.",16.491936,0.0,6.2
VRTS,122.3,Virtus Investment Partners,14.194305,1.705885,8.612609
VNDA,20.0,Vanda Pharmaceuticals Inc,1535.222076,4.179582,0.01306
VEAC,10.0,Vantage Energy Acquisition Corp,44.865785,31.460779,0.222887
VCSH,78.07,Vanguard Short-Term Corporate Bo,0.0,0.0,0.0
VBND,47.27,Vident Core U.S. Bond Strategy Fund,0.0,0.0,0.0
VBLT,1.6,Vascular Biogenics Ltd,0.0,0.939516,-0.377232
VBFC,33.8,农村金融信托银行,0.0,1.393067,-2.155822
VALX,29.73,Validea Market Legends ETF,0.0,0.0,0.0
USATP,22.302,全美科技,0.0,0.157008,-0.29
UNTY,22.85,联合银行,14.487347,1.922826,1.584141
UDBI,33.76,Legg Mason US Diversified Core ETF,0.0,0.0,0.0
UCTT,13.48,超科林半导体,5.686074,1.195547,2.372463
UCBA,27.85,United Community Bancorp,38.372774,1.639688,0.725775
TYPE,20.2,蒙泰图像,68.667542,2.420222,0.294171
TXRH,71.21,德州公路酒吧,32.005818,5.598077,2.222096
TWNK,11.83,Hostess Brands Inc,5.052919,1.001495,2.339242
TWLVU,10.3,Twelve Seas Investment Company,0.0,0.0,0.0
TWLV,9.57,Twelve Seas Investment,0.0,12.500588,-0.129334
TST,2.22,TheStreet,1.787624,1.726522,1.230684
TOTA,9.6699,Tottenham Acquisition I Limited,0.0,0.0,-0.075829
TNAV,5.0,TeleNav,0.0,7.298735,-2.002741
TMSR,2.25,TMSR Holding Company Limited,0.056457,1.274703,39.853287
TMCXU,10.25,Trinity Merger,0.0,0.0,0.0
TKKSU,10.12,TKK Symphony Acquisition,0.0,0.0,0.0
TKKS,9.52,TKK Symphony Acquisition Corporation,0.0,0.0,0.0
TIG,41.98,Tigenix,0.0,21.512147,-6.80726
TIBRU,10.24,Tiberius Acquisition Corp,0.0,0.0,0.0
THST,1.94,Truett-Hurst Inc.,0.0,0.886032,-0.305201
TEDU,8.59,达内科技,0.0,2.382157,-0.490284
TCGP,22.93,Carlyle Group LP,11.912116,0.0,1.918215
TBRG,9.7,"Thunder Bridge Acquisition, Ltd",0.0,15.13002,-0.006652
TBIO,10.38,Translate Bio Inc.,0.0,-3.378762,-9.783648
TATT,6.9,TAT Technologies Ltd,0.0,0.708202,-0.173572
TACT,14.15,TransAct Technologies Incorporat,32.028212,4.220219,0.441798
SYRS,12.74,Syros Pharmaceuticals Inc.,0.0,3.953258,-2.014891
SYPR,1.37,Sypris Solutions,0.0,1.804713,-0.263743
SYNT,40.93,Syntel,19.134601,52.415014,2.139057
SWIN,32.9,ALPS/Dorsey Wright Sector Momentum ETF,0.0,0.0,0.0
SVBI,9.75,Severn Bancorp Inc,26.762754,1.309437,0.362444
STPP,30.31,iPath US Treasury Steepener ETN,0.0,0.0,0.0
STNLU,10.2347,Sentinel Energy Services Inc.,0.0,0.0,0.0
STLRU,10.55,Stellar Acquisition Iii Inc.,0.0,0.0,-0.1125
STLR,10.5601,Stellar Acquisition III Inc.,0.0,5.950581,-0.1728
STDY,4.725,SteadyMed Ltd.,0.0,29.263472,-0.462262
STB,7.5,Student Transportation Inc,149.999998,6.684561,0.05
SSC,4.67,"Seven Stars Cloud Group, Inc.",0.0,9.254157,-0.313602
SSBI,15.7,Summit State Bank,20.30336,1.54688,0.773271
SRCLP,45.59,"Stericycle, Inc.",16.052817,0.0,2.84
SQBG,1.73,Sequential Brands Group Inc.,0.0,0.388489,-2.955092
SPLS,10.25,史泰博,0.0,1.982712,-2.31
SPKEP,24.38,Spark Energy Inc,0.0,0.0,0.0
