code,name,pe,pb,eps
ALB,美国雅宝公司,31.454938,2.818726,3.051985
HUBS,HubSpot,0.0,23.917703,-1.479164
EURL,Direxion Daily FTSE Europe Bull 3X Shares,0.0,0.0,0.0
BG,邦吉,0.0,1.659386,-0.249025
ARKW,ARK Web x.0 ETF,0.0,0.0,0.0
ELY,卡罗韦高尔夫,20.37836,2.942793,1.132574
IO,离子地球物理,0.0,7.485826,-2.987308
CEE,东欧与苏联基金,6.237654,0.833773,3.708125
WRD,Wildhorse Resource Development Corp,0.0,2.054602,-1.633538
SPPP,Sprott Physical Platinum And Pal,0.0,0.0,0.0
EWY,韩国ETF-iShares MSCI,4.570031,0.914979,14.610403
RDC,罗文,0.0,0.342312,-0.762703
PKX,浦项钢铁,8.159966,0.140256,8.747585
SWCH,Switch Inc.,0.0,4.455868,-2.021857
CVI,CVR能源,9.812179,3.548491,3.921657
ENV,Envestnet,142.651545,5.618201,0.434275
ERA,Era Group Inc.,0.0,0.619742,-1.49483
MSF,Morgan Stanley Emerging Markets,2.99811,0.778319,5.350037
YELP,Yelp Inc.,24.058138,3.530789,1.926583
KRO,康诺斯全球,8.842968,2.793137,2.326142
GCI,甘尼特,47.873739,1.070779,0.224549
SBH,Sally Beauty,8.003363,-5.604337,1.905449
DHX,戴斯控股,6.701455,0.848578,0.335748
GVIP,Goldman Sachs Hedge Industry VIP ETF,0.0,0.0,0.0
QEP,QEP Resources Inc.,0.0,0.702172,-1.029856
UEUR,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long EUR,0.0,0.0,0.0
ABX,巴里克黄金,18.678571,1.268604,0.56
SHOP,Shopify Inc,0.0,9.035437,-0.499644
CRH,CRH水泥,7.784008,1.566777,4.329389
VALE,淡水河谷,15.503566,0.433651,0.852707
CBL,CBL金融,0.0,0.678086,-0.128531
BVN,布埃纳文图拉开采,49.215141,1.108435,0.259473
ROM,ProShares Ultra Technology,0.0,0.0,0.0
CRCM,Care.com Inc,85.58662,6.016393,0.230293
ELLI,Ellie Mae,99.013283,4.670099,1.05501
RST,如师通,0.0,-87.91755,-0.507959
KEM,Kemet Corp,32.687089,3.128866,0.782572
SIVR,ETFS Silver Trust,0.0,0.0,-2.42
ACH,中国铝业,32.480393,0.821407,0.315575
RACE,法拉利,33.242148,22.396119,3.836094
MTW,马尼托沃克,18.054488,1.225099,1.271706
GWRE,Guidewire Software,0.0,6.043497,-0.963798
HACK,PureFunds ISE Cyber Security,0.0,0.0,0.0
SWZ,瑞士赫尔维蒂基金,4.87003,0.933578,2.702242
OMN,Omnova Solutions Inc,0.0,8.270547,-1.564833
ERX,三倍做多能源ETF-Direxion,0.0,0.0,0.0
EC,哥伦比亚国家石油,11.910665,0.018055,1.85548
CNDT,Conduent Inc,31.062404,1.307236,0.697306
HIVE,"Aerohive Networks, Inc.",0.0,11.211632,-0.371381
OAS,Oasis Petroleum,0.0,1.222511,-0.667169
GEF,格瑞夫,14.41593,2.376488,3.735451
BTE,Baytex能源信托,0.0,0.549813,-1.72
CHA,中国电信,10.122903,0.802507,4.8168
RIO,力拓,8.654454,2.035782,5.579786
SNP,中石化,13.830961,1.067711,6.9771
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,0.0,0.0,0.0
EVH,Evolent Health Inc,0.0,1.798853,-0.625265
PTR,中石油,30.635291,0.773824,2.4351
XINA,SPDR Index Shares Funds,0.0,0.0,0.0
SZC,The Cushing Renaissance Fund,0.0,0.0,0.0
VLO,瓦莱罗能源,11.669395,2.366798,10.330441
MCC,Medley Capital Corp,0.0,0.603607,-1.827308
ATKR,Atkore International Group Inc.,12.163266,17.587693,2.316812
WPX,WPX能源,0.0,2.153946,-0.998302
TGNA,Tegna Inc,5.11931,2.258844,2.289371
CIB,哥伦比亚银行,12.723482,0.000471,3.499828
AMRC,阿梅雷斯克,13.932381,1.917517,1.055096
INT,全球燃料服务,0.0,1.080157,-2.507314
ENIC,Enersis Chile S.A.,9.732409,0.08124,0.5045
CWEB,Direxion Shares ETF Trust,0.0,0.0,0.0
BGS,B&G食品,11.129637,2.551146,2.875206
PBR.A,巴西石油,102.75875,0.091458,0.086416
EAF,Graftech International Ltd.,11.884178,-5.71809,1.577728
LITB,兰亭集势,0.0,2.514516,-0.221
BME,BME信托,6.319124,1.149416,6.489824
TYL,泰勒科技,51.85831,6.983146,4.669454
PFGC,Performance Food Group,17.838451,3.158813,1.948039
SILV,SilverCrest Metals Inc,0.0,0.0,0.0
SXI,Standex International Corp,37.277314,3.222198,3.007191
FCX,麦克莫兰铜金,7.283193,2.213117,1.986766
DLB,杜比,79.459898,3.393778,0.898944
WOR,Worthington Industries Inc,14.374269,2.971853,3.19738
BBDO,Banco Bradesco SA,9.218233,0.322991,0.650884
MA,万事达,46.633888,41.364266,4.490297
COPX,铜矿ETF-Global X,0.0,0.0,0.0
WWE,World Wrestling Entertainment In,123.087187,21.905859,0.668388
SNAP,Snap Inc,0.0,5.748925,-0.855694
KOS,Kosmos Energy,0.0,4.609743,-0.864571
RUBI,Rubicon Project Inc,0.0,1.605377,-3.521643
MOD,摩丁制造,33.154831,1.881747,0.536875
PHYS,Sprott Physical Gold Trust,0.0,0.0,-0.83
