code,exp2015,exp2016,exp2017,exp2018,income2015,income2016,income2017,income2018,net2015,net2016,net2017,net2018,sale2015,sale2016,sale2017,sale2018
AKS,0_0,--_--,--_--,--_--,0_0,15.19亿_--,15.33亿_0.92%,16.59亿_8.22%,0_0,--_--,--_--,--_--,0_0,1.05亿_--,1.27亿_20.95%,1.32亿_3.94%
AKTS,0_0,32.17万_--,65.26万_102.86%,300.44万_360.37%,0_0,--_--,--_--,30.09万_--,0_0,32.17万_--,65.26万_102.86%,300.44万_360.37%,0_0,76.13万_--,126.32万_65.93%,183.26万_45.08%
AL,--_--,--_--,--_--,--_--,2.78亿_--,3.43亿_23.38%,3.60亿_4.96%,3.81亿_5.83%,--_--,--_--,--_--,--_--,1.13亿_--,1.31亿_15.93%,1.50亿_14.50%,1.63亿_8.67%
ALAC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALB,0_0,1987.20万_--,2432.30万_22.40%,2098.60万_-13.72%,0_0,6.57亿_--,7.22亿_9.89%,8.22亿_13.85%,0_0,1987.20万_--,2432.30万_22.40%,2098.60万_-13.72%,0_0,8263.10万_--,1.09亿_31.91%,1.01亿_-7.34%
ALDR,1103.50万_--,2764.70万_150.54%,9068.90万_228.02%,7404.80万_-18.35%,--_--,--_--,--_--,--_--,1103.50万_--,2764.70万_150.54%,9068.90万_228.02%,7404.80万_-18.35%,367.70万_--,604.50万_64.40%,998.10万_65.11%,1166.20万_16.84%
ALE,--_--,--_--,--_--,--_--,3.20亿_--,3.34亿_4.38%,3.66亿_9.58%,3.58亿_-2.19%,--_--,--_--,--_--,--_--,1.19亿_--,1.26亿_5.88%,5050.00万_-59.92%,4580.00万_-9.31%
ALEX,--_--,--_--,--_--,--_--,1.51亿_--,9140.00万_-39.47%,9320.00万_1.97%,1.13亿_21.24%,--_--,--_--,--_--,--_--,1460.00万_--,1660.00万_13.70%,1470.00万_-11.45%,1500.00万_2.04%
ALGN,1388.50万_--,1508.30万_8.63%,2280.40万_51.19%,2959.10万_29.76%,1.98亿_--,2.39亿_20.71%,3.10亿_29.71%,4.37亿_40.97%,1388.50万_--,1508.30万_8.63%,2280.40万_51.19%,2959.10万_29.76%,8828.10万_--,1.12亿_26.87%,1.51亿_34.82%,2.00亿_32.45%
ALGT,--_--,--_--,--_--,--_--,3.21亿_--,3.41亿_6.23%,3.80亿_11.44%,4.25亿_11.84%,--_--,--_--,--_--,--_--,1.60亿_--,1.53亿_-4.38%,1.40亿_-8.50%,1.60亿_14.29%
ALIM,332.90万_--,302.00万_-9.28%,211.00万_-30.13%,282.20万_33.74%,393.80万_--,580.10万_47.31%,661.80万_14.08%,980.20万_48.11%,332.90万_--,302.00万_-9.28%,211.00万_-30.13%,282.20万_33.74%,1132.00万_--,1119.30万_-1.12%,326.40万_-70.84%,385.50万_18.11%
ALK,0_0,--_--,--_--,--_--,0_0,11.57亿_--,17.40亿_50.39%,18.32亿_5.29%,0_0,--_--,--_--,--_--,0_0,5.05亿_--,6.23亿_23.37%,7.08亿_13.64%
ALKS,7027.80万_--,1.01亿_43.71%,1.05亿_3.96%,1.08亿_2.86%,1.61亿_--,1.57亿_-2.48%,1.92亿_22.29%,2.25亿_17.19%,7027.80万_--,1.01亿_43.71%,1.05亿_3.96%,1.08亿_2.86%,7827.00万_--,1.05亿_34.15%,1.17亿_11.43%,1.34亿_14.53%
ALL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALLE,0_0,--_--,--_--,--_--,0_0,5.02亿_--,5.49亿_9.36%,6.13亿_11.66%,0_0,--_--,--_--,--_--,0_0,1.34亿_--,1.42亿_5.97%,1.59亿_11.97%
ALLK,0_0,0_0,436.40万_--,640.10万_46.68%,0_0,0_0,--_--,--_--,0_0,0_0,436.40万_--,640.10万_46.68%,0_0,0_0,61.30万_--,230.80万_276.51%
ALLO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALLT,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALLY,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALNY,5803.50万_--,9627.30万_65.89%,8698.40万_-9.65%,9685.70万_11.35%,1853.70万_--,734.50万_-60.38%,1896.00万_158.13%,2189.90万_15.50%,5803.50万_--,9627.30万_65.89%,8698.40万_-9.65%,9685.70万_11.35%,1272.40万_--,2110.00万_65.83%,3848.70万_82.40%,7244.70万_88.24%
ALO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ALQA,2.10万_--,19.90万_847.62%,11.10万_-44.22%,0.00元_-100.00%,211.40万_--,395.70万_87.18%,412.50万_4.25%,538.10万_30.45%,2.10万_--,19.90万_847.62%,11.10万_-44.22%,0.00元_-100.00%,650.90万_--,974.00万_49.64%,758.80万_-22.09%,702.90万_-7.37%
ALRM,775.20万_--,997.00万_28.61%,1452.10万_45.65%,2037.70万_40.33%,4601.10万_--,5904.30万_28.32%,7419.40万_25.66%,9275.60万_25.02%,775.20万_--,997.00万_28.61%,1452.10万_45.65%,2037.70万_40.33%,1632.40万_--,2369.60万_45.16%,2855.30万_20.50%,3200.90万_12.10%
ALRN,0_0,249.30万_--,294.20万_18.01%,484.60万_64.72%,0_0,--_--,0.00元_--,0.00元_NaN%,0_0,249.30万_--,294.20万_18.01%,484.60万_64.72%,0_0,144.60万_--,164.70万_13.90%,291.70万_77.11%
ALSK,--_--,--_--,--_--,--_--,6578.60万_--,5632.80万_-14.38%,5673.10万_0.72%,5597.20万_-1.34%,--_--,--_--,--_--,--_--,3692.50万_--,2586.00万_-29.97%,2684.20万_3.80%,2479.90万_-7.61%
ALSN,2220.00万_--,2100.00万_-5.41%,2300.00万_9.52%,2800.00万_21.74%,5.04亿_--,4.62亿_-8.33%,4.99亿_8.01%,6.63亿_32.87%,2220.00万_--,2100.00万_-5.41%,2300.00万_9.52%,2800.00万_21.74%,7340.00万_--,8300.00万_13.08%,7900.00万_-4.82%,9200.00万_16.46%
ALT,0_0,102.91万_--,278.61万_170.73%,574.70万_106.27%,0_0,100.57万_--,29.96万_-70.21%,269.10万_798.20%,0_0,102.91万_--,278.61万_170.73%,574.70万_106.27%,0_0,123.10万_--,203.05万_64.95%,244.79万_20.56%
ALTM,0_0,0_0,--_--,--_--,0_0,0_0,0.00元_--,0.00元_NaN%,0_0,0_0,--_--,--_--,0_0,0_0,--_--,16.83万_--
ALTR,1.03亿_5.47%,0_0,1877.00万_--,2270.30万_20.95%,4.35亿_-5.64%,0_0,7688.20万_--,9173.10万_19.31%,1.03亿_5.47%,0_0,1877.00万_--,2270.30万_20.95%,7297.00万_-5.20%,0_0,3394.20万_--,3790.70万_11.68%
ALV,1.26亿_--,1.59亿_26.19%,--_--,--_--,21.74亿_--,24.30亿_11.78%,26.08亿_7.33%,28.13亿_7.86%,1.26亿_--,1.59亿_26.19%,--_--,--_--,1.04亿_--,1.21亿_16.35%,1.20亿_-0.83%,1.27亿_5.83%
ALXN,0_0,1.76亿_--,2.19亿_24.43%,1.77亿_-19.18%,0_0,7.00亿_--,8.69亿_24.14%,9.30亿_7.02%,0_0,1.76亿_--,2.19亿_24.43%,1.77亿_-19.18%,0_0,3.13亿_--,3.42亿_9.27%,3.37亿_-1.46%
AM,--_--,--_--,--_--,--_--,8583.50万_--,1.36亿_58.44%,1.75亿_28.68%,2.30亿_31.43%,--_--,--_--,--_--,--_--,3262.10万_--,3691.40万_13.16%,4199.30万_13.76%,4688.70万_11.65%
AMAG,698.80万_--,1422.90万_103.62%,1648.90万_15.88%,1080.90万_-34.45%,8950.50万_--,1.09亿_21.78%,1.39亿_27.52%,1.46亿_5.04%,698.80万_--,1422.90万_103.62%,1648.90万_15.88%,1080.90万_-34.45%,3211.20万_--,6317.50万_96.73%,7042.40万_11.47%,9105.00万_29.29%
AMAT,0_0,3.74亿_--,4.17亿_11.50%,4.89亿_17.27%,0_0,22.57亿_--,32.78亿_45.24%,42.05亿_28.28%,0_0,3.74亿_--,4.17亿_11.50%,4.89亿_17.27%,0_0,1.88亿_--,2.21亿_17.55%,2.36亿_6.79%
AMBA,0_0,1658.30万_--,2446.60万_47.54%,2660.20万_8.73%,0_0,7101.30万_--,5715.70万_-19.51%,6413.50万_12.21%,0_0,1658.30万_--,2446.60万_47.54%,2660.20万_8.73%,0_0,901.00万_--,1089.30万_20.90%,1174.40万_7.81%
AMBC,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMC,0_0,--_--,--_--,--_--,0_0,7.66亿_--,12.81亿_67.23%,13.84亿_8.04%,0_0,--_--,--_--,--_--,0_0,8350.00万_--,1.60亿_91.62%,1.75亿_9.38%
AMCI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMCN,--_--,0_0,0_0,0_0,6025.80万_-4.35%,0_0,0_0,0_0,--_--,0_0,0_0,0_0,751.20万_-31.12%,0_0,0_0,0_0
AMCX,--_--,--_--,--_--,--_--,6.69亿_--,7.07亿_5.68%,7.20亿_1.84%,7.41亿_2.92%,--_--,--_--,--_--,--_--,1.75亿_--,1.74亿_-0.57%,1.87亿_7.47%,1.87亿_0.00%
AMD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AME,--_--,--_--,--_--,--_--,9.84亿_--,9.44亿_-4.07%,10.08亿_6.78%,11.73亿_16.37%,--_--,--_--,--_--,--_--,1.27亿_--,1.12亿_-11.81%,1.23亿_9.82%,1.38亿_12.20%
AMED,--_--,--_--,--_--,--_--,3.02亿_--,3.49亿_15.56%,3.65亿_4.58%,3.99亿_9.32%,--_--,--_--,--_--,--_--,7747.60万_--,1.32亿_70.38%,1.23亿_-6.82%,1.25亿_1.63%
AMG,--_--,--_--,--_--,--_--,6.35亿_--,5.45亿_-14.17%,5.44亿_-0.18%,6.12亿_12.50%,--_--,--_--,--_--,--_--,1.41亿_--,1.27亿_-9.93%,1.16亿_-8.66%,4.02亿_246.55%
AMGN,8.94亿_--,8.72亿_-2.46%,7.69亿_-11.81%,7.60亿_-1.17%,48.74亿_--,52.39亿_7.49%,51.99亿_-0.76%,53.43亿_2.77%,8.94亿_--,8.72亿_-2.46%,7.69亿_-11.81%,7.60亿_-1.17%,10.26亿_--,12.03亿_17.25%,10.64亿_-11.55%,11.27亿_5.92%
AMGP,0_0,--_--,--_--,--_--,0_0,185.00万_--,1155.30万_524.49%,2845.30万_146.28%,0_0,--_--,--_--,--_--,0_0,4.00万_--,210.40万_5160.00%,92.50万_-56.04%
AMH,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,613.10万_--,857.00万_39.78%,929.50万_8.46%,923.10万_-0.69%
AMID,--_--,--_--,--_--,--_--,6460.90万_--,1.43亿_121.33%,1.64亿_14.69%,2.06亿_25.61%,--_--,--_--,--_--,--_--,1832.20万_--,4614.20万_151.84%,5568.30万_20.68%,4468.90万_-19.74%
AMJ,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMKR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMLP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMN,0_0,--_--,--_--,--_--,0_0,4.68亿_--,4.95亿_5.77%,5.22亿_5.45%,0_0,--_--,--_--,--_--,0_0,1.05亿_--,1.10亿_4.76%,1.13亿_2.73%
AMP,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMPE,392.04万_--,431.15万_9.98%,164.03万_-61.96%,204.45万_24.64%,--_--,--_--,--_--,--_--,392.04万_--,431.15万_9.98%,164.03万_-61.96%,204.45万_24.64%,187.33万_--,211.09万_12.68%,136.27万_-35.44%,152.22万_11.70%
AMPH,656.80万_--,860.50万_31.01%,1125.00万_30.74%,1426.00万_26.76%,5688.60万_--,5936.60万_4.36%,5667.00万_-4.54%,5839.30万_3.04%,656.80万_--,860.50万_31.01%,1125.00万_30.74%,1426.00万_26.76%,1397.30万_--,1222.20万_-12.53%,1281.70万_4.87%,1271.90万_-0.76%
AMR,0_0,0_0,504.70万_--,495.50万_-1.82%,0_0,0_0,9384.50万_--,4531.50万_-51.71%,0_0,0_0,504.70万_--,495.50万_-1.82%,0_0,0_0,3437.60万_--,5115.50万_48.81%
AMRC,--_--,--_--,--_--,--_--,1.15亿_--,1.34亿_16.52%,1.35亿_0.75%,1.67亿_23.70%,--_--,--_--,--_--,--_--,2407.10万_--,2588.80万_7.55%,2648.70万_2.31%,2720.40万_2.71%
AMRH,0_0,--_--,--_--,--_--,0_0,701.30万_--,1234.09万_75.97%,1106.30万_-10.35%,0_0,--_--,--_--,--_--,0_0,186.16万_--,372.26万_99.97%,369.97万_-0.62%
AMRN,1261.40万_--,1373.00万_8.85%,1082.30万_-21.17%,1176.20万_8.68%,1593.30万_--,2554.30万_60.32%,3463.70万_35.60%,4391.90万_26.80%,1261.40万_--,1373.00万_8.85%,1082.30万_-21.17%,1176.20万_8.68%,2474.10万_--,2802.00万_13.25%,3417.10万_21.95%,4340.70万_27.03%
AMRS,0_0,1190.60万_--,1477.80万_24.12%,1881.30万_27.30%,0_0,881.10万_--,1298.00万_47.32%,2299.80万_77.18%,0_0,1190.60万_--,1477.80万_24.12%,1881.30万_27.30%,0_0,1226.60万_--,1277.80万_4.17%,1875.70万_46.79%
AMRX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMSC,0_0,316.20万_--,295.20万_-6.64%,271.70万_-7.96%,0_0,2372.30万_--,1334.50万_-43.75%,892.30万_-33.14%,0_0,316.20万_--,295.20万_-6.64%,271.70万_-7.96%,0_0,761.30万_--,725.50万_-4.70%,613.80万_-15.40%
AMSF,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMSWA,0_0,274.90万_--,310.00万_12.77%,250.70万_-19.13%,0_0,2885.80万_--,2743.30万_-4.94%,2688.60万_-1.99%,0_0,274.90万_--,310.00万_12.77%,250.70万_-19.13%,0_0,874.80万_--,905.00万_3.45%,909.60万_0.51%
AMT,--_--,--_--,--_--,--_--,10.79亿_--,12.89亿_19.46%,16.16亿_25.37%,17.42亿_7.80%,--_--,--_--,--_--,--_--,3.87亿_--,4.77亿_23.26%,5.86亿_22.85%,6.51亿_11.09%
AMTD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMTX,10.90万_--,9.70万_-11.01%,8.60万_-11.34%,6.20万_-27.91%,3472.60万_--,3332.60万_-4.03%,3157.40万_-5.26%,4301.80万_36.25%,10.90万_--,9.70万_-11.01%,8.60万_-11.34%,6.20万_-27.91%,363.40万_--,299.90万_-17.47%,329.50万_9.87%,380.70万_15.54%
AMU,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMWD,0_0,--_--,--_--,--_--,0_0,2.31亿_--,2.58亿_11.69%,2.77亿_7.36%,0_0,--_--,--_--,--_--,0_0,2645.00万_--,2739.50万_3.57%,2772.50万_1.20%
AMX,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMZA,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AMZN,0_0,0_0,48.13亿_--,67.59亿_40.43%,0_0,0_0,357.14亿_--,510.42亿_42.92%,0_0,0_0,48.13亿_--,67.59亿_40.43%,0_0,0_0,27.15亿_--,37.66亿_38.71%
AN,--_--,--_--,--_--,--_--,49.14亿_--,50.85亿_3.48%,51.39亿_1.06%,52.60亿_2.35%,--_--,--_--,--_--,--_--,5.86亿_--,6.24亿_6.48%,5.95亿_-4.65%,6.27亿_5.38%
ANAB,0_0,478.60万_--,793.50万_65.80%,1181.00万_48.83%,0_0,486.60万_--,0.00元_-100.00%,0.00元_NaN%,0_0,478.60万_--,793.50万_65.80%,1181.00万_48.83%,0_0,121.90万_--,205.30万_68.42%,394.70万_92.26%
ANDE,--_--,--_--,--_--,--_--,9.18亿_--,8.88亿_-3.27%,8.52亿_-4.05%,6.36亿_-25.35%,--_--,--_--,--_--,--_--,7860.40万_--,7988.10万_1.62%,8154.50万_2.08%,6425.70万_-21.20%
ANDX,--_--,--_--,--_--,--_--,2.63亿_--,3.00亿_14.07%,4.20亿_40.00%,5.35亿_27.38%,--_--,--_--,--_--,--_--,6900.00万_--,7000.00万_1.45%,8500.00万_21.43%,1.07亿_25.88%
ANET,4334.00万_--,6251.50万_44.24%,8161.00万_30.54%,1.02亿_24.98%,1.79亿_--,2.42亿_35.20%,3.35亿_38.43%,4.72亿_40.90%,4334.00万_--,6251.50万_44.24%,8161.00万_30.54%,1.02亿_24.98%,3865.90万_--,4284.00万_10.82%,5918.20万_38.15%,6181.90万_4.46%
ANF,0_0,--_--,--_--,--_--,0_0,7.09亿_--,6.85亿_-3.39%,6.61亿_-3.50%,0_0,--_--,--_--,--_--,0_0,1.08亿_--,1.14亿_5.56%,4.70亿_312.28%
ANFI,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ANGI,0_0,0_0,557.60万_--,1578.00万_183.00%,0_0,0_0,1.51亿_--,2.55亿_68.87%,0_0,0_0,557.60万_--,1578.00万_183.00%,0_0,0_0,1.37亿_--,2.37亿_72.99%
ANGL,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ANGO,0_0,612.90万_--,670.90万_9.46%,644.10万_-3.99%,0_0,8375.30万_--,8809.80万_5.19%,8541.10万_-3.05%,0_0,612.90万_--,670.90万_9.46%,644.10万_-3.99%,0_0,3352.90万_--,3189.10万_-4.89%,3155.40万_-1.06%
ANH,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
ANIK,209.78万_--,215.90万_2.92%,423.00万_95.92%,516.10万_22.01%,1552.03万_--,2228.30万_43.57%,2338.60万_4.95%,2126.40万_-9.07%,209.78万_--,215.90万_2.92%,423.00万_95.92%,516.10万_22.01%,360.47万_--,399.00万_10.69%,506.70万_26.99%,1609.00万_217.54%
ANIP,40.30万_--,96.60万_139.70%,161.80万_67.49%,210.20万_29.91%,1879.90万_--,2055.50万_9.34%,3662.80万_78.20%,4648.30万_26.91%,40.30万_--,96.60万_139.70%,161.80万_67.49%,210.20万_29.91%,607.80万_--,1051.30万_72.97%,1399.90万_33.16%,1715.10万_22.52%
ANIX,--_--,45.81万_--,45.16万_-1.42%,77.79万_72.25%,913.50万_--,--_--,--_--,--_--,--_--,45.81万_--,45.16万_-1.42%,77.79万_72.25%,185.47万_--,95.47万_-48.53%,94.12万_-1.41%,107.14万_13.83%
ANSS,4000.90万_--,4467.20万_11.65%,5437.80万_21.73%,5753.00万_5.80%,2.18亿_--,2.26亿_3.67%,2.53亿_11.95%,2.83亿_11.86%,4000.90万_--,4467.20万_11.65%,5437.80万_21.73%,5753.00万_5.80%,6182.60万_--,6092.70万_-1.45%,7652.40万_25.60%,9124.40万_19.24%
ANTM,0_0,--_--,--_--,--_--,0_0,202.79亿_--,225.21亿_11.06%,225.07亿_-0.06%,0_0,--_--,--_--,--_--,0_0,187.89亿_--,207.76亿_10.58%,205.54亿_-1.07%
ANY,0_0,0_0,177.10万_--,128.80万_-27.27%,0_0,0_0,2173.80万_--,1944.80万_-10.53%,0_0,0_0,177.10万_--,128.80万_-27.27%,0_0,0_0,978.60万_--,981.10万_0.26%
AOA,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AOBC,0_0,0_0,215.20万_--,278.60万_29.46%,0_0,0_0,2.07亿_--,1.29亿_-37.68%,0_0,0_0,215.20万_--,278.60万_29.46%,0_0,0_0,3289.30万_--,4104.60万_24.79%
AOD,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AOK,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AOM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AON,0_0,8300.00万_--,--_--,--_--,0_0,22.76亿_--,23.81亿_4.61%,30.90亿_29.78%,0_0,8300.00万_--,--_--,--_--,0_0,16.91亿_--,18.74亿_10.82%,20.83亿_11.15%
AOR,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
AOS,--_--,--_--,--_--,--_--,6.18亿_--,6.37亿_3.07%,7.40亿_16.17%,7.88亿_6.49%,--_--,--_--,--_--,--_--,1.47亿_--,1.59亿_8.16%,1.83亿_15.09%,1.93亿_5.46%
AOSL,0_0,616.40万_--,701.90万_13.87%,832.50万_18.61%,0_0,8143.90万_--,9736.20万_19.55%,1.05亿_7.84%,0_0,616.40万_--,701.90万_13.87%,832.50万_18.61%,0_0,949.70万_--,1118.30万_17.75%,1461.50万_30.69%
APA,--_--,--_--,--_--,--_--,18.06亿_--,10.87亿_-39.81%,18.53亿_70.47%,17.35亿_-6.37%,--_--,--_--,--_--,--_--,84.86亿_--,7.71亿_-90.91%,6.79亿_-11.93%,6.67亿_-1.77%
APAM,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
APC,--_--,--_--,--_--,--_--,23.21亿_--,16.74亿_-27.88%,37.67亿_125.03%,30.45亿_-19.17%,--_--,--_--,--_--,--_--,18.20亿_--,18.13亿_-0.38%,17.28亿_-4.69%,15.05亿_-12.91%
APD,0_0,1690.00万_--,1500.00万_-11.24%,1460.00万_-2.67%,0_0,18.66亿_--,18.82亿_0.86%,22.17亿_17.80%,0_0,1690.00万_--,1500.00万_-11.24%,1460.00万_-2.67%,0_0,1.74亿_--,1.65亿_-5.17%,1.92亿_16.36%
APDN,27.83万_--,67.30万_141.83%,51.86万_-22.94%,74.01万_42.71%,124.18万_--,132.41万_6.63%,90.30万_-31.80%,64.77万_-28.27%,27.83万_--,67.30万_141.83%,51.86万_-22.94%,74.01万_42.71%,478.12万_--,338.74万_-29.15%,406.29万_19.94%,275.08万_-32.29%
APEI,--_--,--_--,--_--,--_--,8544.40万_--,8396.60万_-1.73%,7568.80万_-9.86%,7496.70万_-0.95%,--_--,--_--,--_--,--_--,4071.30万_--,3802.70万_-6.60%,3793.50万_-0.24%,3899.10万_2.78%
APH,--_--,--_--,--_--,--_--,13.27亿_--,14.51亿_9.34%,15.60亿_7.51%,18.67亿_19.68%,--_--,--_--,--_--,--_--,1.64亿_--,1.90亿_15.85%,2.02亿_6.32%,2.30亿_13.86%
APHA,0_0,0_0,0_0,9.00万_--,0_0,0_0,0_0,612.00万_--,0_0,0_0,0_0,9.00万_--,0_0,0_0,0_0,392.20万_--
APHB,97.20万_--,198.00万_103.70%,149.00万_-24.75%,146.40万_-1.74%,10.20万_--,10.60万_3.92%,2.90万_-72.64%,--_--,97.20万_--,198.00万_103.70%,149.00万_-24.75%,146.40万_-1.74%,139.70万_--,264.40万_89.26%,189.80万_-28.21%,159.10万_-16.17%
APLE,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,--_--,3980.10万_--,4104.50万_3.13%,6591.10万_60.58%,6778.30万_2.84%
APLS,0_0,0_0,723.11万_--,1740.29万_140.67%,0_0,0_0,--_--,--_--,0_0,0_0,723.11万_--,1740.29万_140.67%,0_0,0_0,182.14万_--,403.53万_121.55%
APO,0_0,0_0,--_--,--_--,0_0,0_0,6.82亿_--,1.67亿_-75.51%,0_0,0_0,--_--,--_--,0_0,0_0,3.31亿_--,2.01亿_-39.27%
APOG,0_0,--_--,--_--,--_--,0_0,2.40亿_--,2.48亿_3.33%,2.72亿_9.68%,0_0,--_--,--_--,--_--,0_0,3736.40万_--,3817.90万_2.18%,4618.80万_20.98%
APPF,200.90万_--,304.30万_51.47%,362.90万_19.26%,533.30万_46.96%,1584.80万_--,2321.10万_46.46%,3212.60万_38.41%,4234.00万_31.79%,200.90万_--,304.30万_51.47%,362.90万_19.26%,533.30万_46.96%,1028.40万_--,1321.70万_28.52%,1490.70万_12.79%,1622.10万_8.81%
APPN,0_0,492.70万_--,730.00万_48.16%,987.00万_35.21%,0_0,3596.40万_--,3832.90万_6.58%,5169.60万_34.87%,0_0,492.70万_--,730.00万_48.16%,987.00万_35.21%,0_0,1509.60万_--,2185.20万_44.75%,3102.40万_41.97%
APPS,0_0,0_0,0_0,217.40万_--,0_0,0_0,0_0,1515.30万_--,0_0,0_0,0_0,217.40万_--,0_0,0_0,0_0,449.50万_--
APRN,0_0,2969.00万_--,--_--,--_--,0_0,1.72亿_--,2.45亿_42.44%,1.97亿_-19.59%,0_0,2969.00万_--,--_--,--_--,0_0,2689.80万_--,2.97亿_1004.17%,2.27亿_-23.57%
APTO,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
APTS,0_0,0_0,--_--,--_--,0_0,0_0,--_--,--_--,0_0,0_0,--_--,--_--,0_0,0_0,150.50万_--,184.10万_22.33%
APTV,0_0,--_--,--_--,--_--,0_0,40.51亿_--,31.43亿_-22.41%,36.30亿_15.49%,0_0,--_--,--_--,--_--,0_0,3.10亿_--,2.54亿_-18.06%,2.89亿_13.78%
APTX,0_0,0_0,866.20万_--,1222.40万_41.12%,0_0,0_0,114.50万_--,246.40万_115.20%,0_0,0_0,866.20万_--,1222.40万_41.12%,0_0,0_0,123.20万_--,204.90万_66.31%
APU,0_0,--_--,--_--,--_--,0_0,6.44亿_--,6.77亿_5.12%,7.87亿_16.25%,0_0,--_--,--_--,--_--,0_0,2.80亿_--,2.71亿_-3.21%,2.78亿_2.58%
APVO,910.10万_--,810.10万_-10.99%,587.30万_-27.50%,819.90万_39.60%,1166.30万_--,806.70万_-30.83%,214.20万_-73.45%,407.10万_90.06%,910.10万_--,810.10万_-10.99%,587.30万_-27.50%,819.90万_39.60%,993.20万_--,941.90万_-5.17%,1012.70万_7.52%,759.20万_-25.03%
APY,0_0,0_0,--_--,--_--,0_0,0_0,2.30亿_--,2.84亿_23.48%,0_0,0_0,--_--,--_--,0_0,0_0,5263.90万_--,5973.90万_13.49%
APYX,44.60万_--,66.80万_49.78%,70.90万_6.14%,56.20万_-20.73%,612.80万_--,777.50万_26.88%,838.90万_7.90%,991.60万_18.20%,44.60万_--,66.80万_49.78%,70.90万_6.14%,56.20万_-20.73%,416.90万_--,429.10万_2.93%,486.40万_13.35%,478.60万_-1.60%
