code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_six_rs,price,vol_radio,volume_3,volume_6,year,year_rs
GOOGL,谷歌A,52.702859,5.3109839999999995,23.466469,3195000000.0,-0.0934,170,20.006666666666735,25.16666666666676,0.019322672274222494,0.024365557985353364,0.29361243066860515,436.72388235294125,-0.2674621761619385,30905104.666666668,42189090.666666664,14,0.24597994065582515
IMXI,International Money Express Inc,83.011767,9.097196,0.114803,1844400.0,0.4483,19,0.2666666666666669,0.13666666666666671,0.027032425315735614,0.01385105285618199,0.02763678571422804,9.898657894736843,-0.775713854218337,952696.0,4247681.0,1,0.007663422944477427
WIRE,Encore Wire Corporation,15.005138,1.6102809999999999,3.455483,18089000.0,0.6545,252,0.4166666666666667,-1.3249999999999993,0.009617660807588115,-0.02387924219620638,0.2809443547100519,23.466146031746046,-0.3400147876807987,1138084.0,1724408.3333333333,21,0.24058452713470702
GOOG,谷歌,52.022199,5.241846,23.464022,3195000000.0,-0.0934,55,25.57000000000001,26.47500000000004,0.02442070007676639,0.025515048796674267,0.09427371067701111,782.7571818181822,-0.2994351202818442,24685515.333333332,35236587.0,4,0.07391503661999477
LAZY,Lazydays Holdings Inc,0.0,0.862975,-0.403642,1842000.0,-0.4923,7,-0.07666666666666681,-0.22314999999999982,-0.004199133816486857,-0.020858486479045354,-0.03838316181937763,9.00857142857143,-0.6836304785840112,191509.33333333334,605334.3333333334,0,-0.03838316181937763
FNKO,Funko Inc.,0.534925,4.081068,43.482760999999996,871000.0,1.1919,11,2.69,2.066666666666667,0.22379048620927322,0.18906907588865715,0.23075759439339927,12.157272727272726,2.8589476899295567,17544897.333333332,4546549.666666667,0,0.10283343841057493
LX,乐信,22.444171,5.98201,0.5792149999999999,465000000.0,29.0493,10,-0.6000000000000002,-0.6850000000000008,-0.05113315034555347,-0.04784644779194027,0.023151201263173816,13.777000000000001,0.09737707443905884,8546647.0,7788250.0,0,-0.0370435986568616
LKQ,LKQ Corporation,18.731601,2.265237,1.7942939999999998,158000000.0,0.0461,180,0.3866666666666679,-0.8149999999999995,0.012795553076954014,-0.019505225954435365,0.22251003482499765,16.86752777777777,-0.31419666161820503,38236319.333333336,55754058.333333336,15,0.18279567150119777
GOLD,Randgold Resources Limited,26.477975,1.6946700000000001,2.479797,58372000.0,-0.4321,195,-4.446666666666665,-3.0450000000000004,-0.06220034973284364,-0.04111279337079404,0.33430975720714784,57.378230769230754,-0.08397207001889326,10054208.666666666,10975875.666666666,16,0.28152498424957656
PCAR,帕卡,11.503805,2.69234,5.861539,560000000.0,0.5003,252,3.5800000000000005,1.0850000000000009,0.056605920427297944,0.017400333613907915,0.2978895670239681,32.219369444444446,-0.2239282721063467,34913412.0,44987352.0,21,0.21312202232173152
CRNT,Ceragon网络,16.233529,1.8790950000000002,0.205131,3226000.0,-0.3525,218,-0.20333333333333345,0.04499999999999985,-0.05225023342670404,0.028149979269897495,0.37709922770101034,5.647444954128439,-0.4413864681472837,6734448.666666667,12055649.0,18,0.32188464740287986
IRMD,iRadimed Corporation,121.178537,8.6523,0.241792,1355000.0,2.7947,51,2.0333333333333337,2.1,0.09149993786642763,0.11344947485684143,0.28507600659174237,16.074313725490196,1.8802785690593997,1687552.3333333333,585899.0,4,0.22368629095367565
TTD,Trade Desk Inc.,103.077804,19.727695999999998,1.34219,19343000.0,0.0262,25,17.91999999999999,16.341666666666665,0.2091857414212497,0.238844721221157,0.4184099159281165,57.83799999999999,-0.3383425883538297,18084587.333333332,27332252.333333332,2,0.2332044860462268
MANT,美泰科技,20.553028,1.8771369999999998,3.161578,19915000.0,0.2798,200,4.639999999999998,1.9716666666666665,0.08210957827638464,0.03565362503852116,0.18067824811902589,34.166274999999985,-0.45395626850551163,2425851.3333333335,4442595.333333333,16,0.15867685754680041
JKHY,杰克亨利,32.641894,10.014732,4.854804,85280000.0,0.3183,252,10.906666666666675,6.998333333333342,0.07985588803326356,0.052555328904183136,0.1249371588187077,37.40128968253969,-0.014475356815449711,6732561.666666667,6831449.333333333,21,0.10327751609862311
MRCY,Mercury Systems Inc,59.251589,3.239163,0.8750819999999999,10101000.0,0.1473,249,5.329999999999998,0.9966666666666656,0.1251924569651093,0.037451389841430066,0.5290097223156639,20.75696787148594,-0.4551200459719032,7483798.666666667,13734766.0,20,0.36940615164209606
LPLA,LPL Financial Holdings Inc,17.784781,5.827269,3.7312800000000004,119000000.0,0.7355,95,-0.24000000000000435,0.6316666666666665,-0.0035345583577303685,0.012108361546729979,0.17917565281592732,40.469052631578954,-0.4215563876375899,10651232.0,18413604.666666668,7,0.14265438426709778
JCOM,J2全球通信,30.327877,3.880707,2.678064,28479000.0,-0.0923,231,-0.8599999999999994,0.8133333333333349,-0.009983190932961255,0.010489675971793263,0.22533295797083785,31.693019480519478,-0.2883226473542305,5384432.0,7565833.0,19,0.17561996042600506
SLAB,芯科实验室,75.81445699999999,4.145594,1.297246,14280000.0,-0.1381,223,-1.1999999999999982,1.0083333333333329,-0.011947973687225416,0.01310812771169023,0.1999333099621905,43.21569506726457,-0.13142529020675806,4733028.333333333,5449189.666666667,18,0.16811284323448128
DISH,DISH Network Corporation,6.643157,2.123798,5.336318,460000000.0,6.8331,252,1.0633333333333361,-0.12499999999999882,0.03389439745806017,0.0018809835242010811,0.21231062081080943,32.86351865079365,-0.15915957000808853,54549173.666666664,64874584.666666664,21,0.17482194085545374
MPWR,Monolithic Power Systems,75.303832,10.756464,1.955279,24206000.0,0.6122,167,2.130000000000005,3.5433333333333317,0.019293310553883832,0.030380904538228726,0.3258863461988653,37.76407185628743,-0.24994763680221083,5865693.0,7820378.0,13,0.26034594333200306
GTLS,查特工业,49.570890999999996,2.8221580000000004,1.499267,13100000.0,2.9697,147,5.523333333333333,3.1250000000000013,0.09114985461112078,0.05352933996298446,0.4075900806387149,42.675340136054416,-0.30869903507354857,5374743.333333333,7774824.0,12,0.3212008444940693
HAYN,海恩斯国际,0.0,1.56653,-2.228009,713000.0,1.1797,139,-0.3633333333333321,-0.24166666666666595,-0.003817571118901575,-0.0004906180885518909,0.2813670947284198,45.447985611510774,-0.42153079648150965,955081.0,1651049.0,11,0.23300037125969286
CLFD,克利尔菲尔德通讯,49.325817,2.731804,0.271663,1755200.0,1.185,252,0.8999999999999991,0.11666666666666654,0.07757917588884451,0.012153157205255623,0.5282467459629535,7.17361111111111,-0.3329015506878398,465041.0,697110.0,21,0.4005296961010718
AMCX,AMC网络公司,7.7476460000000005,21.591048,8.121177000000001,110000000.0,0.0251,88,0.826666666666668,2.1100000000000017,0.013803624504958178,0.03809566369362648,0.14318639116254292,58.43335227272728,-0.41986867903405173,9871937.666666666,17016729.333333332,7,0.11825098756168216
GPOR,格尔夫波特能源,5.639396,0.634045,2.072917,111000000.0,0.0508,249,-0.543333333333333,0.1800000000000003,-0.04409550251579151,0.022891841939586533,0.5370606832454473,20.493855421686746,-0.4114747492373155,57147859.333333336,97103496.0,20,0.40395013390998624
VRSN,威瑞信,33.133777,-13.779293,4.7106010000000005,128000000.0,0.0427,249,8.76333333333334,7.486666666666669,0.06049659010120814,0.055831635776945075,0.2283046375123751,48.376084337349404,-0.5046840924872953,11116630.0,22443515.0,20,0.17808451470018985
HOLX,上巨实业医疗,0.0,4.3393,-0.27970500000000004,113000000.0,0.8975,252,-0.11333333333333447,0.33166666666666583,-6.368183322030818e-06,0.010393227038358894,0.26508159137458037,17.557876984126988,-0.2661489379660261,36691149.0,49998086.666666664,21,0.21394154399432383
TXN,德州仪器,25.565293,10.389341,4.445089,1405000000.0,0.3305,81,-0.6799999999999974,0.8400000000000034,-0.005993275041734338,0.009101043166271602,0.07611952146252832,59.36876543209874,-0.21751897314961563,81595710.66666667,104278197.0,6,0.06627071689565106
ALGN,阿莱技术公司,99.927201,24.222031,3.6786779999999997,106000000.0,0.5338,213,18.370000000000022,24.278333333333336,0.05257209895641187,0.08534449413954638,0.4631221160586501,45.499272300469464,-0.42001157027570474,12611398.333333334,21744224.0,17,0.34848718495747644
RDCM,Radcom Ltd,50.16905,3.090414,0.36676,757000.0,4.7108,252,-0.8500000000000002,-0.20000000000000048,-0.04284040183443235,-0.009411445992929932,0.6463246392991249,10.235206349206353,-0.1902548904136626,675586.0,834319.3333333334,21,0.5191846174066241
AIRT,Air T,17.398957,2.573375,2.024811,3282100.0,1.6686,252,-0.5166666666666657,1.1924166666666671,-0.015568100440340663,0.045954621440566314,0.6109254704928645,10.983184126984126,0.40311911044101006,49633.0,35373.333333333336,21,0.4117085245547494
ABMD,阿比奥梅德,102.67835,23.639084,3.7109089999999996,90066000.0,1.4099,252,-1.7933333333333508,17.95666666666666,0.002215480380672578,0.060901052264248905,0.37203239219771045,39.20105158730159,-0.39475719904227763,10666315.333333334,17623200.666666668,21,0.32701038227692153
FFIV,F5网络,25.496304000000002,9.014357,7.359497999999999,123000000.0,0.2568,232,7.7266666666666595,8.771666666666667,0.04394545272451669,0.05500619026577513,0.2907491710140377,63.3477155172414,-0.3499053653294426,10108954.666666666,15549974.0,19,0.2493278950788609
EXLS,伊克赛尔服务控股,43.087740000000004,3.625064,1.434979,14462000.0,-0.2903,144,2.963333333333336,1.2716666666666683,0.05048391073406442,0.02196174075014708,0.19428323545099482,30.317534722222224,-0.44855317470984535,1735514.0,3147201.0,12,0.16569303007295016
HSTM,健康流科技,30.551927000000003,3.239652,1.024158,2545000.0,0.1231,222,1.3966666666666658,0.8666666666666666,0.05043285271551732,0.03268523593934299,0.30277662476349393,11.807004504504501,-0.217389456485771,2522719.0,3223466.6666666665,18,0.2625162976571788
ECHO,Echo Global Logistics,32.831137,2.521049,1.017327,7678000.0,32.3388,108,2.050000000000003,1.2916666666666685,0.07007749160035219,0.04463793124913026,0.18727412039690775,20.420185185185183,-0.13879925250033026,6794521.666666667,7889591.0,9,0.16144447314988716
PRFT,Perficient,38.009409000000005,2.610599,0.737449,5849000.0,1.4280000000000002,231,1.3533333333333342,1.251666666666667,0.04989816582589111,0.04912032551462028,0.3331746530091886,11.757597402597405,-0.22127646742418505,3279617.0,4211529.333333333,19,0.2689542841890677
MTCH,"Match Group, Inc.",26.680115,24.781824,1.8897970000000002,131000000.0,1.5519999999999998,35,7.053333333333332,2.523333333333332,0.17335833968936565,0.0647081761066677,0.2154365695948172,24.391000000000002,-0.2612762704741099,45449811.0,61524774.666666664,2,0.1518024881748062
QIWI,Qiwi plc,15.712345000000001,2.24185,0.864925,940000000.0,-0.1264,65,-0.9400000000000001,-1.03,-0.06283770824344455,-0.06230037663062099,0.30439978593391176,22.791076923076925,-0.3101288854557701,3455971.6666666665,5009590.333333333,5,0.24443812098634657
BREW,Craft Brew Alliance,26.434425,2.770196,0.735783,4452000.0,1.5824,79,-0.9500000000000005,-0.12500000000000058,-0.048405038992822336,-0.005962788313156893,0.3244150697232974,12.892784810126585,-0.24080529717745666,1491872.0,1965071.6666666667,6,0.21725852465918385
SPNS,Sapiens International Corp,53.34256,2.9089549999999997,0.22252399999999997,2129000.0,1.5937,252,0.8766666666666664,0.6783333333333331,0.08736054094758616,0.07089737607564335,0.449968765674599,10.890436507936501,0.02395601949742938,383377.6666666667,374408.3333333333,21,0.377764506445648
