code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
EWO,奥地利ETF-iShares MSCI,20.34,20.26,101418,3.264724,16.343837,0.816135,1.239611
IQDY,FlexShares International Quality,24.55,24.6117,3502,1.596171,0.0,0.0,0.0
CVTI,契诺货运,22.96,22.98,79566,0.883827,9.991305,1.292634,2.3
LKFN,莱克兰金融,48.53,48.68,65611,0.926298,15.552721,2.345156,3.129999
MANU,曼联,20.28,20.29,38132,0.409684,417.592819,5.445462,0.048588
PFF,优先股指数ETF-iShares S&P,36.08,36.29,2723112,1.024276,120.658182,0.861795,0.300767
AGR,"Avangrid, Inc.",48.46,48.71,317370,0.496968,25.369792,0.996534,1.92
GENE,基因技术ADR,0.8595,0.866,7305,0.362981,0.0,6.727795,-0.214407
BDC,百通公司,62.63,62.25,440059,0.848591,20.211039,1.7681,3.08
PYPL,PayPal,98.92,98.8,5434042,0.890201,57.777776,7.533673,1.71
NWE,NorthWestern Corp,68.66,69.05,374754,0.991173,17.614801,1.789813,3.919999
ALT,"Altimmune, Inc.",2.64,2.71,129809,1.033371,0.0,0.470331,-32.956772
FTXH,First Trust Nasdaq Pharmaceuticals ETF,21.8,21.9923,2978,1.181746,0.0,0.0,0.0
SPXN,ProShares S&P 500 Ex Financials ETF,57.84,57.9278,2942,2.391092,0.0,0.0,0.0
SCAP,AdvisorShares Trust,37.24,37.35,452,2.759463,23.63924,0.0,1.58
TDG,TransDigm,436.94,437.31,235433,0.560611,29.957418,-13.877588,14.59772
WNC,Wabash National Corp,15.03,14.95,665060,1.447694,12.563025,1.739542,1.19
ECL,艺康集团,169.75,170.16,1717433,1.497487,34.868852,6.141873,4.88
FXD,First Trust Consumer Discretiona,42.29,42.21,60229,1.846926,0.0,0.0,0.0
EFII,电子影像,27.22,27.24,275536,0.708837,0.0,1.648098,-0.021855
BKD,布鲁克代尔高级护理,6.78,6.81,2842512,0.853185,0.0,1.247168,-2.817856
OVBC,俄亥俄河谷银行,36.88,36.78,8425,1.073057,14.553017,1.479115,2.527311
KIN,"Kindred Biosciences, Inc.",10.86,10.9,118586,0.605879,0.0,4.035445,-1.488127
CNC,Centene Corp,61.53,61.34,3242407,1.03454,27.141593,2.321505,2.26
FSZ,First Trust Switzerland Alphadex,47.92,47.8208,2632,0.626488,111.211161,0.0,0.43
HILO,EGShares Emerging Markets High I,13.9921,14.02,2834,3.490148,0.0,0.0,0.0
FNY,First Trust Mid Cap Growth Alpha,43.7399,43.715,9182,0.201002,0.0,0.0,0.0
ITOT,iShares Core S&P Total U.S. Stock Market ETF,64.14,64.19,1400854,0.617492,6.98806,1.167941,9.185668
FNDC,Schwab Fundamental International,31.47,31.44,126661,0.802676,0.0,0.0,0.0
IVOO,Vanguard S&P Mid-Cap 400 Etf,129.78,129.86,33923,0.917468,0.0,0.0,0.0
BLMT,BSB Bancorp,35.5,35.56,45739,1.177426,14.57377,1.658812,2.44
OMFL,Oppenheimer Russell 1000 Dynamic Multifactor ETF,28.37,28.3093,8850,1.395019,0.0,0.0,0.0
DWLD,Davis Select Worldwide ETF,23.21,23.28,15111,0.732541,0.0,0.0,0.0
SAF,Saratoga Investment Corp,24.9895,25.1216,8699,0.740202,9.391867,0.0,2.674825
CDAY,Ceridian Hcm Holding,49.49,49.38,481730,1.05375,0.0,4.494924,-0.555898
FFA,FFA股票收益基金　,15.04,15.09,14264,0.545377,14.944974,0.95027,1.009704
CG,凯雷,17.84,17.84,492177,0.932731,21.756125,3.293892,0.819999
SPGI,标普全球,202.13,201.84,1098422,0.963108,26.111255,79.900357,7.73
FLO,花苑食品,20.49,20.62,753567,0.634261,27.864865,3.456157,0.74
TOCA,Tocagen Inc,10.98,11.0,212244,0.98464,0.0,4.342301,-2.440484
AIY,Apollo Investment Corp,25.71,26.13,30330,1.602693,65.324999,4.126482,0.4
SLMBP,SLM Corporation,66.11,67.44,10103,0.970062,63.028034,11.421507,1.07
PTNQ,Pacer Trendpilot 100 ETF,32.94,33.05,149982,1.265782,0.0,0.0,0.0
NCBS,Nicolet Bankshares Inc.,57.5,57.84,19272,1.302338,14.038835,1.468599,4.12
ASB,Associated Banc-Corp,23.41,23.45,958424,1.167474,12.407408,1.080258,1.89
IFRA,iShares U.S. Infrastructure ETF,26.68,26.7083,436,0.4334,0.0,0.0,0.0
POPE,Pope Resources,69.4147,69.0,3099,1.102768,14.100726,4.727021,4.893365
BBGI,比斯利,4.1,4.14,86942,2.614655,17.530933,0.415013,0.236154
ORCL,甲骨文,52.5,52.51,15757663,0.926558,52.426173,6.164272,1.001599
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,29.39,29.3295,1977,1.206371,0.0,0.0,0.0
GTY,Getty Realty Corp,32.95,33.19,190503,1.231612,28.307447,2.333181,1.172483
ARW,艾睿,80.2,80.28,362604,0.621931,9.911111,1.280221,8.1
TYL,泰勒科技,206.91,206.28,267592,0.796031,56.054347,5.962263,3.68
HTGM,"HTG Molecular Diagnostics, Inc.",2.82,2.77,337812,0.975625,0.0,3.463301,-0.687311
COTY,科蒂,11.08,11.08,9068714,0.809907,0.0,1.094519,-1.65061
UFS,Domtar Corp,51.29,51.28,1036497,1.210316,11.446429,1.271367,4.48
SMLF,iShares FactorSelect MSCI USA Small-Cap ETF,41.51,41.58,20496,0.155844,0.0,0.0,0.0
QUAL,iShares MSCI USA Quality Factor,87.27,87.34,843581,0.894805,0.0,0.0,0.0
ROBO,Robo-Stox Global Robotics and Au,38.98,38.86,77113,0.655494,0.0,0.0,0.0
ESGV,Vanguard World Funds,48.68,48.66,16073,0.03693,0.0,0.0,0.0
KGJI,金凰珠宝,0.85,0.849,9685,0.263298,1.133127,0.158424,0.749254
OEF,标普100指数ETF-iShares,123.8,123.88,462481,0.86149,5.658888,0.960967,21.891226
UTF,Cohen & Steers Infrastructure,23.57,23.67,155338,0.883061,24.408755,0.986041,0.969734
EWL,瑞士ETF-iShares MSCI,34.76,34.82,650381,1.098531,23.474953,0.875478,1.483283
CTG,Computer Task Group Incorporate,4.14,4.18,2221,0.060316,0.0,0.929385,-0.204056
EUDG,WisdomTree Europe Quality Dividend Growth Fund,24.85,24.76,4768,0.468167,0.0,0.0,0.0
LABL,Multi-Color Corporation,50.1,50.21,400808,0.307373,13.702043,1.426465,3.664417
ACWF,iShares FactorSelect MSCI Global ETF,29.419,29.29,21382,1.53865,0.0,0.0,0.0
