,code,name,bvps,timeToMarket,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
47,sh600763,通策医疗,3.29,19961030,19961031.0,4.4791665077209,20180629.0,48.669998168945,20170630.0,25.090000152588,20160630.0,31.180000305176,20141231.0,23.989999771118,20131231.0,16.010000228882,20121231.0,10.314999580383,20111230.0,10.539999961853,20101231.0,9.9899997711182,20091231.0,5.2649998664856,20081231.0,2.6050000190735,20071228.0,6.4000000953674,20061229.0,2.3150000572205,20051230.0,1.5349999666214,20041231.0,1.8600000143051,20031202.0,3.9000000953674,20020731.0,4.8200001716614,20010629.0,9.1599998474121,20000630.0,6.1750001907349,19990630.0,5.0,19980630.0,3.7999999523163,19970627.0,2.7000000476837,,,,,,,,,,,,
48,sz300690,双一科技,8.56,20170808,20180709.0,25.979999542236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,sz002234,民和股份,2.4,20080516,20080530.0,12.585000038147,20180629.0,11.579999923706,20170630.0,12.439999580383,20160729.0,33.150001525879,20150831.0,10.10000038147,20140829.0,9.8699998855591,20130830.0,10.989999771118,20120831.0,8.6400003433228,20110831.0,14.85000038147,20100831.0,7.5950002670288,20090831.0,6.2449998855591,20080829.0,7.335000038147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,sz300390,天华超净,2.43,20140731,20140731.0,3.1199998855591,20180629.0,8.1999998092651,20170630.0,9.1700000762939,20160729.0,13.699999809265,20150831.0,8.2039995193481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,sz000636,风华高科,5.14,19961129,19961129.0,0.28774702548981,20180629.0,15.880000114441,20170630.0,8.5100002288818,20160729.0,9.3199996948242,20150529.0,13.229999542236,20140326.0,6.2300000190735,20130329.0,6.8200001716614,20120330.0,7.4000000953674,20110331.0,11.860000610352,20100331.0,8.8000001907349,20090331.0,4.5499997138977,20080310.0,13.489999771118,20070330.0,7.0299997329712,20060321.0,0.75191366672516,20050331.0,0.89080250263214,20040331.0,2.2056174278259,20030331.0,1.9417285919189,20020329.0,2.6670370101929,20010330.0,6.586790561676,20000331.0,5.4468727111816,19990331.0,1.7534567117691,19980331.0,1.4684394598007,19970331.0,0.39079338312149,,,,,,,,,,
52,sz000935,四川双马,3.95,19990824,19990831.0,3.5594017505646,20180629.0,15.479999542236,20161130.0,30.020000457764,20151130.0,6.6599998474121,20141128.0,6.9499998092651,20131021.0,5.5999999046326,20121031.0,6.9399995803833,20111031.0,9.6599998474121,20101028.0,12.029999732971,20091030.0,8.75,20081031.0,3.9800002574921,20071031.0,12.800000190735,20060616.0,4.3576922416687,20050630.0,1.8115385770798,20040630.0,2.773077249527,20030630.0,3.8884615898132,20020628.0,5.7038464546204,20010629.0,10.557693481445,20000630.0,5.4739317893982,,,,,,,,,,,,,,,,,,
53,sz300469,信息发展,3.31,20150611,20150630.0,45.639999389648,20180629.0,40.400001525879,20170630.0,54.409999847412,20160429.0,110.9700012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,sz002365,永安药业,4.91,20100305,20100331.0,20.35000038147,20180629.0,14.369999885559,20170630.0,30.260000228882,20160729.0,20.670000076294,20150831.0,13.829999923706,20140829.0,11.689999580383,20130830.0,8.6099996566772,20120831.0,9.75,20110831.0,13.5,20100831.0,16.620000839233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,sz002350,北京科锐,3.28,20100203,20100226.0,14.677645683289,20180629.0,6.1999998092651,20170630.0,15.489999771118,20160729.0,19.950000762939,20150831.0,18.10000038147,20140829.0,11.110000610352,20130830.0,11.210000038147,20120831.0,12.510000228882,20110831.0,10.148234367371,20100831.0,15.465883255005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,sz002190,成飞集成,5.69,20071203,20071228.0,7.8578844070435,20180629.0,17.090000152588,20170630.0,26.799999237061,20160729.0,38.389999389648,20150630.0,50.820003509521,20140630.0,58.830001831055,20130228.0,17.300001144409,20111230.0,15.633846282959,20101231.0,22.94923210144,20091231.0,7.0742311477661,20081231.0,2.982884645462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,sz000788,北大医药,2.0,19970616,19970627.0,4.3833827972412,20180629.0,6.5700001716614,20170630.0,10.710000038147,20160729.0,13.369999885559,20150831.0,11.289999961853,20140731.0,17.280000686646,20130628.0,10.799000740051,20120629.0,7.2790002822876,20110630.0,9.9140005111694,20100630.0,6.211142539978,20090630.0,3.8468573093414,20080630.0,2.0656070709229,20070629.0,2.4718573093414,20060630.0,1.3423929214478,20050630.0,1.2441785335541,20040630.0,2.0031070709229,20030630.0,2.7664999961853,20020628.0,3.7575716972351,20010629.0,6.6147141456604,20000630.0,4.9048924446106,19990630.0,5.2039999961853,19980630.0,4.8663372993469,,,,,,,,,,,,
58,sh603127,昭衍新药,4.71,20170825,20180709.0,57.290000915527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,sh600715,文投控股,3.92,19960701,19960731.0,2.2395832538605,20180629.0,7.5900001525879,20161027.0,23.64999961853,20151231.0,20.729999542236,20141231.0,8.6000003814697,20131129.0,2.8199999332428,20121031.0,2.9449999332428,20111031.0,3.9849998950958,20101029.0,5.2150001525879,20091030.0,2.914999961853,20081031.0,0.83999997377396,20071031.0,2.9949998855591,20061019.0,1.3799999952316,20051031.0,0.76499998569489,20041029.0,0.98000001907349,20031031.0,1.8999999761581,20021031.0,2.664999961853,20011031.0,5.6700000762939,20001031.0,5.4593749046326,19991029.0,2.71875,19981030.0,2.21875,19971031.0,1.7749999761581,19961031.0,1.7369791269302,,,,,,,,,,
60,sh603998,方盛制药,2.34,20141205,20141231.0,8.9435892105103,20180629.0,8.5500001907349,20170428.0,14.840000152588,20160429.0,14.786666870117,20150331.0,10.282051086426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
