,code,name,bvps,timeToMarket,0,1,2,3,4
682,sh600624,复旦复华,1.65,19930105,19930129.0,0.90514045953751,20180629.0,5.1500000953674,4.68972477265997
683,sz002389,南洋科技,6.32,20100413,20100430.0,9.6884784698486,20180629.0,13.539999961853,0.3975362595881979
684,sz002045,国光电器,3.47,20050523,20050531.0,1.3907601833344,20180629.0,7.1500000953674,4.141073336040584
685,sh601877,正泰电器,9.55,20100121,20100129.0,13.838460922241,20180629.0,22.319999694824,0.6128961031317852
686,sz300545,联得装备,3.63,20160928,20161027.0,89.319999694824,20180629.0,23.170000076294,-0.7405956095448053
687,sz300363,博腾股份,3.28,20140129,20140130.0,10.509599685669,20180629.0,10.10000038147,-0.03897382549760998
688,sz300508,维宏股份,5.71,20160419,20160429.0,61.826000213623,20180629.0,32.259998321533,-0.4782130784772214
689,sz300052,中青宝,2.94,20100211,20100226.0,14.758847236633,20180629.0,10.659999847412,-0.27772137779482087
690,sz002267,陕天然气,5.34,20080813,20080829.0,5.8600001335144,20180629.0,7.0,0.19453922193034345
691,sz000417,合肥百货,4.84,19960812,19960830.0,-0.092467874288559,20180629.0,5.75,-63.18375889183217
692,sh601163,三角轮胎,10.14,20160909,20161027.0,39.040000915527,20180629.0,13.359999656677,-0.657786902065275
693,sh603378,XD亚士创,6.53,20170928,20180706.0,13.710000038147,20180706.0,13.710000038147,0.0
694,sh603580,艾艾精工,4.06,20170525,20180706.0,16.60000038147,20180706.0,16.60000038147,0.0
695,sh600306,商业城,0.7,20001226,20001229.0,9.413610458374,20180629.0,6.4699997901917,-0.31269731004895923
696,sz300017,网宿科技,3.36,20091030,20091030.0,5.5784211158752,20180629.0,10.710000038147,0.9198980886667436
697,sh601616,广电电气,2.53,20110201,20110228.0,9.716667175293,20180629.0,3.0099999904633,-0.6902230017595993
698,sz002846,英联股份,2.75,20170207,20180706.0,12.10000038147,20180706.0,12.10000038147,0.0
699,sz000880,潍柴重机,4.88,19980402,19980430.0,8.9137687683105,20180629.0,7.6900000572205,-0.13728970796736875
700,sh600329,中新药业,6.03,20010606,20010629.0,11.934999465942,20180629.0,19.0,0.5919565019017266
701,sz300492,山鼎设计,3.8,20151223,20151231.0,17.440000534058,20180629.0,22.790000915527,0.30676606752512187
702,sz002851,麦格米特,4.92,20170306,20180706.0,27.25,20180706.0,27.25,0.0
703,sh600746,江苏索普,1.63,19960918,19960927.0,1.8503829240799,20180629.0,5.6999998092651,2.080443369363353
704,sz300079,数码科技,2.56,20100430,20100430.0,5.0353136062622,20180629.0,3.6400001049042,-0.2771055807969357
705,sz300065,海兰信,3.43,20100326,20100331.0,16.893947601318,20180629.0,14.079999923706,-0.16656543183503586
706,sh601500,通用股份,3.62,20160919,20161027.0,17.790000915527,20180629.0,10.10000038147,-0.4322653253685454
707,sz300460,惠伦晶体,4.09,20150515,20150529.0,23.970001220703,20180629.0,10.35000038147,-0.5682102689035052
708,sz002852,道道全,6.82,20170310,20180706.0,15.199999809265,20180706.0,15.199999809265,0.0
709,sz000932,华菱钢铁,3.94,19990803,19990831.0,4.5279998779297,20180629.0,8.5,0.8772085311730143
710,sh603036,如通股份,4.81,20161209,20180706.0,13.489999771118,20180706.0,13.489999771118,0.0
711,sz000037,深南电A,3.23,19940701,19940729.0,0.62201124429703,20180629.0,6.0500001907349,8.726512577071409
712,sz300662,科锐国际,3.55,20170608,20180706.0,19.959999084473,20180706.0,19.959999084473,0.0
713,sh603887,城地股份,5.39,20161010,20161027.0,60.340000152588,20180629.0,15.729999542236,-0.7393105816629446
714,sh603118,共进股份,5.56,20150225,20150227.0,20.344999313354,20180629.0,5.5999999046326,-0.7247480907528522
715,sh603586,金麒麟,10.18,20170406,20180706.0,15.89999961853,20180706.0,15.89999961853,0.0
716,sz300612,宣亚国际,2.97,20170215,20180706.0,22.430000305176,20180706.0,22.430000305176,0.0
717,sh603787,新日股份,4.39,20170427,20180706.0,10.039999961853,20180706.0,10.039999961853,0.0
718,sh600088,中视传媒,2.8,19970616,19970627.0,6.3922924995422,20180629.0,9.460000038147,0.479907253747306
719,sz000606,顺利办,3.66,19961004,19961031.0,1.7364739179611,20180629.0,6.5999999046326,2.800805665069858
720,sz002507,涪陵榨菜,2.59,20101123,20101130.0,9.0426683425903,20180629.0,25.680000305176,1.8398697521864311
721,sz002786,银宝山新,2.85,20151223,20151231.0,9.0866661071777,20180629.0,6.1999998092651,-0.31768156371811407
722,sh600460,士兰微,2.56,20030311,20030331.0,1.2144626379013,20180629.0,12.199999809265,9.045595005168451
723,sz300045,华力创通,2.84,20100120,20100129.0,3.9300003051758,20180629.0,9.2700004577637,1.3587785592675743
724,sz000712,锦龙股份,4.17,19970415,19970430.0,0.98553931713104,20180629.0,9.9799995422363,9.126434703070634
725,sh600019,宝钢股份,7.6,20001212,20001229.0,2.0966801643372,20180629.0,7.789999961853,2.71539736692056
726,sh600180,瑞茂通,5.37,19980703,19980731.0,6.7479591369629,20180629.0,9.6899995803833,0.43598966497958735
727,sz300711,广哈通信,3.81,20171101,20180706.0,21.049999237061,20180706.0,21.049999237061,0.0
728,sz000050,深天马Ａ,12.43,19950315,19950331.0,0.78216588497162,20180629.0,14.220000267029,17.180286995699074
729,sz300395,菲利华,3.11,20140910,20140930.0,17.683332443237,20180629.0,13.60000038147,-0.23091417157226335
730,sz300474,景嘉微,3.62,20160331,20160331.0,9.7299995422363,20180629.0,46.479999542236,3.776978594960267
731,sz002311,海大集团,4.16,20091127,20091130.0,5.9105710983276,20180629.0,21.10000038147,2.569875064600823
732,sz000514,渝 开 发,3.57,19930712,19930730.0,1.6366537809372,20180629.0,4.5100002288818,1.7556226499530223
733,sz300051,三五互联,2.69,20100211,20100226.0,6.5616669654846,20180629.0,8.1000003814697,0.23444247080459524
734,sh603813,原尚股份,6.52,20170918,20180706.0,26.610000610352,20180706.0,26.610000610352,0.0
735,sz300276,三丰智能,5.02,20111115,20111130.0,4.6422433853149,20180629.0,12.180000305176,1.623731522501763
736,sz300157,恒泰艾普,4.63,20110107,20110131.0,10.028332710266,20180629.0,6.5,-0.3518364230829764
737,sz300042,朗科科技,6.89,20100108,20100129.0,21.27499961853,20180629.0,23.940000534058,0.1252644401087016
738,sh600857,宁波中百,0.79,19940425,19940429.0,1.0002210140228,20180629.0,9.3800001144409,8.377927460967225
739,sh603799,华友钴业,11.39,20150129,20150130.0,7.460000038147,20180629.0,97.470001220703,12.065683742933828
740,sh600846,同济科技,3.43,19940311,19940331.0,0.84910255670547,20180629.0,7.5300002098083,7.868186946727388
741,sh600519,贵州茅台,79.57,20010827,20010831.0,-21.577919006348,20180629.0,731.46002197266,-34.89854330982853
742,sz300700,岱勒新材,6.65,20170912,20180706.0,49.970001220703,20180706.0,49.970001220703,0.0
743,sz300382,斯莱克,1.91,20140129,20140130.0,20.863636016846,20180629.0,7.0799999237061,-0.6606535927874954
744,sz002453,华软科技,1.54,20100720,20100730.0,6.9620003700256,20180629.0,5.9299998283386,-0.14823333623051868
745,sh600218,全柴动力,5.25,19981203,19981231.0,4.9508304595947,20180629.0,4.9800000190735,0.005891851825034562
746,sz300093,金刚玻璃,4.15,20100708,20100730.0,10.593556404114,20180629.0,6.9099998474121,-0.34771670779714675
747,sz002787,华源控股,3.57,20151231,20151231.0,15.870000839233,20180629.0,9.9499998092651,-0.3730309210402043
748,sh603617,君禾股份,4.9,20170703,20180706.0,19.020000457764,20180706.0,19.020000457764,0.0
749,sh601012,隆基股份,5.28,20120411,20120427.0,3.2264816761017,20180629.0,16.690000534058,4.172817393534122
750,sz000830,鲁西化工,5.86,19980807,19980831.0,2.1837611198425,20180629.0,17.079999923706,6.821368266203891
751,sz002612,朗姿股份,6.88,20110830,20110831.0,21.559999465942,20180629.0,11.359999656677,-0.4730983331134949
752,sh600387,海越股份,5.63,20040218,20040227.0,5.0169229507446,20180629.0,9.1800003051758,0.8298069145776551
753,sz300015,爱尔眼科,2.29,20091030,20091030.0,6.5595307350159,20180629.0,32.290000915527,3.922608372449181
754,sz002805,丰元股份,5.96,20160707,20160726.0,28.840000152588,20180629.0,23.200000762939,-0.19556169763552822
755,sh600926,杭州银行,10.46,20161027,20161027.0,20.719999313354,20180629.0,11.090000152588,-0.46476831466685825
756,sh600343,航天动力,3.43,20030408,20030430.0,4.2545766830444,20180629.0,9.1800003051758,1.1576765420072228
757,sh600498,烽火通信,8.67,20010823,20010831.0,8.0016212463379,20180629.0,24.85000038147,2.105620675665334
758,sz002304,洋河股份,21.88,20091106,20091130.0,26.736915588379,20180629.0,131.60000610352,3.9220339447351575
759,sh600288,大恒科技,3.54,20001129,20001130.0,8.3092603683472,20180629.0,7.7600002288818,-0.06610216976203061
760,sz002367,康力电梯,4.74,20100312,20100331.0,6.0583624839783,20180629.0,5.960000038147,-0.016235813900443406
761,sh603908,牧高笛,6.98,20170307,20180706.0,26.200000762939,20180706.0,26.200000762939,0.0
762,sh603330,上海天洋,7.84,20170213,20180706.0,21.229999542236,20180706.0,21.229999542236,0.0
763,sz300487,蓝晓科技,4.11,20150702,20150731.0,57.612957000732,20180629.0,33.970001220703,-0.4103756691351324
764,sh600571,信雅达,3.18,20021101,20021129.0,2.3977973461151,20180629.0,7.6900000572205,2.2071100877977874
765,sh600331,宏达股份,2.43,20011220,20011231.0,0.7737500667572,20180629.0,2.5899999141693,2.3473340106115077
766,sz300442,普丽盛,9.78,20150424,20150430.0,40.30899810791,20180629.0,16.75,-0.5844600266382438
767,sh603633,徕木股份,5.93,20161117,20180706.0,15.64999961853,20180706.0,15.64999961853,0.0
768,sz002776,柏堡龙,9.25,20150626,20150630.0,20.200000762939,20180629.0,16.340000152588,-0.1910891319089924
769,sz002697,红旗连锁,1.75,20120905,20120928.0,2.3020589351654,20180629.0,4.8400001525879,1.1024657877580153
770,sz002382,蓝帆医疗,2.84,20100402,20100430.0,6.4045834541321,20180629.0,19.299999237061,2.013466742260819
771,sz000890,法 尔 胜,2.43,19990119,19990129.0,3.2991275787354,20180629.0,5.1999998092651,0.5761742112617331
772,sz300159,新研股份,4.2,20110107,20110131.0,5.0279994010925,20180629.0,7.0799999237061,0.40811471102556907
773,sh603232,格尔软件,6.74,20170421,20180706.0,27.14999961853,20180706.0,27.14999961853,0.0
774,sh603928,兴业股份,5.81,20161212,20180706.0,15.810000419617,20180706.0,15.810000419617,0.0
775,sh603960,克来机电,3.36,20170314,20180706.0,30.379999160767,20180706.0,30.379999160767,0.0
776,sz002144,宏达高科,9.41,20070803,20070831.0,25.599998474121,20180629.0,11.170000076294,-0.5636718460125794
777,sz002308,威创股份,3.82,20091127,20091130.0,8.4884624481201,20180629.0,8.3000001907349,-0.022202166592247424
778,sz000062,深圳华强,5.95,19970130,19970131.0,3.603981256485,20180629.0,19.60000038147,4.438430165584736
779,sh600186,莲花健康,0.0,19980825,19980831.0,1.889230966568,20180629.0,1.960000038147,0.03745919521293888
780,sh600216,浙江医药,8.06,19991021,19991029.0,0.6377649307251,20180629.0,12.770000457764,19.023052134969678
781,sz300570,太辰光,4.94,20161206,20180706.0,16.569999694824,20180706.0,16.569999694824,0.0
782,sz002209,达 意 隆,3.26,20080130,20080131.0,12.509999275208,20180629.0,7.2399997711182,-0.42126297437392757
783,sz002888,惠威科技,3.53,20170721,20180706.0,18.489999771118,20180706.0,18.489999771118,0.0
784,sz000756,新华制药,5.26,19970806,19970829.0,5.944073677063,20180629.0,10.319999694824,0.7361830043673298
785,sh601138,工业富联,1.73,20180608,20180706.0,17.229999542236,20180706.0,17.229999542236,0.0
786,sh603637,镇海股份,4.19,20170208,20180706.0,12.140000343323,20180706.0,12.140000343323,0.0
787,sz000668,荣丰控股,4.2,19961210,19961231.0,4.4516267776489,20180629.0,10.930000305176,1.4552822712034754
788,sz300162,雷曼股份,3.11,20110113,20110131.0,7.8980002403259,20180629.0,6.7800002098083,-0.14155482356271334
789,sz300549,优德精密,3.86,20160930,20161027.0,82.169998168945,20180629.0,17.840000152588,-0.7828891255917007
790,sz000858,五 粮 液,15.36,19980427,19980430.0,0.53859853744507,20180629.0,76.0,140.10695576805387
791,sh600755,厦门国贸,6.54,19961003,19961031.0,1.5403859615326,20180629.0,7.289999961853,3.7325801090785373
792,sh603809,豪能股份,10.26,20171128,20180706.0,19.290000915527,20180706.0,19.290000915527,0.0
793,sz002063,远光软件,3.39,20060823,20060831.0,2.4170794487,20180629.0,8.460000038147,2.5000918330165436
794,sz300730,科创信息,2.33,20171205,20180706.0,26.420000076294,20180706.0,26.420000076294,0.0
795,sh603385,惠达卫浴,8.23,20170405,20180706.0,10.319999694824,20180706.0,10.319999694824,0.0
796,sz002775,文科园林,6.15,20150629,20150630.0,13.309999465942,20180629.0,13.180000305176,-0.009767029750725752
797,sh600036,招商银行,18.32,20020409,20020430.0,0.78196239471436,20180629.0,26.440000534058,32.81236836039432
798,sz300331,苏大维格,6.25,20120628,20120629.0,7.3033337593079,20180629.0,14.029999732971,0.9210404721118142
799,sh600107,美尔雅,1.53,19971106,19971128.0,7.2857146263123,20180629.0,6.1799998283386,-0.15176476909765585
800,sz300305,裕兴股份,5.04,20120329,20120330.0,9.4638729095459,20180629.0,6.0500001907349,-0.3607268135825808
801,sz300381,溢多利,4.79,20140128,20140130.0,20.144998550415,20180629.0,8.710000038147,-0.5676346157906491
802,sh600720,祁连山,6.68,19960716,19960731.0,1.3163405656815,20180629.0,6.7399997711182,4.120255309938538
803,sh600456,宝钛股份,7.94,20020412,20020430.0,6.8673543930054,20180629.0,14.5,1.1114390156955742
804,sz002551,尚荣医疗,3.27,20110225,20110228.0,10.719997406006,20180629.0,6.1500000953674,-0.4263058224322151
805,sz000728,国元证券,7.53,19970616,19970627.0,6.5200004577637,20180629.0,7.4000000953674,0.13496926009504162
806,sz300256,星星科技,3.54,20110819,20110831.0,9.703332901001,20180629.0,4.1900000572205,-0.5681896004219068
807,sz002273,水晶光电,4.1,20080919,20080926.0,3.3878371715546,20180629.0,12.869999885559,2.7988838405870773
808,sh603798,康普顿,4.46,20160406,20160429.0,57.229999542236,20180629.0,13.930000305176,-0.756596183529661
809,sh600191,华资实业,4.53,19981210,19981231.0,4.0986275672913,20180629.0,4.7699999809265,0.16380420094595155
810,sz300273,和佳股份,3.12,20111026,20111031.0,6.0474543571472,20180629.0,6.7800002098083,0.12113292790632453
811,sz002898,赛隆药业,3.9,20170912,20180706.0,21.0,20180706.0,21.0,0.0
812,sz300633,开立医疗,2.69,20170406,20180706.0,33.5,20180706.0,33.5,0.0
813,sh603979,金诚信,6.64,20150630,20150630.0,20.558332443237,20180629.0,8.5299997329712,-0.5850830919033375
814,sz300406,九强生物,3.12,20141030,20141031.0,5.3949999809265,20180629.0,14.39999961853,1.6691380295532539
815,sh603239,浙江仙通,3.81,20161230,20180706.0,11.840000152588,20180706.0,11.840000152588,0.0
816,sz300297,蓝盾股份,3.44,20120315,20120330.0,2.1689219474792,20180629.0,8.1099996566772,2.7391846516666662
817,sz300264,佳创视讯,1.33,20110916,20110930.0,4.0296297073364,20180629.0,5.460000038147,0.35496321863183805
818,sh600064,南京高科,8.53,19970506,19970530.0,1.3382711410522,20180629.0,7.3400001525879,4.484688362043667
819,sz000697,炼石有色,2.62,19970325,19970331.0,6.9075388908386,20180629.0,14.359999656677,1.0788879923242305
820,sh603359,东珠景观,7.76,20170901,20180706.0,21.219999313354,20180706.0,21.219999313354,0.0
821,sh601989,中国重工,3.67,20091216,20091231.0,4.5962686538696,20180629.0,4.039999961853,-0.12102614836238457
822,sh600488,天药股份,2.52,20010618,20010629.0,5.4726715087891,20180629.0,4.1100001335144,-0.24899564556108517
823,sz300155,安居宝,2.1,20110107,20110131.0,5.3510847091675,20180629.0,4.7600002288818,-0.11046068459223815
824,sh600189,吉林森工,5.34,19981007,19981030.0,5.5884613990784,20180327.0,7.5100002288818,0.3438404048241764
825,sh603609,禾丰牧业,4.19,20140808,20140829.0,9.2933340072632,20180629.0,9.4399995803833,0.015781803710646233
826,sh600480,凌云股份,8.45,20030815,20030829.0,2.8931291103363,20180629.0,9.6199998855591,2.3251194532555313
827,sh600567,山鹰纸业,2.4,20011218,20011231.0,2.8669686317444,20180629.0,3.8599998950958,0.34636976922457385
828,sh603803,瑞斯康达,5.94,20170420,20180706.0,12.699999809265,20180706.0,12.699999809265,0.0
829,sz300698,万马科技,2.82,20170831,20180706.0,21.409999847412,20180706.0,21.409999847412,0.0
830,sh600435,北方导航,1.41,20030704,20030731.0,0.66465377807617,20180629.0,8.1599998474121,11.277068327259183
831,sz300596,利安隆,5.17,20170119,20180706.0,24.190000534058,20180706.0,24.190000534058,0.0
832,sz300234,开尔新材,3.43,20110622,20110630.0,5.2906866073608,20180629.0,6.1799998283386,0.16809032304815047
833,sz300423,鲁亿通,6.79,20150217,20150227.0,16.27499961853,20180629.0,22.85000038147,0.4039939119540128
834,sz002241,歌尔股份,4.64,20080522,20080530.0,2.3490741252899,20180629.0,10.189999580383,3.3378791118928395
835,sh603058,永吉股份,2.13,20161223,20180706.0,10.800000190735,20180706.0,10.800000190735,0.0
836,sh600055,万东医疗,3.42,19970519,19970530.0,1.79001557827,20180629.0,11.039999961853,5.167544068260486
837,sz300086,康芝药业,4.16,20100526,20100531.0,12.422223091125,20180629.0,6.7199997901917,-0.4590340439954928
838,sz002386,天原集团,6.25,20100409,20100430.0,11.838094711304,20180629.0,7.1300001144409,-0.3977071236275394
839,sz002384,东山精密,7.6,20100409,20100430.0,12.252915382385,20180629.0,24.0,0.9587175175063078
840,sh600824,益民集团,2.08,19940204,19940228.0,0.52071750164032,20180629.0,3.5299999713898,5.779107597247824
841,sh600702,舍得酒业,7.61,19960524,19960531.0,4.6240968704224,20180629.0,36.090000152588,6.804767322984578
842,sz300142,沃森生物,2.18,20101112,20101130.0,10.320014953613,20180629.0,19.979999542236,0.9360436619562333
843,sz300506,名家汇,2.56,20160324,20160331.0,7.9279999732971,20180629.0,20.729999542236,1.61478299849373
844,sz002892,科力尔,6.88,20170817,20180706.0,29.139999389648,20180706.0,29.139999389648,0.0
845,sz000581,威孚高科,15.48,19980924,19980930.0,-0.0034620761871338,20180629.0,22.110000610352,-6387.34143654029
846,sh603266,天龙股份,5.87,20170110,20180706.0,14.25,20180706.0,14.25,0.0
847,sz002360,同德化工,2.71,20100303,20100331.0,6.2749996185303,20180629.0,5.4499998092651,-0.13147408118224352
848,sz300581,晨曦航空,3.25,20161220,20180706.0,14.279999732971,20180706.0,14.279999732971,0.0
849,sh603871,嘉友国际,12.53,20180206,20180706.0,42.200000762939,20180706.0,42.200000762939,0.0
850,sz300471,厚普股份,4.44,20150611,20150630.0,62.605003356934,20180629.0,7.0100002288818,-0.8880281151186076
851,sz300736,百华悦邦,5.19,20180109,20180706.0,25.879999160767,20180706.0,25.879999160767,0.0
852,sz300483,沃施股份,6.58,20150630,20150630.0,16.279998779297,20180629.0,28.520000457764,0.7518429113171927
853,sz300284,苏交科,4.62,20120110,20120131.0,4.8551139831543,20180629.0,7.9299998283386,0.6333292803944819
854,sz002906,华阳集团,7.39,20171013,20180706.0,20.5,20180706.0,20.5,0.0
855,sz000961,中南建设,4.02,20000301,20000331.0,1.8045189380646,20180629.0,6.3099999427795,2.496776791684526
856,sh603899,晨光文具,3.3,20150127,20150130.0,12.10000038147,20180629.0,31.690000534058,1.6190082260318126
857,sz002889,东方嘉盛,9.77,20170731,20180706.0,34.889999389648,20180706.0,34.889999389648,0.0
858,sz000662,天夏智慧,5.17,19961216,19961231.0,2.9211068153381,20180629.0,6.4299998283386,1.2012203711880927
859,sh601717,郑煤机,6.32,20100803,20100831.0,15.204000473022,20180629.0,5.8099999427795,-0.6178637357260827
860,sz002329,皇氏集团,3.3,20100106,20100129.0,4.3232140541077,20180629.0,4.2600002288818,-0.014621951269296224
861,sz002641,永高股份,2.4,20111208,20111230.0,2.9986109733582,20180629.0,3.4500000476837,0.15053272276262658
862,sh600758,红阳能源,4.25,19961029,19961031.0,5.6507692337036,20180629.0,4.3400001525879,-0.2319629464423557
863,sh600601,方正科技,1.36,19901219,19911129.0,1.2378973960876,20180629.0,2.75,1.2215088331968635
864,sh600513,联环药业,3.13,20030319,20030331.0,3.7284333705902,20180629.0,7.0100002288818,0.8801463059998677
865,sz300228,富瑞特装,3.84,20110608,20110630.0,5.1437501907349,20180629.0,5.7300000190735,0.11397323093072703
866,sz300625,三雄极光,8.2,20170317,20180706.0,19.360000610352,20180706.0,19.360000610352,0.0
867,sh600220,江苏阳光,1.14,19990927,19990930.0,2.4866306781769,20180629.0,2.1199998855591,-0.14744079039779218
868,sz300426,唐德影视,3.08,20150217,20150227.0,21.745000839233,20180629.0,12.35000038147,-0.43205334997330747
869,sz002298,中电兴发,6.17,20090929,20090930.0,4.9607410430908,20180629.0,7.0599999427795,0.4231744574961229
870,sz000750,国海证券,3.29,19970709,19970731.0,2.5113611221313,20180629.0,3.5699999332428,0.4215398581200747
871,sh600978,宜华生活,5.46,20040824,20040831.0,1.5334026813507,20180629.0,6.8299999237061,3.4541463287972634
872,sz002225,濮耐股份,2.71,20080425,20080430.0,6.3007698059082,20180629.0,4.9299998283386,-0.21755595265267993
873,sz300141,和顺电气,2.74,20101112,20101130.0,16.676668167114,20180629.0,8.0299997329712,-0.5184889659910501
874,sz000088,盐 田 港,3.25,19970728,19970731.0,1.0322589874268,20180629.0,6.5900001525879,5.384056940027576
875,sz300563,神宇股份,5.77,20161114,20180706.0,26.579999923706,20180706.0,26.579999923706,0.0
876,sz000681,视觉中国,3.7,19970121,19970131.0,4.2045741081238,20180629.0,28.700000762939,5.8258996095435105
877,sh600007,中国国贸,6.62,19990312,19990331.0,2.6172001361847,20180629.0,14.470000267029,4.5288092289812685
878,sz300152,科融环境,1.94,20101229,20101231.0,7.6463031768799,20180629.0,2.9000000953674,-0.6207317407795023
879,sz002196,方正电机,5.51,20071212,20071228.0,15.206665039062,20180629.0,7.3499999046326,-0.5166593144682055
880,sz002380,科远股份,8.59,20100331,20100331.0,25.353332519531,20180629.0,13.0,-0.48724689387537445
881,sz300030,阳普医疗,3.1,20091225,20091231.0,8.6099996566772,20180629.0,7.2600002288818,-0.15679436488112425
882,sz002516,旷达科技,2.75,20101207,20101231.0,3.207799911499,20180629.0,3.5599999427795,0.1097948877727594
883,sz300448,浩云科技,2.9,20150424,20150430.0,13.303658485413,20180629.0,11.449999809265,-0.13933450548061435
884,sz002798,帝欧家居,12.67,20160525,20160531.0,21.980001449585,20180629.0,29.60000038147,0.3466787274497142
885,sh601990,南京证券,3.83,20180613,20180706.0,10.590000152588,20180706.0,10.590000152588,0.0
886,sh600893,航发动力,11.44,19960408,19960430.0,2.6132783889771,20180629.0,22.319999694824,7.5409957809969805
887,sh600866,星湖科技,1.43,19940818,19940831.0,1.1299731731415,20180629.0,3.8800001144409,2.4337099381341067
888,sz002031,巨轮智能,1.37,20040816,20040831.0,0.42961692810059,20180629.0,2.1800000667572,4.074288102182923
889,sh603738,泰晶科技,4.03,20160928,20161027.0,88.389999389648,20180629.0,16.340000152588,-0.8151374559857537
890,sh600103,青山纸业,1.89,19970703,19970731.0,1.5252161026001,20180629.0,2.9900000095367,0.9603779454200104
891,sz000869,张 裕Ａ,13.68,20001026,20001031.0,-1.2390189170837,20180629.0,39.860000610352,-33.17061504127085
892,sz000913,钱江摩托,5.51,19990514,19990531.0,2.9420220851898,20180629.0,12.460000038147,3.2351823600750307
893,sh603656,泰禾光电,5.65,20170321,20180706.0,16.479999542236,20180706.0,16.479999542236,0.0
894,sh603180,金牌厨柜,12.96,20170512,20180706.0,94.639999389648,20180706.0,94.639999389648,0.0
895,sz300709,精研科技,14.47,20171019,20180706.0,39.540000915527,20180706.0,39.540000915527,0.0
896,sz002495,佳隆股份,1.23,20101102,20101130.0,3.4461274147034,20180629.0,2.9400000572205,-0.14686844001281976
897,sz300201,海伦哲,1.45,20110407,20110429.0,1.7314068078995,20180629.0,4.5100002288818,1.6048183525125568
898,sh603618,杭电股份,3.07,20150217,20150227.0,7.3299999237061,20180629.0,6.1599998474121,-0.15961802025537267
899,sz002815,崇达技术,3.23,20161012,20161027.0,56.680000305176,20180629.0,16.10000038147,-0.7159491832253968
900,sh603226,菲林格尔,8.37,20170615,20180706.0,23.889999389648,20180706.0,23.889999389648,0.0
901,sh603311,金海环境,3.52,20150518,20150529.0,18.25,20180629.0,11.159999847412,-0.38849315904591786
902,sz002546,新联电子,3.44,20110211,20110228.0,4.3464288711548,20180629.0,3.7300000190735,-0.14182421255579447
903,sh603360,百傲化学,5.36,20170206,20180706.0,18.159999847412,20180706.0,18.159999847412,0.0
904,sz300387,富邦股份,3.56,20140702,20140731.0,24.185001373291,20180629.0,6.6300001144409,-0.7258631491432198
905,sz002510,天汽模,2.7,20101125,20101130.0,6.2775001525879,20180629.0,4.7300000190735,-0.2465153478134833
906,sz300495,美尚生态,4.84,20151222,20151231.0,29.570001602173,20180629.0,11.60000038147,-0.6077105257709031
907,sz002912,中新赛克,10.7,20171121,20180706.0,90.949996948242,20180706.0,90.949996948242,0.0
908,sh600719,大连热电,1.93,19960716,19960731.0,2.8177893161774,20180629.0,4.2800002098083,0.5189212994868361
909,sh603878,武进不锈,10.17,20161219,20180706.0,13.890000343323,20180706.0,13.890000343323,0.0
910,sh600562,国睿科技,2.9,20030128,20030129.0,2.6892385482788,20180629.0,17.14999961853,5.377269740353289
911,sz002364,中恒电气,4.18,20100305,20100331.0,7.414999961853,20180629.0,9.6800003051758,0.30546194942350074
912,sz002261,拓维信息,3.51,20080723,20080731.0,3.2454311847687,20180629.0,4.5999999046326,0.4173771196323917
913,sz002342,巨力索具,2.51,20100126,20100129.0,9.8281660079956,20180629.0,3.789999961853,-0.6143736319909854
914,sz002865,钧达股份,7.16,20170425,20180706.0,18.469999313354,20180706.0,18.469999313354,0.0
915,sz002499,科林环保,4.06,20101109,20101130.0,17.94619178772,20180629.0,11.050000190735,-0.38427047245220247
916,sz300402,宝色股份,2.93,20141010,20141031.0,19.187999725342,20180629.0,9.9300003051758,-0.482489032347596
917,sz300531,优博讯,2.22,20160809,20160819.0,41.25,20180629.0,14.409999847412,-0.6506666703657698
918,sh600740,山西焦化,6.04,19960808,19960830.0,1.7520712614059,20180629.0,10.279999732971,4.867341106161461
919,sh603019,中科曙光,4.92,20141106,20141128.0,17.409999847412,20180629.0,45.869998931885,1.6346926670825668
920,sh600793,宜宾纸业,1.4,19970220,19970228.0,7.3423948287964,20180629.0,14.140000343323,0.9258022311558116
921,sh600863,内蒙华电,1.76,19940520,19940531.0,-0.050981163978577,20180629.0,2.2699999809265,-45.52624859409616
922,sh600467,好当家,2.06,20040405,20040430.0,0.72493612766266,20180629.0,2.3199999332428,2.200281852034257
923,sh600297,广汇汽车,4.36,20001116,20001130.0,4.8332962989807,20180629.0,5.8600001335144,0.21242311065229402
924,sz002881,美格智能,2.78,20170622,20180706.0,19.35000038147,20180706.0,19.35000038147,0.0
925,sz300248,新开普,2.8,20110729,20110729.0,6.8609375953674,20180629.0,6.1199998855591,-0.10799365239943172
926,sh603090,宏盛股份,4.62,20160831,20161027.0,73.629997253418,20180629.0,15.270000457764,-0.7926116932313868
927,sh600449,宁夏建材,9.3,20030829,20030829.0,1.5178152322769,20180629.0,7.8800001144409,4.1916728379514145
928,sz002396,星网锐捷,5.47,20100623,20100630.0,8.1533336639404,20180629.0,20.469999313354,1.5106294133265135
929,sz000960,锡业股份,6.66,20000221,20000229.0,4.3308420181274,20180629.0,12.010000228882,1.7731328408222493
930,sh603628,清源股份,3.4,20170112,20180706.0,9.75,20180706.0,9.75,0.0
931,sz000682,东方电子,1.79,19970121,19970131.0,1.2564957141876,20180629.0,3.8399999141693,2.056118593012544
932,sz300528,幸福蓝海,5.29,20160808,20160819.0,22.479999542236,20180629.0,11.25,-0.4995551499517066
