code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
BYFC,百老汇金融,1.16,1.23,8434,13.649197,0.0,0.695636,-0.00418
ITRM,Iterum Therapeutics Plc,5.98,6.3057,252,0.767218,0.0,0.75327,-91.300377
CSTR,Capstar Financial Holdings Inc.,16.45,16.09,1763,2.736601,16.560125,1.266367,0.971611
NFLX,"Netflix, Inc.",378.24,366.4092,4202846,12.884888,160.720732,35.483618,2.279788
SKYS,天华阳光,0.55,0.55,2373,0.828266,0.0,0.285235,-0.634374
NDRA,ENDRA Life Sciences Inc,2.99,2.98,80004,18.532732,0.0,8.035144,-1.528459
FTFT,未来金融科技,1.04,1.0879,869,0.658186,0.0,4.196731,-20.558744
SEED,奥瑞金种业,5.84,6.06,22258,35.071058,0.0,1.017622,-3.070074
OSN,奥盛创新,2.04,2.058,803,0.880578,1.527876,0.128916,1.346968
OXBR,Oxbridge Re Holdings Ltd,1.16,1.266,365,1.373483,0.0,0.517335,-3.942687
LIFE,Life Technologies Corporation,0.702,0.74,15606,2.142776,0.0,0.486934,-1.500937
CNTF,泰克飞石,1.78,1.7915,176,0.317641,0.0,0.071658,-0.881482
RMBL,Rumbleon Inc.,8.49,8.9377,2110,0.767387,0.0,20.051997,-1.191915
AGMH,安高盟,40.8,40.8,1695,4.929266,209.341349,107.132783,0.194897
ACLS,Axcelis科技设计公司,18.25,18.77,52460,9.994228,4.440069,1.574926,4.227412
AZRX,AzurRx Biopharma Inc.,2.65,2.62,30687,17.628808,0.0,5.808011,-0.994981
UONE,第一电台,2.41,2.41,4,0.146705,0.990331,2.748702,2.43353
PRTO,Proteon Therapeutics,1.76,1.8335,5890,5.833093,0.0,7.931168,-2.028775
TKKS,TKK Symphony Acquisition Corporation,9.97,9.97,160,0.251127,0.0,0.0,0.0
CLDC,中国贷款公司,1.04,1.089,5084,0.371583,0.0,4.361737,-6.524339
GH,Guardant Health Inc.,38.49,39.47,26114,1.860418,0.0,0.0,0.0
CCCL,中国陶瓷,1.36,1.36,215,0.571578,0.0,0.065373,-6.423489
ASNS,Arsanis Inc.,1.6,1.6714,21733,4.067841,0.467478,0.633587,3.575357
CLVS,Clovis Oncology,30.49,31.88,158864,4.493975,0.0,5.37368,-5.625998
XELA,"Exela Technologies, Inc.",6.44,6.72,1359,0.578665,0.0,-16.350899,-1.894507
OTIC,Otonomy,2.89,2.89,250,0.065218,0.0,0.887554,-2.1288
TA,TravelCenters of America,5.04,5.24,6954,1.49685,0.0,0.397005,-0.048497
NVUS,"Novus Therapeutics, Inc.",4.53,4.53,2001,5.318037,0.0,1.984024,-1.091358
IMV,IMV Inc,5.57,5.57,200,3.486875,0.0,0.0,0.0
XGTI,XG Technology Inc,0.5146,0.5101,7374,4.235684,0.0,0.774293,-2.289941
NVLN,Novelion Therapeutics Inc,1.16,1.1343,44913,0.808394,0.0,-0.475633,-7.406317
VVPR,VivoPower,1.28,1.28,535,0.504038,0.0,0.464484,-2.056374
OILD,AccuShares S&P GSCI Crude Oil Excess Return Down Shares,17.41,17.66,31078,2.403359,0.0,0.0,0.0
ISIG,Insignia Systems,1.82,1.82,1900,15.498461,14.820485,1.418,0.122803
SURF,Surface Oncology,8.24,8.725,365,0.123722,0.0,1.975518,-4.240351
ALBO,"Albireo Pharma, Inc.",28.42,29.5,2678,3.213189,0.0,2.362797,-2.572752
AAL,美国航空,34.45,34.585,2022517,6.754038,11.146262,-18.327631,3.102834
NOVN,Novan Inc.,2.57,2.67,312,0.342926,0.0,15.976098,-1.493875
CYTR,赛特科科技,0.8365,0.869,15245,3.441078,0.0,1.159569,-0.500471
QNST,QuinStreet,13.82,14.23,60499,4.819565,41.46355,4.708429,0.343193
ONS,"Oncobiologics, Inc.",0.9035,0.9035,575,6.084491,0.0,-4.941916,-1.590148
CCIH,蓝汛,1.08,1.08,11,0.012259,0.0,-0.367307,-2.132966
BCNA,Reality Shares Nasdaq NexGen Economy China ETF,18.64,19.35,202,12.699897,0.0,0.0,0.0
IMTE,Integrated Media Technology Limited,6.97,6.97,1,0.01044,0.0,1.54623,-0.580581
ADOM,Adomani Inc.,0.5334,0.55,33752,3.757364,0.0,4.109745,-0.298701
LRCX,拉姆研究,152.5,150.6375,919309,11.475253,10.227955,3.528243,14.728017
BASI,Bioanalytical Systems,1.35,1.399,3830,14.008621,48.779637,1.67914,0.02868
CYCC,Cyclacel Pharmaceuticals,1.4,1.44,2221,3.347548,0.0,0.927638,-1.340366
ROAD,Construction Partners,11.37,11.8599,340,0.292672,10.624894,2.144631,1.116237
DWAT,Arrow DWA Tactical ETF,12.17,12.17,189,0.870371,0.0,0.0,0.0
AIRT,Air T,41.8,41.8,384,1.549438,20.643902,3.053316,2.024811
PEIX,Pacific Ethanol,2.09,2.1644,35429,0.835413,0.0,0.289285,-0.821004
TPIC,"TPI Composites, Inc.",26.54,27.38,2979,0.450648,27.715748,4.024957,0.987886
GASS,斯蒂加斯海运,3.5,3.541,12697,2.945338,0.0,0.248383,-0.192823
CYRN,Cyren Ltd,3.74,3.7475,24332,14.018316,0.0,5.014832,-0.431611
ATAI,ATA公司,1.08,1.1176,4137,2.941699,0.0,0.712029,-0.342739
GRTS,Gritstone Oncology Inc.,12.5,12.93,4302,1.191986,0.0,0.0,0.0
CWBC,西部社区银行,12.1,12.1,93,0.691795,17.469921,1.359715,0.692619
RARX,Ra Pharmaceuticals Inc.,16.2,16.7802,1706,0.288157,0.0,5.717175,-2.438037
AIPT,Precision Therapeutics Inc.,0.92,0.92,1775,1.03075,0.0,3.667517,-0.951442
ASYS,Amtech Systems,4.75,4.91,2382,1.124686,3.260377,0.69151,1.505961
FULT,富尔顿金融,17.36,16.92,145528,6.290195,17.698541,1.325386,0.956011
GNMX,Aevi Genomic Medicine Inc,1.17,1.1989,12063,6.244531,0.0,5.053004,-0.607112
RSLS,项由永恒医疗器材,0.0303,0.031,71066,0.81761,0.0,0.066165,-34.473705
FORM,FormFactor,13.5,13.4,72202,7.942905,33.186388,2.067731,0.40378
HBMD,Howard Bancorp,15.96,15.96,4523,5.139845,0.0,1.048928,-0.186429
DCIX,Diana Containerships Inc,1.23,1.26,22301,2.128083,0.405071,0.130163,3.110565
CMTA,Clementia Pharmaceuticals Inc.,9.28,9.51,1541,2.23025,0.518676,2.519674,18.335133
ICON,艾康尼斯,0.206,0.2168,30891,0.981712,0.0,-0.125133,-10.1318
STRO,Sutro Biopharma Inc,14.4,14.8753,1300,1.257705,0.0,0.0,0.0
FTXR,First Trust Nasdaq Transportation ETF,24.42,24.42,2,0.343794,0.0,0.0,0.0
SOFO,Sonic Foundry,1.45,1.45,501,5.698761,0.0,5.147619,-0.887336
ATLC,Atlanticus Holdings Corporation,3.57,3.57,921,4.966346,0.0,-1.571184,-2.283289
CBAK,比克电池,0.619,0.619,469,0.533975,0.0,-4.686636,-0.862211
USEG,美国能源,0.98,0.98,100,0.281978,0.0,1.189634,-0.262416
GEMP,Gemphire Therapeutics Inc.,1.69,1.7429,2304,0.547521,0.0,1.652258,-2.500978
IZEA,IZEA Inc.,1.72,1.7012,24847,2.854009,0.0,8.997159,-0.857673
HDSN,哈德森科技,0.86,0.868,74564,4.394877,0.0,0.305598,-0.822327
EDRY,EuroDry Ltd.,10.08,10.08,1070,1.815864,16.699525,0.548262,0.60361
PANL,Universal Display Corporation,3.45,3.45,250,1.315718,6.411936,0.988986,0.538059
AKRX,艾克隆公司,7.1,6.91,598295,9.007061,0.0,1.200922,-1.478366
NTGN,Neon Therapeutics Inc.,8.07,8.3287,14629,5.589627,0.0,1.692839,-35.991058
DZSI,"DASAN Zhone Solutions, Inc.",14.02,14.44,351,0.36707,33.10393,3.230023,0.436202
MNTX,Manitex International,9.17,9.43,415,0.449438,0.0,1.861272,-0.284541
TVIX,二倍做多VIX波动率指数短期期权ETN,36.17,37.2876,835671,1.622375,0.0,0.0,0.0
XELB,"Xcel Brands, Inc",2.13,2.2,300,0.716778,0.0,0.407182,-0.516149
CHMA,"Chiasma, Inc.",3.69,3.77,354,0.156846,0.0,1.9074,-1.17592
AKTS,Akoustis Technologies Inc,5.84,5.975,3497,0.886148,0.0,9.617278,-1.038722
DVLU,First Trust Dorsey Wright Momentum & Value ETF,19.0,19.0,150,6.823908,0.0,0.0,0.0
EVLV,EVINE Live Inc.,1.14,1.17,226,0.067609,29.637512,0.942689,0.039477
SPEX,Spherix Incorporated,1.0,0.9728,50766,1.994945,0.0,0.983103,-0.308166
USOI,Credit Suisse AG,30.58,30.58,739,46.617818,0.0,0.0,0.0
EOLS,Evolus Inc.,14.01,14.368,34303,3.129107,0.0,10.103236,-0.88862
GENE,基因技术ADR,1.17,1.1793,6576,3.938484,0.0,5.394591,-0.24885
LASR,nLIGHT,19.75,20.01,25832,3.416523,0.0,4.269611,-5.165334
CYAN,赛安诺科技,3.33,3.33,12,0.192548,0.0,1.143899,-0.128982
LUNA,Luna Innovations Incorporated,3.36,3.35,6547,3.510315,5.370957,1.810211,0.623725
WWR,Westwater Resources Inc,0.192,0.1987,22526,1.211651,0.0,0.37087,-1.392746
ASML,阿斯麦,187.51,185.92,383613,16.747093,26.705219,5.652633,6.961935
EDAP,Edap Tms SA,2.66,2.66,3422,3.749208,0.0,2.72453,-0.048984
USAU,US Gold Corp.,1.17,1.1967,8739,2.197344,0.0,1.966808,-0.220738
GFED,GFED银行,25.11,25.2489,119,4.283895,35.12436,1.493738,0.718843
SUNW,"Sunworks, Inc.",0.4464,0.445,7029,2.506105,0.0,0.967098,-0.382643
KBSF,KBS Fashion Group Limited,3.65,3.65,1200,4.828087,0.0,0.111758,-6.820514
DBVT,DBV Technologies S.A.,19.77,19.72,7007,2.248645,0.0,4.113758,-3.51636
NLNK,NewLink Genetics Corporation,2.26,2.3,5791,0.816637,0.0,0.685039,-1.968893
XBIT,XBiotech Inc.,3.7,3.7,3883,2.004454,0.0,2.57236,-0.654352
BRKS,布鲁克自动化,31.47,31.48,57809,4.223533,17.882016,3.122026,1.760428
MLVF,Malvern Bancorp,20.33,20.84,288,0.448448,20.290098,1.476013,1.027102
ARVN,Arvinas Holding Company LLC,15.26,15.79,1511,0.618099,0.0,0.0,0.0
AUDC,奥科,9.85,9.83,15912,8.628511,43.856518,3.152255,0.22414
MTEC,MTech Acquisition Corp.,10.35,10.453,600,0.188301,0.0,4.468115,-0.071925
LBTYB,自由全球,26.23,26.31,26,5.177696,12.528572,0.023056,2.1
ARPO,Aerpio Pharmaceuticals Inc,2.34,2.35,212,0.172692,0.0,1.988042,-0.259767
SMMT,Summit Therapeutics PLC,1.86,1.9,9274,11.981055,0.0,1.077707,-2.3
LIVE,LiveDeal,7.2,7.2,515,1.344291,2.199948,0.357217,3.272805
KLAC,科磊,96.98,94.88,112748,2.648328,18.490286,9.065502,5.131343
ISNS,图像传感系统,5.59,5.59,221,1.317535,14.033907,3.191229,0.398321
MKSI,MKS仪器,78.74,78.87,40758,4.252662,11.253997,2.398855,7.008177
CELH,"Celsius Holdings, Inc.",4.2,3.8246,10470,4.462756,0.0,15.149113,-0.283939
ARCW,阿尔克科技,1.8,1.8,802,2.361445,0.0,1.306711,-0.661113
KMPH,"KemPharm, Inc.",2.52,2.58,3162,0.399302,0.0,-0.748522,-3.826613
AETI,美国电力技术,0.7035,0.7035,108,0.096364,0.0,1.251497,-0.431356
INFI,Infinity Pharmaceuticals,2.58,2.63,13136,2.35016,0.0,3.282047,-0.590142
VXRT,"Vaxart, Inc",3.25,3.2607,3881,1.02261,0.0,1.041707,-35.133984
AMAT,应用材料,36.08,35.404,1121721,2.899002,10.64691,5.099164,3.325284
SLIM,The Obesity ETF,36.0,36.0,204,2.181304,0.0,0.0,0.0
AMRH,"Ameri Holdings, Inc.",1.13,1.13,414,0.296648,0.0,1.443341,-0.586163
QTT,趣头条,8.08,8.1534,114586,3.986512,0.0,0.0,0.0
PNFP,Pinnacle Financial Partners,57.0,55.98,57600,3.513882,16.957342,1.12957,3.301225
BSVN,Bank7 Corp.,19.15,19.15,585,1.188281,0.0,0.0,0.0
IIJI,首创网络,9.56,9.67,450,4.139307,21.763251,1.325619,0.444327
ZEAL,Zealand Pharma A/S,14.37,14.3,300,5.297761,0.0,8.495553,-2.009216
MTECU,MTech Acquisition Corp.,12.1,12.1,3,0.026466,0.0,0.0,0.0
PTIE,Pain Therapeutics,1.22,1.23,11900,0.568954,0.0,2.463929,-1.449956
CBSHP,Commerce Bancshares Inc.,25.69,25.69,1000,14.333177,9.842912,0.0,2.61
VTL,Vital Therapies Inc,0.3285,0.3151,399550,2.376009,0.0,0.504691,-1.265482
LRAD,LRAD Corporation,3.05,3.1,3439,3.428521,0.0,2.949439,-0.035192
ZKIN,正康国际集团,3.11,3.11,386,2.896337,5.906966,1.626953,0.526497
RDCM,Radcom Ltd,9.1,9.268,2718,2.111627,25.269932,1.561165,0.36676
FOCS,Focus Financial Partners Inc.,42.39,43.1995,8653,2.233291,0.0,-3.714579,-0.180015
IPHS,Innophos Holdings,33.59,33.54,7653,2.372739,37.631355,1.963127,0.891278
AEIS,先进能源工业公司,49.06,49.1946,48536,6.281439,13.221235,3.233855,3.720878
HCM,和记中国医疗,30.0,30.5,700,0.226273,0.0,19.553731,-0.07
ONVO,Organovo Holdings Inc.,1.1,1.1175,25877,2.327237,0.0,3.065568,-0.294563
SNNA,Sienna Biopharmaceuticals Inc.,11.71,11.892,779,0.519595,2.495797,4.360848,4.764811
JBLU,捷蓝航空,17.19,17.12,210483,1.388797,6.814945,1.195254,2.512126
UCFC,United Community Financial Corp,9.24,9.28,2541,0.389511,15.292208,1.536883,0.606845
APPN,Appian Corp,25.75,25.55,57493,3.767258,0.0,50.534865,-0.522379
STAF,Staffing 360 Solutions Inc.,2.02,2.02,75,0.096545,0.0,-1.219018,-5.806239
IDXG,Interpace Diagnostics Group Inc,1.33,1.36,2991,0.32727,0.0,1.008721,-0.86727
TMSR,TMSR Holding Company Limited,2.05,2.05,100,8.637491,0.051439,1.161396,39.853287
AQMS,"Aqua Metals, Inc.",2.74,2.7501,1210,0.101355,0.0,1.486302,-1.234358
POWL,Powell Industries,31.25,31.67,1288,2.162086,0.0,1.205041,-1.204798
DAIO,Data I/O Corporation,4.7,4.7483,4080,2.35659,10.06418,1.766993,0.471802
FAMI,"Farmmi, Inc.",5.5,5.58,26579,3.2014,16.97829,3.71863,0.328655
SHOS,Sears Hometown and Outlet Stores,2.8,2.8,136,0.125154,0.0,0.410832,-2.769447
SMRT,Stein Mart,2.06,2.0896,11664,3.711871,0.0,1.774348,-0.191369
WEYS,Weyco Group,32.24,32.769,20138,56.515313,18.976906,1.674461,1.726783
BLRX,BioLineRx Ltd,1.43,1.44,135264,2.64362,0.0,1.778191,-0.239298
TTOO,T2 Biosystems,5.05,5.11,9922,0.715232,0.0,6.992861,-1.63822
BIS,ProShares UltraShort Nasdaq Biotechnology,17.41,17.56,10765,4.140267,0.0,0.0,0.0
CRIS,居里,2.17,2.2,16097,2.44991,0.0,10.267021,-1.329958
MAMS,MAM Software Group Inc.,7.5,7.5,734,1.670035,27.684675,6.986918,0.270908
LOVE,Lovesac Co.,20.76,21.04,317,0.353798,0.0,3.919903,-4.875541
BIOC,Biocept Inc.,2.25,2.28,5954,1.568363,0.0,2.638147,-17.176695
OBSV,Obseva Sa,17.1,17.5,1220,0.317625,0.0,4.502929,-2.081492
MDGS,Medigus Ltd.,3.07,3.07,303,0.536703,2.711487,0.702837,1.13222
AQST,Aquestive Therapeutics Inc.,15.49,15.66,2910,2.085269,0.0,-10.028484,-2.582003
OCC,Optical Cable Corporation,5.0,5.0643,486,1.386353,57.335162,1.481698,0.088328
FCA,First Trust China AlphaDEX Fund,25.32,25.32,10,0.277746,8.115385,0.0,3.12
BFIT,Global X Health & Wellness Thematic ETF,18.64,18.64,1,0.004825,0.0,0.0,0.0
HA,夏威夷控股,35.16,35.1499,42212,2.059301,5.078418,1.938411,6.921427
GLIBP,"GCI Liberty, Inc. Preferred Stock",24.79,24.79,702,2.133227,0.0,0.0,0.0
MOSY,正一科技,0.212,0.2257,33370,2.086782,0.0,0.436878,-0.111572
SYNH,"Syneos Health, Inc.",46.73,47.61,3635,0.315001,0.0,1.735801,-2.406538
BURG,Chanticleer Holdings,2.43,2.43,50,0.20247,0.0,0.944465,-2.184409
OHGI,One Horizon Group Inc.,0.24,0.2301,395141,2.427243,0.0,0.951227,-0.240523
PEBO,Peoples Bancorp Inc,33.53,33.93,1278,1.397782,15.786557,1.312506,2.149297
PEBO,Peoples Bancorp Inc,33.53,33.93,1278,1.397782,15.786557,1.312506,2.149297
APPF,"AppFolio, Inc.",65.2,66.4,6393,1.3301,125.210492,22.503387,0.530307
CLDX,塞德斯医疗,0.4552,0.46,140061,3.159515,0.0,0.583563,-1.168029
CREE,克里科技,37.45,37.992,255235,4.206558,0.0,1.853779,-2.8129
TNDM,Neutral Tandem Inc.,38.75,39.236,92029,1.63459,0.0,86.340691,-4.029631
ALTY,Global X SuperDividend Alternatives ETF,14.77,14.77,200,1.500646,0.0,0.0,0.0
NANO,耐诺,32.48,32.605,29855,4.352444,15.748438,2.825919,2.070364
XPER,Xperi Corporation,14.3,14.42,8859,1.035172,0.0,1.239138,-1.380124
STRT,Strattec Security Corporation,34.05,34.05,445,3.633551,10.057269,0.784899,3.385611
CCMP,卡伯特微电子,98.81,99.65,9762,2.274153,28.798647,3.946503,3.460232
SINO,中环球船务,0.9918,0.9918,2349,0.686488,23.847078,0.533436,0.04159
LCA,"Landcadia Holdings, Inc. Class A",12.0,12.0,1627,0.386484,0.0,18.277099,-0.063191
AKAO,Achaogen Inc,4.12,4.1585,35159,2.889454,0.0,3.191041,-3.731329
FEIM,高频电子,11.09,11.09,100,0.271897,0.0,1.513423,-2.755425
TZOO,Travelzoo Inc,11.59,11.59,2060,1.84725,45.657782,8.194157,0.253845
ADMA,ADMA Biologics Inc,5.27,5.35,4860,1.144689,0.0,5.678862,-1.592402
EMMS,艾米斯传播,4.56,4.56,100,0.233799,1.60913,0.825533,2.833829
OSS,One Stop Systems,3.58,3.58,212,1.105939,0.0,2.437149,-0.240497
ABUS,Arbutus Biopharma Corporation,4.75,4.7019,53280,1.853078,0.0,2.223692,-1.231085
BOMN,Boston Omaha Corporation,28.99,29.01,2755,3.34328,0.0,2.012457,-0.474626
SIFY,Sify Technologies Limited,1.39,1.4286,308,0.317536,12.550184,0.023886,0.113831
ROKU,Roku Inc,65.3,64.36,643338,2.992176,24.134156,32.23956,2.66676
TRCH,Torchlight Energy Resources Inc,0.9347,0.92,1745,0.739367,0.0,3.196675,-0.029567
LFUS,美国力特保险丝,181.9,184.63,9552,2.356751,40.133413,3.150321,4.600406
TGLS,Tecnoglass Inc,9.71,9.7022,4365,7.494268,22.675313,2.518717,0.427875
RRD,当纳利,4.64,4.67,14503,0.695528,0.0,-1.255798,-1.187325
HOLI,和利时自动化,19.48,19.68,3806,1.134453,11.098641,1.410284,1.77319
XSPA,XpresSpa Group,0.156,0.151,63220,1.577742,0.0,0.29549,-1.621634
PNQI,PowerShares NASDAQ Internet Port,126.76,126.76,442,0.244587,0.0,0.0,0.0
DRIV,Digital River,13.89,13.89,465,1.011754,0.0,0.0,-0.29
NSSC,NAPCO Security Technologies,14.24,14.24,1950,2.019804,34.977316,4.203706,0.407121
QBAK,扩斯达,7.0251,7.0451,800,4.419664,9.08281,2.061608,0.775652
NNDM,Nano Dimension Ltd.,1.9,1.92,2302,1.157372,0.0,0.829036,-1.128525
ASND,Ascendis Pharma A/S,63.83,64.33,2633,1.884796,0.0,7.025622,-4.472701
FCEL,燃料电池能源,0.9744,1.0,12758,0.626804,0.0,0.92185,-0.66897
PTI,"Proteostasis Therapeutics, Inc.",1.88,1.93,1509,0.542054,0.0,1.257258,-1.8082
ARAY,精确射线,3.85,3.88,11894,0.427146,0.0,6.900959,-0.281519
OPRX,OptimizeRx Corporation,15.47,15.56,610,0.464926,0.0,11.460731,-0.082285
GRIN,Grindrod Shipping Holdings Ltd.,6.91,6.8,3596,2.924265,0.0,0.428684,-602.386353
CMSSU,Cm Seven Star Acquisition Corp,10.85,10.85,494,21.893182,0.0,0.0,0.0
CUR,Neuralstem Inc,0.98,0.99,5069,2.879496,0.0,2.434375,-0.31285
NYMTP,New York Mortgage Trust Inc. -,23.86,23.86,2,0.045805,56.809526,0.0,0.42
NTAP,美国网存,80.31,78.71,241419,4.159377,89.590907,10.617588,0.878549
FCFS,第一富金融服务,76.93,77.95,1948,0.37463,21.745614,2.63754,3.584631
PRNB,Principia Biopharma Inc.,24.56,24.99,1837,1.090621,0.0,0.0,0.0
MSON,Misonix Inc,17.75,18.01,502,1.035654,0.0,6.969013,-0.844963
EEFT,嘉银通,115.8,116.53,23882,2.429083,41.145157,5.55843,2.832168
IFMK,iFresh Inc,2.0,2.02,542,0.532619,0.0,8.329483,-0.165615
CDTX,"Cidara Therapeutics, Inc.",4.04,4.04,3424,2.780063,0.0,1.361365,-3.32824
SRAX,Social Reality Inc,2.97,3.05,2392,0.690899,0.0,2.736262,-0.910947
VRML,Vermillion,0.57,0.58,2325,1.759608,0.0,3.617755,-0.200871
EVOL,Evolving Systems,2.05,2.05,476,2.116086,22.77955,0.71775,0.089993
SAVE,Spirit Airlines,51.25,50.865,61222,1.60492,12.657787,2.002687,4.018475
WISA,"Summit Semiconductor, Inc.",4.45,4.45,315,0.740025,0.0,-0.550446,-158.353943
LJPC,La Jolla Pharmaceutical Company,17.4,17.53,4163,0.335056,0.0,4.216918,-7.178455
XOMA,标记临床研究,16.3,16.245,6608,3.540366,6.751828,28.081093,2.406015
OMEX,奥德赛海洋探索,8.43,8.43,496,1.774809,0.0,-2.879898,-0.711754
SELB,Selecta Biosciences Inc,14.82,14.84,8763,1.949777,0.0,13.698762,-3.082024
YOGA,Yogaworks Inc.,1.06,1.06,696,0.991282,0.0873,0.389701,12.14207
CMCT,CIM Commerical Trust Corporation,16.98,16.98,151,0.873511,8.964154,1.922977,1.894211
PLBC,Plumas Bancorp,25.49,25.49,538,6.576605,12.56183,2.192969,2.029163
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,27.64,27.64,300,2.529227,0.0,0.0,0.0
BPTH,"Bio-Path Holdings, Inc.",0.5635,0.5635,450,0.096036,0.0,1.5833,-0.768309
NUVA,纽瓦索器材,67.72,68.2,11814,0.991549,80.944369,4.489474,0.842554
ASV,"ASV Holdings, Inc.",4.29,4.29,300,1.042305,0.0,0.639154,-0.038033
SALM,Salem Communications Corporation,3.23,3.23,1011,1.394883,4.015081,0.372979,0.804467
EKSO,Ekso Bionics Holdings Inc,2.14,2.16,5995,1.302748,0.0,17.230247,-0.485856
JASN,Jason Industries Inc.,3.25,3.25,4529,1.078412,0.0,-2.604771,-0.185984
AFIN,American Financial TRS Inc,14.09,14.13,8164,1.024646,0.0,0.894954,-0.596828
BKEP,Blueknight Energy Partners L.P.,2.18,2.19,14100,5.919676,0.0,0.202668,-0.235405
CMLS,Cumulus Media,16.45,16.45,223,0.646398,0.847181,0.813803,19.417343
FUV,"Arcimoto, Inc.",3.53,3.6328,1426,1.811503,0.0,4.948111,-0.422612
TMDI,Titan Medical Inc.,2.23,2.23,331,0.220658,0.0,0.0,0.0
SBUX,星巴克,57.9,58.3325,473069,1.763312,18.097748,19.719943,3.223191
MBNAB,Mercantil Bank Holding Corp.,7.82,7.82,109,0.9102,0.0,0.0,0.0
FONE,First Trust NASDAQ CEA Smartphon,46.0,46.01,503,0.85726,0.0,0.0,0.0
UNFI,United Natural Foods,26.71,26.94,18960,0.494964,8.216807,0.735702,3.278646
SCYX,SCYNEXIS Inc,1.12,1.13,49065,5.046723,0.0,2.000735,-0.931142
NVMI,Nova Measuring Instruments Ltd,24.62,24.615,5932,2.637067,15.050977,2.700482,1.635442
PAVM,PAVmed Inc.,1.15,1.15,25875,8.804583,0.0,6.246502,-0.842366
SRTS,"Sensus Healthcare, Inc.",6.94,6.94,107,0.048623,0.0,10.46588,-0.228476
CNST,Constellation Pharmaceuticals Inc,6.88,6.94,503,0.969825,0.0,-0.948323,-55.271347
ZSAN,Zosano Pharma,4.04,4.055,900,0.610528,0.0,1.345639,-11.406008
JMU,窝窝团,1.16,1.16,1567,0.727171,0.0,0.416011,-28.173807
SNES,Senestech Inc.,0.73,0.7314,2738,1.014069,0.0,3.024405,-0.841783
SUMR,Summer Infant,1.29,1.3012,5018,3.665172,0.0,2.187001,-0.288671
IIVI,II-VI Inc,40.75,40.68,30488,2.135827,28.89139,2.529586,1.408032
CAKE,起司工坊,51.03,51.43,18599,1.24535,17.059961,3.702208,3.014661
BMRA,Biomerica Inc,3.07,3.07,4,0.008963,0.0,6.800516,-0.197299
MBCN,Middlefield Banc Corp,48.2,48.2,210,3.149419,14.733753,1.27021,3.2714
CJJD,九洲大药房,1.77,1.77,968,0.164479,0.0,2.711771,-0.641892
SPRT,support.com,2.68,2.6826,680,1.193253,0.0,0.894243,-0.023471
GBT,Global Blood Therapeutics Inc,35.18,35.74,46285,2.442171,0.0,3.672636,-3.264132
INVE,单片机微系统,5.96,5.96,1323,3.105709,0.0,3.028202,-0.729699
IPAS,iPass Inc,1.55,1.5631,2863,2.170727,0.0,-5.91295,-2.835064
OPB,Opus Bank,26.0,26.31,723,0.25168,19.630769,0.944737,1.340243
CETV,Central European Media Enterprises,3.55,3.59,2192,1.079429,20.329346,8.714,0.176592
NCBS,Nicolet Bankshares Inc.,53.95,53.92,1023,2.353461,13.810864,1.403033,3.904173
FTXL,First Trust Nasdaq Semiconductor ETF,28.84,28.84,501,1.071885,0.0,0.0,0.0
CGBD,TCG BDC Inc.,15.7,15.78,12229,3.344575,11.185936,0.880124,1.4107
