code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps
FMCI,Forum Merger Corporation,9.55,9.55,0,0.0,477.500011,0.404077,0.02
FLGT,Fulgent Genetics Inc.,3.97,4.09,25823,3.885495,0.0,1.402176,-0.318669
FLAG,Forensic Accounting Exchange Tra,40.72,40.72,0,0.0,34.218486,0.0,1.19
FKO,First Trust South Korea AlphaDEX Fund,23.56,23.56,12,0.011219,0.0,0.0,0.0
FINL,The Finish Line,13.51,13.51,0,0.0,38.429265,1.235698,0.351555
FFKT,Farmers Capital Bank Corporation,56.9,56.9,0,0.0,27.842462,2.162641,2.043641
FBNK,First Connecticut Bancorp,28.99,28.99,0,0.0,23.495029,1.597827,1.233878
EXAC,精技医疗器械,49.25,49.25,0,0.0,4925.00011,2.823146,0.01
EXA,Exa Corporation,24.235,24.235,0,0.0,0.0,22.361605,-0.32
EVSTC,Eaton Vance Stock NextShares,100.02,100.02,0,0.0,0.0,0.0,0.0
EVLV,EVINE Live Inc.,1.19,1.17,238040,0.978017,29.637512,0.942689,0.039477
EVLMC,Eaton Vance NextShares Trust II,100.04,100.04,0,0.0,0.0,0.0,0.0
EVK,华瑞服装,3.25,3.25,0,0.0,3.882048,0.487806,0.837187
EVGBC,Eaton Vance NextShares Trust,99.99,99.99,0,0.0,0.0,0.0,0.0
EVFTC,Eaton Vance Floating-Rate NextShares,100.03,100.03,0,0.0,0.0,0.0,0.0
ESTR,"Estre Ambiental, Inc.",5.77,5.77,0,0.0,0.0,-0.535579,-1.144569
ESSA,萨万通金控,16.3,16.25,25189,1.443496,32.263445,0.945025,0.503666
ESGG,FlexShares STOXX Global ESG Impact Index Fund,92.885,92.885,417,0.267411,0.0,0.0,0.0
ESBK,埃尔迈拉储蓄银行,20.2608,20.4,885,0.911432,15.488127,1.494165,1.317138
ERYP,Erytech Pharma S.A.,8.18,8.18,157,0.252493,0.0,1.377361,0.0
ERS,Empire Resources Inc.,7.0,7.0,0,0.0,26.923078,1.161551,0.26
EQ,Equillium Inc.,14.35,14.0,913244,0.999995,0.0,0.0,0.0
ENG,ENG环球,0.99,0.99,8149,0.641563,0.0,1.433456,-0.608795
EMITF,Elbit Imaging Ltd,2.19,2.19,0,0.0,0.0,4.022528,-5.26
ELTK,Eltek Ltd,3.7,3.7,0,0.0,0.0,4.149056,-1.669521
ELOS,西内龙医疗,11.0,11.0,0,0.0,1100.000025,1.857092,0.01
ELON,埃斯朗,8.47,8.47,0,0.0,0.0,1.783404,-1.059862
EGLT,Egalet Corporation,0.12,0.12,0,0.0,0.0,-0.151257,-0.47919
EFBI,"Eagle Financial Bancorp, Inc.",15.67,15.67,118,0.702381,26.253272,0.846056,0.596878
EAGL,Double Eagle Acquisition Corp.,9.86,9.86,0,0.0,211.678824,80.112436,0.04658
EACQU,Easterly Acquisition Corp.,10.78,10.78,0,0.0,0.0,1.406352,-0.2525
DYNT,Dynatronics Corporation,2.8096,2.93,792,0.429222,0.0,2.475993,-0.528355
DWA,梦工厂,40.97,40.97,0,0.0,65.031747,2.910011,0.63
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,18.97,18.97,0,0.0,0.0,0.0,0.0
DTYL,iPath US Treasury 10-year Bull E,72.62,72.62,0,0.0,0.0,0.0,0.0
DTUL,iPath US Treasury 2-year Bull ET,56.75,56.75,0,0.0,0.0,0.0,0.0
DRYS,DryShips Inc,5.04,4.92,355297,0.56329,0.024032,0.674637,204.731049
DOTAU,"Draper Oakwood Technology Acquisition, Inc.",10.98,10.98,145,1.629213,0.0,0.0,0.0
DOTA,"Draper Oakwood Technology Acquisition, Inc.",10.14,10.14,0,0.0,0.0,4.718707,-0.372099
DLPN,"Dolphin Entertainment, Inc.",2.28,2.28,101,0.014107,8.061693,6.004413,0.282819
DLBL,iPath US Treasury Long Bond Bull,75.08,75.08,0,0.0,0.0,0.0,0.0
DISCB,Discovery Communications,35.0,35.0,20,2.325581,18.518519,2.360397,1.89
DGLT,Digiliti Money Inc,0.01,0.01,0,0.0,0.0,0.018167,-6.220214
DGICB,Donegal Group,12.8501,12.8501,0,0.0,14.602386,0.0,0.88
DFVL,iPath US Treasury 5-year Bull ETN,62.64,62.64,0,0.0,0.0,0.0,0.0
DFNL,Davis Select Financial ETF,23.6726,23.53,36771,0.915754,0.0,0.0,0.0
DFBHU,DFB Healthcare Acquisitions Corp.,10.59,10.59,0,0.0,0.0,0.0,0.0
DFBH,DFB Healthcare Acquisitions Corp.,9.73,9.72,4712,0.598942,333.745374,60.749903,0.029124
DAVE,Famous Dave’s of America,6.48,6.47,6419,0.643315,0.0,2.947215,-0.504705
CXDC,鑫达集团,3.06,3.15,21864,1.367714,5.221214,0.210622,0.603308
CWAY,Coastway Bancorp Inc,28.24,28.24,0,0.0,37.060952,1.562059,0.761988
CVGI,商用汽车,8.03,7.87,204280,1.079625,11.567626,2.585096,0.680347
CUNB,CU Bancorp (CA),37.5,37.5,0,0.0,22.321429,1.869568,1.68
CTWS,Connecticut Water Service,69.1,69.01,40542,0.894742,50.896158,2.869243,1.355898
CTACU,ChaSerg Technology Acquisition Corp.,10.0099,10.03,79350,0.632117,0.0,0.0,0.0
CSSEP,Chicken Soup,25.4466,25.4466,0,0.0,0.0,0.0,0.0
CSPI,CSP Inc,13.25,13.2,1080,1.037663,0.0,2.935224,-0.104695
CRUSC,Calvert Management Series Calvert Ultra-Short Income NextShares,100.02,100.02,0,0.0,0.0,0.0,0.0
CPLA,卡佩拉教育,104.0,104.0,0,0.0,46.49653,5.392448,2.236726
CPHC,坎特伯雷帕克控股,14.93,14.93,18,0.025063,14.391901,1.56996,1.037389
COBZ,CoBiz银行,22.14,22.14,0,0.0,23.836543,2.688674,0.928826
CNFR,"Conifer Holdings, Inc.",5.55,5.55,86,0.064458,0.0,0.942589,-2.468443
CNAC,Constellation Alpha Capital Corp.,10.11,10.11,50200,0.394874,0.0,10.31774,-0.065771
CMSSU,Cm Seven Star Acquisition Corp,10.74,10.74,0,0.0,0.0,0.0,0.0
CMSS,CM Seven Star Acquisition Corporation,10.05,10.07,387,0.01933,93.092483,53.014686,0.108172
CMFNL,CM Finance Inc,25.199,25.25,1350,0.442913,0.0,0.0,0.0
CMCTP,CIM Commercial Trust Corp. Preferred Stock,27.75,27.75,0,0.0,0.0,0.0,0.0
CLNE,Clean Energy Fuels Corp,2.36,2.36,869887,0.836771,0.0,0.94075,-0.812024
CLFD,克利尔菲尔德通讯,12.27,12.11,21866,0.928564,44.577287,2.468817,0.271663
CHUBK,"CommerceHub, Inc. Series C",22.74,22.74,0,0.0,87.461542,15.550738,0.26
CHUBA,"CommerceHub, Inc. Series A",22.73,22.73,0,0.0,87.42308,0.0,0.26
CHFN,Charter Financial Corp,24.91,24.91,0,0.0,21.420201,1.629901,1.162921
CETXP,Cemtrex Inc,3.5301,3.5301,0,0.0,0.0,0.0,0.0
CCN,CardConnect Corp.,15.05,15.05,0,0.0,0.0,-130.421522,-0.86
CCIH,蓝汛,1.01,1.02,31611,0.622122,0.0,-0.376665,-2.132966
CBNK,Capital Bancorp Inc,12.9,12.8,6272,1.073017,0.0,0.0,0.0
CBMX,CombiMatrix Corporation,6.25,6.25,0,0.0,0.0,1.658975,-0.92
CBMB,CBM Bancorp Inc,12.62,12.58,61994,0.825029,0.0,0.0,0.0
CBF,Capital Bank Financial Corp,41.75,41.75,0,0.0,32.617188,1.629834,1.28
CAVM,卡姆网络,86.23,86.23,0,0.0,0.0,7.767925,-0.862687
CALI,中国汽车物流,1.1,1.1,0,0.0,0.0,0.212762,-0.333228
CAFD,8point3 Energy Partners LP,12.42,12.42,0,0.0,17.020693,1.362485,0.7297
BWLD,Buffalo Wild Wings,156.95,156.95,0,0.0,33.971862,9.235472,4.62
BUFF,"Blue Buffalo Pet Products, Inc.",40.0,40.0,0,0.0,40.563672,26.161159,0.986104
BSQR,BSQUARE科技,2.15,2.19,24636,0.889117,0.0,1.086108,-1.013909
BSPM,奥星制药,1.3,1.3,0,0.0,1.859906,0.094842,0.69896
BSFT,BroadSoft,54.9,54.9,0,0.0,5490.000123,4.793347,0.01
BSF,Bear State Financial Inc,10.32,10.32,0,0.0,18.259573,1.541402,0.565183
BRQS,"Borqs Technologies, Inc.",4.4,4.4,0,0.0,0.0,2.587151,-1.050873
BRCD,博科,12.73,12.73,0,0.0,45.464286,2.084803,0.28
BRACU,Black Ridge Acquisition Corp.,11.155,11.155,0,0.0,0.0,0.0,0.0
BPFHP,Boston Private Financial Holding,24.99,24.99,0,0.0,34.708332,0.0,0.72
BNTC,Benitec Biopharma Limited,2.41,2.41,0,0.0,0.0,2.1375,-0.89516
BNSO,恒异电子,2.84,2.84,195,0.081624,3488.943368,0.783131,0.000814
BNGOU,Bionano Genomics Inc,7.5525,7.5525,0,0.0,0.0,0.0,0.0
BMLP,Bank Of Montreal BMO Elkhorn DWA MLP Select Index Exchange Trade,50.788,50.788,61,0.481833,0.0,0.001649,0.0
BHACU,Barington/Hilco Acquisition Corp.,10.5,10.5,0,0.0,0.0,0.0,-0.0604
BHACR,Barington/Hilco Acquisition Corp,0.19,0.19,0,0.0,0.0,0.0,0.0
BHAC,Barington/Hilco Acquisition Corp,10.9,10.9,0,0.0,0.0,4.667876,-1.073099
BFRA,Biofrontera AG,13.423,13.3,16126,1.545406,0.0,0.807496,-0.916236
BCACR,Bison Capital Acquisition Corp,0.49,0.49,0,0.0,0.0,0.0,0.0
BCAC,Bison Capital Acquisition Corp,10.27,10.27,0,0.0,0.0,4.996165,-0.281646
BBRG,布拉沃布里奥饭店,4.05,4.05,0,0.0,0.0,-1.9194,-1.013128
BBOX,黑盒,1.04,1.0,77683,0.770727,0.0,0.414208,-6.47372
AYTU,"Aytu BioScience, Inc.",1.15,1.12,342003,0.80846,0.0,0.150291,-306.125702
AXAR,Axar Acquisition Corp,10.1001,10.1001,0,0.0,0.0,12.527349,-0.0892
AVXS,"AveXis, Inc. ",217.83,217.83,0,0.0,0.0,14.086363,-12.409272
AVXL,Anavex Life Sciences Corp.,2.51,2.47,87539,0.45852,0.0,4.757785,-0.38521
AVHI,AV Homes Inc,19.84,19.84,0,0.0,0.0,1.026275,-1.083564
ATLC,Atlanticus Holdings Corporation,3.29,3.41,6392,0.455238,0.0,-1.500767,-2.283289
ASYS,Amtech Systems,4.7,4.64,103125,0.921412,3.081089,0.653484,1.505961
ARTW,自流资源,2.29,2.29,23,0.001828,0.0,0.66971,-0.688422
ARMO,Armo Biosciences Inc.,49.98,49.98,0,0.0,0.0,9.687798,-23.069237
APLP,"Archrock Partners, L.P",15.3,15.3,0,0.0,0.0,2.134546,-0.009146
ANDA,Andina Acquisition Corporation,10.2949,10.2949,0,0.0,0.0,0.470803,0.0
ALPN,Alpine Immune Sciences Inc.,5.05,5.0,43193,1.353783,0.772093,1.040675,6.475902
ALOG,安络杰公司,83.95,83.95,0,0.0,0.0,2.172058,-0.441004
ALGRU,Allegro Merger,10.29,10.29,0,0.0,0.0,0.0,0.0
ALGR,Allegro Merger Corp.,9.57,9.55,4395,0.065571,0.0,7596.319172,-0.000126
AHPI,联合保健产品,2.0603,2.05,2556,0.728786,0.0,0.587825,-0.546194
AHPAU,Avista Healthcare Public Acquisition Corp.,10.25,10.25,0,0.0,0.0,0.0,-0.2612
AHGP,阿莱恩斯控股,28.37,28.37,0,0.0,7.236196,2.608616,3.920568
AFW.CL,"American Financial Group, Inc. 6 3/8% Senior Notes due 2042",25.05,25.05,0,0.0,0.0,0.0,0.0
AFHBL,Atlas Financial Holdings Inc,25.79,25.79,0,0.0,0.0,0.0,0.0
AEY,ADDvantage Technologies Group,1.33,1.34,2204,0.110842,0.0,0.350839,-0.266172
ADRO,"Aduro Biotech, Inc.",6.17,6.08,437930,1.003411,0.0,2.724437,-1.253057
ACTA,Actua Corporation,1.1,1.1,0,0.0,0.56701,0.11656,1.94
ACRX,AcelRx Pharmaceuticals,3.98,3.98,0,0.0,0.0,-4.925615,-0.898874
ACFC,Atlantic Coast Financial Corporation,10.89,10.89,0,0.0,54.561852,1.832691,0.19959
ABAX,爱贝斯公司,83.0,83.0,0,0.0,69.241502,6.530224,1.198703
AAAP,Advanced Accelerator Applications S.A.,81.63,81.63,0,0.0,0.0,11.647944,-0.49
BVSN,宏道资讯,1.8658,1.8999,1234,0.175984,0.0,2.074648,-1.721166
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,28.9627,28.6774,945,0.115157,0.0,0.0,0.0
VTIP,Vanguard Malvern Funds Vanguard,48.21,48.23,671931,0.489584,0.0,0.0,0.0
DMPI,DelMar Pharmaceuticals,0.68,0.6479,33312,0.555241,0.0,-14.662711,-0.542367
FEMB,First Trust Emerging Markets Local Currency Bond ETF,36.41,36.3827,7821,0.337487,0.0,0.0,0.0
POPE,Pope Resources,72.8858,72.5,852,0.330591,15.595711,4.900308,4.648714
GAINL,Gladstone Investment Corp,25.32,25.18,6736,1.428935,0.0,0.0,0.0
VRTS,Virtus Investment Partners,110.8,109.46,57189,0.97336,12.709273,1.527412,8.612609
GBLIL,Global Indemnity Ltd,25.56,25.5413,2161,0.576359,0.0,0.0,0.0
VGIT,Vanguard Intermediate -Term Gove,61.76,61.8,477812,1.942317,0.0,0.0,0.0
AGZD,WisdomTree Barclays U.S. Aggrega,47.8924,47.92,5796,0.612374,0.0,0.0,0.0
PERY,佩里埃利斯国际,27.5,27.42,111257,0.854503,8.30402,1.091145,3.302015
VCSH,Vanguard Short-Term Corporate Bo,77.86,77.84,2969455,1.7289,0.0,0.0,0.0
OXSQL,Oxford Square Capital Corp.,25.1246,25.22,17213,2.630107,0.0,0.0,0.0
ISHG,iShares S&P/Citigroup 1-3 Year I,81.3324,81.395,7704,2.018445,0.0,0.0,0.0
ALRM,"Alarm.com Holdings, Inc.",46.84,44.3,1036030,1.325552,57.004033,7.937386,0.777138
GTHX,G1 Therapeutics Inc.,41.59,42.98,279513,1.083804,5.785438,8.863763,7.428997
CYTR,赛特科科技,1.01,0.95,132256,1.101183,0.0,1.267653,-0.500471
ICHR,Ichor Holdings Ltd.,18.77,18.24,555719,0.655256,5.952115,1.834304,3.064457
MRBK,Meridian Bank,17.54,17.54,242,0.044753,23.467332,1.095308,0.747422
PRQR,ProQR Therapeutics N.V.,17.56,17.4,110242,0.581655,0.0,25.370904,-1.726874
VCIT,Vanguard Intermediate-Term Corpo,82.74,82.69,1158822,0.743314,0.0,0.0,0.0
ARCC,阿瑞斯,16.5,16.37,2362334,1.120054,8.039209,0.959904,2.03627
LEVL,Level One Bancorp,27.425,27.57,4925,1.028055,17.110015,1.489373,1.611337
ASFI,阿斯塔,3.945,3.99,269,0.119333,58.883432,0.223795,0.067761
RICK,Rick’s Cabaret International,27.78,27.33,34789,0.670001,11.991708,1.699876,2.279075
MDCO,麦迪逊医药,26.69,26.23,778631,0.844991,0.0,90.924404,-3.165564
ESND,Essendant Inc,12.72,12.69,297926,1.217408,0.0,1.087579,-3.659259
TCBIP,Texas Capital Bancshares Inc. -,25.23,25.1801,5058,0.467295,8.096495,0.0,3.11
DRIV,Digital River,13.68,13.4892,2564,0.430057,0.0,0.0,-0.29
GOVNI,Government Properties Income Trust 5.875% Senior Notes due 2046,24.84,24.6,22941,1.520238,0.0,0.0,0.0
NGHCO,National General Holdings Corp,23.8325,23.65,21844,1.192944,17.262774,0.0,1.37
VIAV,Viavi Solutions Inc.,11.84,11.65,1738192,0.895321,0.0,3.684103,-0.202553
DTUS,iPath US Treasury 2-year Bear ET,41.3604,41.55,834,0.919921,0.0,0.0,0.0
TWNK,Hostess Brands Inc,11.03,10.96,728500,0.939202,4.685278,0.928629,2.339242
FLMN,Falcon Minerals Corp,10.7,10.47,224653,0.703571,4695.067299,1.90627,0.00223
TMCX,Trinity Merger Corp.,9.82,9.8,377007,4.012728,968.283766,84.524983,0.010121
MUDS,Mudrick Capital Acquisition Corporation,9.68,9.69,9800,0.318471,560.083211,50.38797,0.017301
TCBIL,Texas Capital Bancshares Inc. -,25.5316,25.3232,828,0.509601,8.142508,0.0,3.11
RMR,The RMR Group Inc,75.17,75.09,55461,1.095128,13.066489,5.328965,5.746762
SQLV,Legg Mason Small-Cap Quality Value ETF,28.15,27.95,483,0.683942,0.0,0.0,0.0
QUIK,快辑半导体,0.9557,0.9291,82571,0.285443,0.0,3.918808,-0.175707
PHIIK,PHI Inc,9.29,9.18,139042,1.44042,0.0,0.20263,-2.59
KTWO,K2M Group,27.38,27.33,2005982,1.718403,0.0,4.912079,-0.913588
PDVW,"Pacific DataVision, Inc.",37.0,36.31,33729,1.025141,0.0,2.624976,-2.001757
NTRS,北方信托公司,102.72,99.05,1689544,1.245389,16.462149,2.334001,6.016833
STMP,Stamps.com Inc,221.28,214.4,593886,1.104264,21.005246,6.374814,10.206974
PBHC,Pathfinder Bancorp,15.1989,15.08,3617,0.825686,16.695323,1.046984,0.903247
VIOT,云米科技,8.29,8.25,134404,0.455754,0.0,0.0,0.0
CCRN,Cross Country Healthcare,8.3,8.21,177263,0.862032,7.56415,1.261199,1.085383
GLIBP,"GCI Liberty, Inc. Preferred Stock",24.6719,24.4,10451,0.925752,0.0,0.0,0.0
WVVI,Willamette Valley Vineyards,7.95,7.76,2503,0.673211,17.031999,1.374711,0.455613
BCOV,布莱克维,7.8,7.72,135406,0.785431,0.0,3.846015,-0.418298
VSEC,VSE技术服务,30.33,29.75,39827,1.283277,8.111034,1.039821,3.667843
VMBS,Vanguard Mortgage-Backed Securit,50.59,50.53,572046,0.665505,0.0,0.0,0.0
AGND,WisdomTree Barclays U.S. Aggrega,44.1503,44.1205,8465,2.156468,0.0,0.0,0.0
FUND,Fund基金,7.01,6.9,66088,0.868185,9.503334,0.81184,0.726061
QCLN,First Trust NASDAQ Clean Edge U.,18.34,18.1422,8802,0.735965,0.0,0.0,0.0
CLRO,ClearOne通讯,1.73,1.77,6532,0.702638,0.0,0.268365,-1.986888
CHSCM,CHS Inc,25.35,25.27,39667,0.729889,0.0,0.0,0.0
KNSA,Kiniksa Pharmaceuticals Ltd.,19.3,18.89,143722,1.471355,0.0,2.733181,-33.057953
GEOS,Geospace Technologies Corporation,12.57,12.44,117449,2.121512,0.0,0.954324,-2.89768
TRUE,"TrueCar, Inc.",12.23,11.97,849941,1.26109,0.0,3.77121,-0.337498
ABDC,Alcentra Capital Corp,5.96,5.97,25638,0.559205,0.0,0.539944,-0.983416
SMBK,"SmartFinancial, Inc",23.72,23.53,46514,2.267692,29.724495,1.207899,0.791603
MDLZ,亿滋,41.17,41.12,7255303,1.035832,20.15374,2.39277,2.040316
AGFS,"AgroFresh Solutions, Inc.",5.93,5.83,138254,1.143839,184.528704,0.799919,0.031594
HCM,和记中国医疗,29.08,28.67,139670,1.162112,0.0,18.380507,-0.07
ABTX,Allegiance Bancshares,40.29,39.69,97497,1.652279,24.555265,1.658579,1.616354
FAAR,First Trust Alternative Absolute Return Strategy ETF,28.05,28.0,7385,0.887023,0.0,0.0,0.0
GLDI,Credit Suisse AG - Credit Suisse,8.13,8.22,8608,0.949482,0.0,0.0,0.0
AXDX,Accelerate Diagnostics,16.98,16.55,391120,0.937932,0.0,9.440995,-1.40733
MITL,Mitel Networks Corporation,11.03,11.0,329412,0.522247,0.0,3.369159,-0.286568
KOSS,高斯电子,2.75,2.74,35281,2.473083,0.0,1.393365,-0.458647
PSAU,PowerShares Global Gold & Precio,16.35,16.29,6583,0.432568,0.0,0.0,0.0
IFGL,iShares FTSE EPRA/NAREIT Global,27.24,27.19,250867,1.210076,0.0,0.0,0.0
GOODP,Gladstone Commercial Corporation,26.6,26.5505,1800,0.524812,0.0,0.08391,-0.1
SAIA,Saia Inc.,65.49,63.95,210471,0.845992,14.439785,2.543553,4.428736
SKIS,"Peak Resorts, Inc.",5.19,5.24,12650,0.551203,0.0,1.292383,-0.246595
EEI,生态与环境,13.05,13.02,4179,2.11018,26.352915,1.506762,0.494063
VCYT,Veracyte Inc,10.15,10.18,432180,1.002581,0.0,15.559042,-0.905323
HABT,"The Habit Restaurants, Inc.",15.47,15.27,169369,0.594002,0.0,2.561717,-0.150302
IAM,I-AM Capital Acquisition Company,10.15,10.13,2059,0.629086,0.0,4.564056,-0.004321
MTBC,Medical Transcription Billing,5.09,5.06,89130,0.877526,0.0,2.055983,-0.358469
HBANO,Huntington Bancshares Incorporated,25.32,25.24,38597,0.738749,37.671641,0.0,0.67
TZACU,Tenzing Acquisition Corp.,10.07,10.05,47411,1.154052,0.0,0.0,0.0
AXO,Axos Financial Inc,25.16,25.05,5100,1.024755,0.0,0.053485,0.0
ARCB,ArcBest Corporation,41.05,39.73,274113,0.917982,16.347439,1.526413,2.43035
RCKY,Rocky Brands,25.0,24.75,49617,0.82087,14.647146,1.258602,1.689749
IGOV,iShares S&P/Citigroup Internatio,47.82,47.8,150019,1.584157,0.0,0.0,0.0
NYMTO,"New York Mortgage Trust, Inc.",23.75,23.7,8584,2.175147,56.428573,0.0,0.42
PMOM,Principal Sustainable Momentum Index ETF,27.4401,27.4401,101,0.225245,0.0,0.0,0.0
OTTW,"Ottawa Bancorp, Inc.",13.8055,13.73,2413,0.962275,53.973094,0.88867,0.254386
CHSCO,CHS Inc - Class B Cumulative Red,27.21,27.1,24799,1.105854,0.0,0.0,0.0
CECO,职业教育,13.76,13.52,314860,1.08821,0.0,2.919207,-0.22173
HSKA,赫斯卡医疗,95.2,93.59,32206,0.741483,109.596708,6.383784,0.853949
MOTS,Motus GI Holdings,4.51,4.45,37601,0.588465,0.0,5.179163,-1.497759
AGNC,美国资本代理公司,18.0,17.76,6857688,1.305515,5.004933,0.991621,3.548499
ERIE,伊瑞保险,123.64,121.99,28466,0.682831,27.022035,6.401944,4.514464
KTOS,克瑞拓斯安全防卫,13.3,12.98,900076,0.864287,0.0,2.658472,-0.371602
SLGN,Silgan Holdings,26.28,25.95,467157,0.725189,8.967522,3.425418,2.893776
CIDM,Cinedigm数码影院,1.005,0.9927,120645,1.928826,0.0,-1.252937,-0.423902
FCAN,First Trust Canada AlphaDEX Fund,23.795,23.7149,1709,0.927494,0.0,0.0,0.0
AIHS,爱鸿森,4.41,4.29,14731,1.280667,0.0,9.329969,-0.465743
ALT,"Altimmune, Inc.",4.38,4.16,1099090,0.318858,0.0,0.800073,-3.670167
PACQU,Pure Acquisition,10.325,10.325,11856,4.364922,0.0,0.0,0.0
MGPI,MGP Ingredients,75.15,74.31,124687,0.873609,29.473581,6.865446,2.521241
ERIC,爱立信,8.31,8.23,9405675,1.673832,0.0,2.411265,-1.045396
PLBC,Plumas Bancorp,24.65,24.52,4739,0.964309,12.083801,2.109517,2.029163
CCOI,Cogent Communications Group,49.57,48.71,291709,0.705423,204.335045,-19.185547,0.238383
CFFI,C&F金融,53.26,54.47,4123,1.114204,22.027491,1.302968,2.472819
MITK,Mitek Systems,7.76,7.75,416119,0.671804,69.721205,3.108817,0.111157
USLM,United States Lime & Minerals,76.43,77.45,3017,0.746782,15.36201,2.013868,5.041658
GSKY,Greensky Inc.,15.77,15.33,973616,0.778914,3.592746,132.253247,4.266931
MDIV,First Trust Exchange-Traded Fund,18.22,18.07,68319,0.949347,0.0,0.0,0.0
FTLB,First Trust Low Beta Income ETF,22.102,21.9219,3864,0.542042,0.0,0.0,0.0
ICFI,ICF国际,72.32,71.51,80916,1.025315,20.045035,2.122699,3.567467
FBMS,第一银行股份,37.95,37.51,36869,1.57475,25.31943,1.714693,1.481471
AMR,Alta Mesa Resources Inc.,3.86,3.75,1284712,0.790904,0.0,0.522695,-0.494084
AMRK,A-Mark Precious Metals Inc,13.45,13.12,5552,0.761299,0.0,1.404192,-0.483118
MTBCP,"Medical Transcription Billing, Corp",25.8,25.54,49722,0.443308,0.0,0.0,-0.64
UFPI,Universal Forest Products,33.33,32.81,422949,1.023509,14.256596,1.95843,2.301391
CLCT,环球收藏者,14.59,14.52,34634,1.037897,20.16874,9.174408,0.719926
FKU,First Trust United Kingdom AlphaDEX Fund,36.03,35.5616,5877,0.899064,0.0,0.0,0.0
STRO,Sutro Biopharma Inc,14.75,14.39,85739,1.385515,0.0,0.0,0.0
MRCY,Mercury Systems Inc,50.86,49.98,485657,1.331639,57.114646,3.134709,0.875082
HBP,Huttig Building Products,3.6,3.57,55637,0.511436,0.0,1.388932,-0.345024
ATRO,Astronics,32.24,32.08,154592,1.02589,50.051723,2.566245,0.640937
BATRK,Liberty Media Corporation Series C,25.0,24.79,156632,1.086651,130.473686,0.0,0.19
OSS,One Stop Systems,3.62,3.53,1274,0.242593,0.0,2.403111,-0.240497
BPRAP,Brookfield Property REIT Inc,24.7,24.61,198223,1.939275,0.0,0.0,0.0
PSEC,普罗斯佩克特资本,7.13,7.02,1544390,0.771021,8.457831,0.751982,0.83
NVEC,NVE Corporation,89.49,87.75,31055,1.234232,29.179096,4.973052,3.00729
LOB,"Live Oak Bancshares, Inc.",24.71,24.37,271353,1.417274,8.24951,2.111612,2.954115
EQIX,易昆尼克斯,399.52,395.94,691285,1.173767,112.79873,4.546218,3.510146
CPSH,CPS Technologies Corp,1.2567,1.3162,9391,1.073699,0.0,2.022547,-0.12206
MARPS,海洋石油投资,3.42,3.4,3460,0.388467,10.625,7.460386,0.32
FMCIU,Forum Merger II,10.08,10.09,35302,1.200838,0.0,0.0,0.0
FSAC,Federal Street Acquisition Corp.,10.07,10.07,148,0.002213,0.0,27.000456,-0.167586
DSWL,德斯维尔工业,3.34,3.32,5036,0.301546,8.519921,0.648864,0.389675
LANDP,Gladstone Land Corp,25.65,25.53,798,1.144907,510.599992,0.0,0.05
PGC,Peapack-Gladstone Financial Corp,29.64,29.32,364399,3.003059,12.440481,1.275479,2.356822
TLGT,"Teligent, Inc.",3.3,3.25,290878,1.035909,0.0,4.447464,-0.760225
CREG,盈丰科技,1.19,1.1563,62523,0.680015,0.0,0.047942,-1.380928
XSPA,XpresSpa Group,0.168,0.1596,1047621,0.597041,0.0,0.31232,-1.621634
LSBK,莱克肖尔万通金控,15.85,15.85,1248,0.371053,27.927644,1.194242,0.567538
FDIV,First Trust Strategic Income ETF,48.3996,48.1238,4280,0.724245,0.0,0.0,0.0
WDFC,WD-40 Company,151.71,150.28,98204,1.294225,36.454494,14.03422,4.1224
JCS,通信系统,3.03,3.12,6534,0.516791,0.0,0.642619,-1.190677
ECOL,US Ecology,66.33,65.36,80064,0.876292,23.123498,4.210792,2.826562
RLJE,RLJ Entertainment,6.2,6.21,743,1.137129,61.606533,-17.429856,0.100801
BATRA,Liberty Media Corporation Series A,25.19,24.79,39851,0.771618,130.473686,0.0,0.19
NEOG,纽尔真检测,66.33,64.92,336149,0.819786,50.334323,5.803623,1.289776
RMBS,Rambus,9.38,9.18,733664,1.012676,0.0,0.891398,-0.726989
CIZ,Victory CEMP Developed Enhanced Volatility Weighted Index ETF,32.09,31.86,9297,0.545772,0.0,0.0,0.0
SPOK,Spok Holdings Inc.,15.05,14.9,63188,0.819744,0.0,1.03079,-0.896433
CIL,Victory CEMP International Volatility Wtd Index ETF,37.94,37.065,5565,1.307504,20.706704,0.0,1.79
CLMT,卡路美,5.87,5.88,166609,0.644578,0.0,8.410831,-2.065458
MMLP,Martin Midstream Partners L.P.,11.78,11.62,128378,1.258544,57.953089,1.758469,0.200507
SNHNI,Senior Housing Properties Trust 5.625% Senior Notes due 2042,23.0,22.66,9612,0.767156,37.766665,0.0,0.6
USAK,USA Truck,17.45,16.99,88969,0.921578,7.265291,1.95547,2.338516
ODP,欧迪办公,2.88,2.82,3179792,0.724048,15.863462,0.725213,0.177767
VGLT,Vanguard Long-Term Government Bond ETF,70.44,70.45,106608,0.839466,0.0,0.0,0.0
SUPN,Supernus Pharmaceuticals,48.7,47.43,423830,0.776744,28.182857,6.342066,1.682938
