code,name,pe,pb,eps
GGAL,加利西亚金融,7.156192,0.052099,3.31042
LGIH,LGI Homes Inc,7.734844,2.012637,6.537947
GLG,中国商业信贷公司,4.520584,4.523627,0.168142
OPHC,OptimumBank Holdings,5.289025,1.545448,0.983168
UONE,第一电台,0.945129,2.623243,2.43353
CAI,CAI International Inc.,5.744964,0.883592,4.619698
TKC,土耳其移动通信,9.128715,2.704028,0.473232
DXF,Dunxin Financial Holdings Limited,6.499789,1.624464,0.863105
ECT,ECA Marcellus Trust I,7.412081,0.703064,0.263084
JMEI,聚美优品,3.586565,0.472655,0.563213
BBDO,Banco Bradesco SA,9.433325,0.330527,0.650884
RAD,来德爱,1.098624,0.75102,1.174196
TRTN,Triton International Limited,6.490849,1.378786,5.786608
CLF,克里夫天然资源公司,6.938586,-10.408423,1.542101
DVD,多佛赛车,6.951376,1.200092,0.303537
GCAP,嘉盛集团,4.295375,0.931309,1.713471
GFF,格里丰,6.827529,1.715482,2.760882
EOCC,Empresa Nacional de Electricidad S.A.,9.027086,0.082323,2.13801
YRD,宜人贷,5.638452,1.656051,3.226063
KNOP,KNOT Offshore Partners LP Common,8.27959,1.102341,2.608825
PRTY,Party City Holdco Inc.,7.929068,1.484439,1.929609
EVC,超视野传播,2.656803,1.347547,1.9196
PBH,普雷斯蒂奇,6.101403,1.742528,6.413279
ATV,橡果国际,5.815873,0.821601,3.762118
OSG,Overseas Shipholding ,5.301986,0.859249,0.614864
AGM,联邦农业抵押贷款公司,9.893764,1.486696,7.908012
MSGN,MSG Networks Inc.,6.328245,-2.750584,3.832026
SBS,Companhia de Saneamento Basico d,6.226447,0.228815,0.979692
SBH,Sally Beauty,8.512429,-5.96081,1.905449
CVI,CVR能源,9.603083,3.703349,3.921657
SID,巴西国家黑色冶金,3.810423,0.408589,0.537998
NSC,诺福克南方,8.846738,2.994944,20.018679
LND,Brasilagro Brazilian Agric Real,5.857625,0.268691,0.609462
WHD,Cactus Inc.,0.03923,12.654747,861.073975
ELP,Energy Company of Parana,4.239558,0.088281,1.207673
AXL,美国车桥,4.752864,1.119898,3.721966
NNI,Nelnet Inc Cl A,9.075692,1.020174,6.2728
GBL,Gamco投资,8.387186,-16.499879,3.076121
CSV,Carriage Services Inc,9.867423,1.807792,2.295432
YPF,阿根廷YPF,5.979422,0.025034,2.585534
NC,NACCO Industries Inc Cl A,5.870267,1.053496,5.817453
BPT,BPT信托,7.582288,1010.186335,4.009344
SXCP,SunCoke Energy Partners L.P. Co,4.814464,1.274401,3.188309
KNX,Knight Transportation Inc,7.235156,1.164573,4.874809
JP,钜派投资,5.802897,1.415261,2.081719
CPA,科帕控股,8.305233,1.464783,9.215877
CC,Chemours Company,7.914063,7.636098,5.559723
VIV,Telefonica Brasil S.A. ADS,8.68324,0.240184,1.164312
GHC,Graham Holdings Company,9.422972,1.041479,59.482292
TI.A,意大利电信,8.181161,0.132761,0.66372
ENO,"Entergy New Orleans, Inc.",4.849133,0.513567,5.400965
PFSI,"PennyMac Financial Services, Inc.",4.527432,1.035052,4.826135
WNC,Wabash National Corp,8.898343,2.11893,2.077915
ARCH,Arch Coal Inc.,7.906183,2.777652,11.496066
TX,特尔尼翁钢铁,4.922055,1.000284,5.442848
MTOR,美驰,5.791525,6.791452,3.688148
VEDL,Vedanta  Limited,7.413315,0.05924,1.710436
SCM,Stellus Capital Investment Corp,8.596076,0.966,1.580954
NWL,纽威,5.029445,0.723392,4.248978
ACCO,ACCO Brands,9.198002,1.68259,1.310067
DBE,PowerShares DB Energy Fund,3.067531,0.988971,5.512577
HCC,Warrior Met Coal LLC,2.630923,4.057278,9.198293
ABG,阿斯伯里汽车集团,9.448742,3.248331,7.609479
DBO,PowerShares DB Oil Fund,2.786517,0.991807,4.45
VEC,Vectrus Inc,5.748707,1.823773,5.656924
TSN,泰森食品,8.031732,1.863223,7.877504
GSG,iShares S&P GSCI Commodity-Indexed Trust,4.035211,0.90898,4.26
LMHA,"Legg Mason, Inc.",8.659343,0.672444,3.030253
CNX,康索尔能源,4.067323,0.737756,3.66826
CTZ,Qwest Corp,5.164583,0.040903,4.8
SAH,索尼克汽车,9.583646,1.142441,2.19645
KMPA,Kemper Corporation 7.375% Subordinated Debentures due 2054,7.526118,0.640855,3.397502
DBC,商品指数ETF-PowerShares DB,5.256249,0.969312,3.262783
CTAA,Qwest Corporation,0.000002,0.025252,10590000
EFC,Ellington投资,9.141224,0.820216,1.784225
WRK,Westrock Company,7.6965,1.216768,7.143507
EOS,Eaton Vance Enhanced Equity Inco,6.408558,1.048525,2.72598
OPY,奥本海默控股,9.245411,0.76487,3.358423
KB,韩国国民银行,5.554147,0.585191,8.076848
ESNT,Essent Group Ltd,9.180543,2.072111,4.838494
SPE,Special Opportunities Fund Inc,6.119722,0.906014,2.470717
THGA,The Hanover Insurance Group Inc,5.193615,0.367833,4.910588
MNK,Mallinckrodt plc,1.904996,0.424119,17.322874
DTQ,DTE Energy Co Pfd,4.052488,0.450218,6.094972
CHL,中国移动,8.876195,1.306806,5.39871
ATH,Athene Holding Ltd,7.60424,1.15236,6.450349
UNMA,Unum Group,5.180272,0,4.835654
VZA,Verizon Communications Inc. 5.90% Notes due 2054,3.395264,2.011542,7.560532
KBR,KBR科技,5.707968,1.77901,3.535409
GWR,杰纳西及怀俄明,9.091331,1.487827,9.69055
ZBK,Zions 6.95% Fixed to Floating Rate Subordinated Notes,8.484029,0.842278,3.448833
SXC,SunCoke Energy,4.56174,1.624347,2.463972
SKM,韩国SK电信,5.809706,0.094981,4.442566
SACH,Sachem Capital Corp.,8.623663,1.16795,0.487032
PFK,Prudential Financial Inc Prudent,1.422534,0.222564,17.566681
PER,Sandridge Permian Trust,5.757065,1.126489,0.451619
OGCP,Empire State Realty OP L.P. Ser,9.66358,2.366246,1.800575
NSM,Nationstar Mortgage Holdings,6.725405,0.924583,2.716565
MCI,Babson Capital Corporate Investors,9.049647,1.011915,1.706144
KODK,柯达,2.861594,10.312354,1.013421
HCLP,Hi-Crush Partners LP,5.549731,1.260549,2.180286
GTN.A,格林电视,4.231285,1.316951,3.66319
GTN,格林电视,5.247209,1.401916,3.144529
GLP,伙伴全球,6.254509,1.428066,2.917895
FISK,Empire State Realty OP L.P. Ser,5.347252,2.322504,3.244657
CHKR,Chesapeake Granite Wash Trust,6.376379,3.02612,0.266609
DTW,DTE Energy Company,4.029551,0,6.094972
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,6.942225,1.057743,2.474711
ADX,亚当斯快递,7.030325,0.916129,2.335596
JHG,Janus Henderson Group plc,5.729768,1.101422,4.82044
EAE,Entergy Arkansas Inc,6.884425,0.388082,3.413502
WMC,Western Asset Mortgage Capital,7.042113,1.019252,1.606052
SLCA,US Silica Holdings,9.620423,1.106977,2.017583
PEO,Petroleum & Resources Corp,5.528313,0.808634,3.476648
TY,Tri-Continental Corp,7.532109,0.941766,3.694848
RZB,"Reinsurance Group of America, Incorporated",0.930885,0.191898,27.575918
TEN,天纳克,8.550301,3.059414,4.989298
AGO,保证担保有限公司,8.883909,0.671176,4.626342
SMFG,三井住友金融,7.638049,0.112351,1.014657
ENIA,Enersis Américas S.A.,9.06785,1.345541,0.7885
USO,美国原油ETF,2.797664,0.981415,5.104258
IX,欧力士,6.913322,4.148944,11.216025
AFL,美国家庭寿险,7.584672,1.510437,6.172976
USA,Liberty All-Star Equity Fund,7.526647,0.95144,0.882199
TPVG,Triplepoint Venture Growth BDC Corp,9.5957,1.32695,1.367279
TI,意大利电信,9.710111,0.532192,0.63645
MUFG,三菱日联金融,6.709458,0.598222,0.89426
ENJ,Entergy New Orleans Inc Pfd,4.514008,0.478075,5.400965
T,美国电话电报,6.243124,1.274759,5.14486
WALA,Western Alliance Bancorporation,7.120228,1.117484,3.616457
AFGH,"American Financial Group, Inc.",4.226615,0.433596,6.000073
VUG,成长股指数ETF-Vanguard MSCI,8.176919,0.43825,19.337357
RGA,Reinsurance Group of America,5.201555,1.045609,27.163031
MIC,麦格里基础设施,7.733869,1.291334,6.025445
RZA,Reinsurance Group Of America Inc,0.988108,0.200644,27.163031
IP,国际纸业,7.144931,3.089288,7.237299
ALK,阿拉斯加航空集团有限公司,9.740544,2.292216,6.866146
GATX,GATX Corporation,6.316962,1.723215,13.151893
TMK,托马科,6.639462,1.787808,13.312826
DRUA,"Dominion Resources, Inc.",5.282869,0.836105,4.55245
TDF,Templeton Dragon Fund Inc,2.647596,0.770191,7.191429
HMLP,Hoegh LNG Partners LP,9.354608,1.624953,1.97229
CTL,世纪电信,9.701041,1.030837,2.261613
VXF,Vanguard Extended Market ETF,7.825924,0.28844,15.754051
GMTA,GATX Corporation,1.901627,0.54273,13.151893
PRH,Prudential Financial Inc. 5.70%,1.422251,0.222571,17.570732
TBB,AT&T Inc.,4.845613,0,5.14486
MFG,瑞穗金融,7.594584,1.075161,0.459538
UNM,尤纳姆集团,7.55844,0.846214,4.835654
ETV,Eaton Vance T/M Buy-Write Opps F,9.182573,1.100233,1.742431
SGZA,Selective Insurance Group Inc.,9.488394,0.853044,2.633744
PRS,"Prudential Financial, Inc.",1.41656,0,17.570732
LPX,路易斯安那太平洋,8.623465,2.381843,3.41742
HMC,本田汽车,4.955548,0.711585,5.781399
RWT,Redwood Trust Inc,9.092001,1.149186,1.873075
EMN,伊士曼化工,9.612029,2.407985,10.101926
AN,AutoNation,9.261146,1.564345,4.700282
MDR,迈克德莫特国际,8.831142,0.900138,2.002006
EMP,"Entergy Mississippi, Inc.",1.691532,0.204393,14.389322
PJH,Prudential Financial Inc,1.426235,0.223195,17.570732
NMR,野村控股,9.844466,0.694915,0.465236
GAM,GAM基金,9.926072,0.901442,3.660058
TCP,TC PipeLines LP,9.136134,2.368042,3.714919
LNC,林肯国民,7.197171,0.928856,9.039663
PRU,保德信金融,5.593962,0.851237,17.570732
DX,德尼克斯投资,4.32932,0.929224,1.494461
CYD,玉柴国际,5.124468,0.630856,3.660868
MGM,美高梅,8.17687,2.101443,3.271423
LMHB,"Legg Mason, Inc",8.104934,0.629391,3.030253
SFB,Stifel Financial Corp,8.713768,21.805316,2.807052
PBF,PBF Energy,6.534406,2.33446,7.75587
CLW,克利尔沃特纸业,5.146094,0.795783,5.547897
CHMI,Cherry Hill Mortgage Investment Corp,3.955215,0.96165,4.743105
VZ,威瑞森,7.142354,4.288877,7.560532
LEA,李尔,7.935429,2.408777,19.923307
WDR,Waddell & Reed Financial Inc,9.536668,1.806412,2.10346
SWJ,Stanley Black & Decker Inc,3.723687,0.518901,6.791656
MT,安赛乐米塔尔,5.515424,2.179331,5.210841
CIM,奇美拉投资,6.268436,0.969884,3.019892
AJX,Great Ajax Corp,8.845453,0.866908,1.55221
DTY,DTE Energy Company,4.219872,0.468814,6.094972
ARR,ARMOUR住宅房地产公司,7.025576,0.99577,3.377659
TSE,Trinseo,8.852983,4.006006,8.516903
IVR,景顺抵押资本,5.950079,0.952873,2.759627
SDLP,Seadrill Partners LLC,1.513276,0.211181,2.147658
LAD,利西亚车行,8.071692,1.711711,10.170111
AER,AerCap Holdings N.V.,8.101824,0.965983,6.963864
GNW,通用金融,2.969872,0.175684,1.525318
ABR,阿伯房地产信托,9.188942,1.331682,1.308094
NLY,Annaly Capital Management,4.079368,1.016008,2.571477
VNTR,Venator Materials PLC,3.196505,0.948375,3.69466
PAG,潘世奇汽车,6.632817,1.75493,7.78553
RIO,力拓,8.292433,1.950624,5.579786
WYND,Wyndham Destinations...,3.796817,-7.83799,10.901236
IVZ,美国景顺集团,8.413501,1.120628,2.858501
MTZ,MasTec Inc,9.863575,2.242075,4.121224
FII,联邦投资,8.085679,2.896498,2.840825
TM,丰田汽车,7.337293,1.140585,16.259403
SSW,塞斯潘,6.755473,0.595092,1.342615
TGNA,Tegna Inc,4.983902,2.199096,2.289371
DUKH,Duke Energy Corp Pfd,5.879673,0.408897,4.223024
AEL,美国股票投资寿险控股公司,9.806806,1.334024,3.656644
WF,韩国友利金融,6.382618,0.495995,6.671244
PKX,浦项钢铁,7.75071,0.133222,8.747585
CEPU,Central Puerto S.A.,2.400859,0.02004,4.14435
SHG,新韩金融,6.582082,0.574638,5.683612
NRZ,New Residential Investment Corp.,4.571979,1.101364,4.046388
VHI,瓦利化工,3.848986,-6.907749,0.839182
SHI,上石化,5.398827,1.444604,10.3115
PBI,必能宝,5.46619,7.011105,1.333653
BIO,Bio Rad实验室,9.074914,2.017796,34.572227
LM,美盛,9.353126,0.680929,3.260942
ALEX,亚历山大与鲍德温公司,4.457113,1.257978,5.193945
EAB,Entergy Arkansas Inc Pfd,5.544579,0.39832,4.350195
URI,联合租赁,8.294777,3.983111,18.360952
NEE,新纪元能源,9.842303,2.457926,17.485744
OLN,欧林,8.248255,1.862745,3.736548
XSD,SPDR S&P Semiconductor ETF,5.412153,1.019734,14.105293
DTJ,DTE Energy Company,3.962282,0.440197,6.094972
HGV,Hilton Grand Vacations Inc.,8.595861,5.950641,3.693638
CKH,海科控股,6.304325,1.295111,7.748649
WRI,魏因加滕房地产投资信托基金,8.307614,2.219424,3.644849
TPH,Tri Pointe Homes Inc.,8.50297,1.052895,1.654716
TWO,Two Harbors Investment,3.955931,1.401255,3.966197
SOL,昱辉阳光,0.850666,0.917673,2.697416
NPO,EnPro Industries Inc,2.846648,1.772537,25.686356
HUN,亨斯曼材料,6.443731,2.270176,4.519121
SUPV,Grupo Supervielle S.A.,5.55717,0.188698,1.41079
DLPH,德尔福,9.45992,19.182226,3.585654
BBVA,Banco Bilbao Vizcaya Argentaria,9.475729,0.758221,0.634252
WD,Walker & Dunlop,7.572166,1.915741,7.025731
AUO,友达光电,4.098958,0.020319,1.02953
PFG,信安金融,6.341747,1.347011,8.682151
BKU,BankUnited,6.408422,1.313066,6.028005
SC,Santander Consumer USA Holdings Inc,5.628492,1.087424,3.764774
BCEI,富矿溪能源,0.142208,0.865095,210.396729
R,瑞德系统,5.182828,1.42631,14.727481
TRK,Speedway Motorsports Inc,4.738673,0.768599,3.707789
FBM,Foundation Building Materials Inc.,6.968003,1.528841,1.954649
GPI,汽车一组,6.563899,1.186251,11.092493
NDRO,Enduro Royalty Trust,2.615563,1.379794,1.395493
SJT,San Juan Basin Royalty Trust,7.689653,42.16278,0.72435
ASG,Liberty All-Star Growth Fund Inc,7.121821,1.1737,0.975874
KRO,康诺斯全球,8.327092,2.630192,2.326142
MTH,Meritage Homes Corp,9.88265,1.037407,4.346
EAI,"Entergy Arkansas, Inc",6.963523,0.392541,3.413502
AEG,荷兰全球保险,4.33631,0.447051,1.365216
BGR,黑岩能源信托,5.038387,0.87728,2.780652
EPRT,Essential Properties Realty Trust Inc.,0.353359,1.173846,40.412163
NRP,Natural Resource Partners L.P.,4.132635,0.946681,7.259291
HFC,HollyFrontier,8.909976,2.117987,7.947272
F,福特汽车,5.445826,1.013904,1.702221
SBOW,SilverBow Resources Inc,6.84494,1.625416,4.222097
MBT,移动电信,7.081265,3.962355,1.045011
ASIX,AdvanSix Inc.,7.917143,2.518176,4.384157
LEE,李氏企业,3.336905,-3.181371,0.824117
NBLX,Noble Midstream Partners LP,9.711391,3.145827,4.218757
TRN,Trinity Industries Inc,7.537194,1.208377,4.686094
LYG,劳埃德,9.533127,0.836362,0.318888
MATX,Matson Inc,6.262651,2.211478,5.78509
X,美国钢铁,9.481338,1.428603,3.064968
PSX,Phillips 66,9.72946,2.354686,11.747826
TPC,Tutor Perini,8.350514,0.569522,2.359136
AL,航空租赁公司,5.739761,1.060136,7.698927
DK,Delek US Holdings,9.664081,2.521846,4.982367
AYR,爱卡索,7.19805,0.802406,2.799369
RLGY,Realogy Holdings,6.703538,1.029193,3.019301
CCR,CNX Coal Resources LP,9.270385,2.3451,1.963241
SWN,美国西南能源,4.551734,1.249533,1.061134
CRH,CRH水泥,7.379794,1.494417,4.329389
RYAM,Rayonier Advanced Materials Inc.,2.477865,1.437447,8.370108
FCX,麦克莫兰铜金,6.633897,2.015818,1.986766
SPB,Spectrum Brands Holdings,3.277674,4.199518,25.246561
IRS,IRSA Inversiones y Representacio,1.864166,0.222104,7.75682
WLK,Westlake Chemical Corp,7.349799,2.157157,12.137747
LPI,Laredo Petroleum,3.434456,1.869243,2.262367
CVRR,CVR Refining LP,9.735325,2.170905,2.069782
LYB,利安德巴塞尔,7.338606,3.989084,14.802538
MHO,MI 家居,8.297264,0.849108,2.92265
RS,Reliance Steel & Aluminum Co,7.762695,1.247282,10.984587
CVIA,Covia Holdings Corp.,0.086663,0.740326,114.812103
SDT,SandRidge Mississippian Trust I,7.464382,1.358554,0.184878
BMA,Banco Macro S.A. ADS,5.396918,0.498464,7.92304
LBRT,Liberty Oilfield Services Inc.,8.366188,2.70301,1.957881
MTL,车里雅宾斯克钢铁,1.114837,-0.119377,2.072051
CMCM,猎豹移动,6.074624,2.00944,1.591868
ETM,安德康传播,1.654861,0.624536,4.532103
WLH,Lyon William Homes,9.512427,0.838143,1.869134
MAN,万宝盛华人力资源,9.872481,2.071979,8.938989
BFR,BBVA Banco Frances S.A.,7.193717,0.150795,1.283064
TAP,莫库酒业,8.717592,1.013538,7.316241
MDC,M.D.C. Holdings Inc,9.270496,1.177727,3.35365
ING,荷兰国际,7.951068,0.862852,1.616135
CGG,CGG Veritas,0.504671,0.023694,5.092422
SDR,SandRidge Mississippian Trust II,6.456018,1.548025,0.215303
FTSI,FTS International Inc.,1.232721,47.619649,7.70653
EMES,Emerge Energy Services LP Common,6.459048,2.109275,0.70289
QD,趣店,4.054617,1.157069,1.292354
DQ,大全新能源,3.301606,0.739424,9.404514
AMS,American Shared Hospital Service,7.963649,0.701353,0.379851
DSS,Document Security Systems Inc,9.410095,2.752169,0.129648
DGSE,DGSE Cos,8.862589,2.089364,0.073342
CTO,Consolidated-Tomoka Land,6.793662,1.661635,9.126153
BTI,英美烟草,1.91114,1.048838,24.869968
CET,Central Securities Corp,6.190263,0.877168,4.762318
SGA,Saga Communications Inc.,4.082774,1.211803,9.135946
TGC,Tengasco Inc,9.083299,1.659314,0.112294
SRCI,Synergy Resources Corp,9.699425,1.525332,0.929952
PED,Pedevco Corp.,0.62792,1.346246,3.726591
