code,name,pe,pb,eps
BANX,StoneCastle Financial Corp,10.835648,1.008816,2.048793
EBSB,莫里迪恩洲际合众银行,18.794777,1.293005,0.941751
COHR,Coherent,17.212846,3.419249,10.064576
GSVC,GSV Capital Corp,6.416798,0.668097,1.10178
CSTR,Capstar Financial Holdings Inc.,17.805479,1.3616,0.971611
LRCX,拉姆研究,10.835132,3.867608,14.728017
EWBC,华美,15.8435,2.224969,3.987124
FOX,21世纪福克斯公司,18.561489,4.236566,2.410367
BUSE,First Busey Corporation,19.882937,1.625364,1.601876
FIBK,First Interstate BancSystem,18.637923,1.926013,2.486865
SLRC,Solar Capital Ltd,12.298374,0.98631,1.758769
LOB,"Live Oak Bancshares, Inc.",10.036847,2.569114,2.954115
ANAT,美国国家保险,6.587189,0.655157,19.363344
AGNC,美国资本代理公司,5.385375,1.066998,3.548499
KHC,卡夫亨氏,6.445456,1.050554,8.779829
NAVI,Navient Corp,11.735504,0.94416,1.147799
EXEL,伊克力西斯,16.987864,7.133917,1.091956
PBCT,人联金融,15.645963,1.121719,1.184331
LMRK,Landmark Infrastructure Partners LP,18.530835,0.982697,0.696137
PNNT,PennantPark Investment Corporation,12.776555,0.845016,0.601101
GENC,范科工业,18.58396,1.321948,0.678004
SILC,矽晶电信,17.709872,1.990068,2.127627
HCKT,哈克特服务,16.878833,4.728157,1.156478
ARCB,ArcBest Corporation,19.997119,1.867195,2.43035
ALGT,Allegiant Travel Company,10.23951,3.322653,12.944956
MNDO,思维终端科技,8.865115,2.522508,0.266212
SLM,学贷美,14.680367,2.189334,0.797664
SFBC,Sound Financial Bancorp,16.631276,1.457801,2.396088
AIRT,Air T,16.445979,2.432426,2.024811
BMCH,"BMC Stock Holdings, Inc.",16.073247,1.834984,1.368734
NBN,东北银行,12.065876,1.414149,1.815036
NWLI,国家西方人寿保险,9.640108,0.630248,33.207096
FFIC,法拉盛金融,18.073505,1.3449,1.431377
MTSC,MTS Systems Corporation,18.33378,2.033374,2.934474
EZPW,艾茨克普,11.453928,0.783583,0.929812
GARS,Garrison Capital Inc,10.37553,0.735391,0.810561
SBFG,SB Financial Group Inc.,9.443304,1.184679,2.143593
SKYW,西空航空,6.67046,1.705942,9.137301
WIRE,Encore Wire Corporation,14.628925,1.569907,3.455483
GRBK,Green Brick Partners,18.745091,1.144082,0.533473
MGRC,McGrath RentCorp,8.113131,2.505162,6.862949
AMKR,艾马克技术公司,9.399808,1.071627,0.830868
GLAD,格拉德斯通资本,7.593371,1.100909,1.27743
DTV,直播电视,8.78593,0.073438,6.094972
SLGN,Silgan Holdings,9.399484,3.590419,2.893776
HBAN,杭庭顿控股,13.435793,1.747364,1.209456
ROCK,Gibraltar Industries,18.480736,2.535464,2.424146
DCOM,迪募社区银行,12.018367,1.089342,1.489387
NHTC,然健环球,13.421917,3.248081,1.831333
TBNK,Territorial Bancorp Inc,17.181961,1.169938,1.730303
SEIC,SEI Investments Company,19.998447,6.071422,3.079739
NYMT,纽约抵押信托,7.50504,1.23318,0.85809
CINF,辛市金融,13.596385,1.585428,5.675038
AAOI,Applied Optoelectronics Inc.,17.764816,1.841993,1.803565
KNDI,康迪车业,15.517705,0.838145,0.256159
ATSG,美国空运,11.763613,2.783253,1.744362
USAP,通用不锈钢和合金制品公司,15.764429,1.102514,1.861152
HPT,HPT房产信托,15.974868,1.70754,1.79532
SAMG,Silvercrest Asset Management Gro,19.433146,2.394601,0.77445
USAK,USA Truck,9.245179,2.488362,2.338516
GMLP,Golar LNG Partners LP,9.747911,1.527163,1.312076
IBTX,Independent Bank Group Inc.,19.109651,1.341934,3.545329
WSBC,WesBanco,19.762464,1.72199,2.433907
CXDC,鑫达集团,5.594157,0.225667,0.603308
FDUS,Fidus Investment Corporation,7.659222,0.912441,1.9297
FLEX,伟创力国际,16.559569,2.249742,0.792895
LOAN,曼哈顿大桥投资股份,14.211387,2.72136,0.460898
GPOR,格尔夫波特能源,4.978492,0.559739,2.072917
ETFC,亿创,19.609291,2.297448,2.804283
GLPI,Gaming and Leisure Properties I,19.413596,3.099458,1.77659
DMLP,多尔切斯特,12.685851,6.702071,1.462259
AAPL,苹果,19.87048,9.298589,11.137124
TRST,TrustCo Bank Corp NY,17.478421,1.865963,0.520642
SFST,Southern First Bancshares,18.009385,1.929633,2.321012
NSIT,Insight Enterprises,15.803565,2.093203,3.385312
ATAX,America First Tax Exempt Investo,14.229076,1.23441,0.41113
TSEM,Tower Semiconductor Ltd,7.69444,1.887567,2.726644
GBDC,Golub Capital BDC,12.524574,1.150826,1.484282
ILPT,Industrial Logistics Properties Trust,16.262967,1.481675,1.449305
HA,夏威夷控股,5.649124,2.156247,6.921427
RICK,Rick’s Cabaret International,13.527418,1.917569,2.279075
ICHR,Ichor Holdings Ltd.,7.179086,2.212428,3.064457
AINV,阿波罗投资公司,16.654589,0.844972,0.328438
SIFY,Sify Technologies Limited,14.495173,0.027587,0.113831
HIFS,欣厄姆银行,15.467834,2.276802,14.093764
EGOV,NIC Inc,19.048087,5.606301,0.855729
MMAC,MMA Capital Management LLC,4.265941,0.843657,6.364363
GAIN,格拉德斯通投资,4.492637,1.012825,2.608713
OXSQ,Oxford Square Capital Corp.,9.172082,0.965561,0.798074
GPP,Green Plains Partners LP,8.60579,-7.456766,1.783683
PFLT,PennantPark Floating Rate Capital,14.511601,0.961563,0.915819
GBNK,担保银行,19.111348,2.126715,1.590678
RBB,RBB Bancorp,15.334148,1.635375,1.844902
ERI,Eldorado Resorts Inc,18.062332,3.518794,2.51075
RCKY,Rocky Brands,17.842887,1.533206,1.689749
ZION,锡安银行,15.297928,1.453819,3.448833
SHPG,Shire plc,10.434823,1.369322,15.936063
CMFN,CM Finance Inc,8.104133,0.738399,1.141393
NVMI,Nova Measuring Instruments Ltd,16.564329,2.972011,1.635442
PME,平潭海洋实业有限公司,12.129154,1.365256,0.184679
RVSB,Riverview Bancorp Inc,18.315018,1.840757,0.533442
ORBK,奥宝科技,18.537468,3.020758,3.29333
FNHC,Federated National Holding Compa,18.126889,1.499213,1.39682
ITRN,Ituran Location and Control Ltd,16.477329,5.775552,2.081648
NANO,耐诺,19.354085,3.472921,2.070364
GPRE,绿色平原能源,11.878526,0.764277,1.431154
MSVB,"Mid-Southern Bancorp, Inc.",17.336428,1.84105,0.718141
DHIL,Diamond Hill Investment Group,12.070564,2.884928,14.912311
ERII,Energy Recovery,18.706833,4.742368,0.484315
ITIC,投资者不动产,13.377992,1.91849,14.142631
TAIT,Taitron Components Incorporated,17.869051,0.969066,0.11577
LKQ,LKQ Corporation,18.547685,2.242996,1.794294
CACC,Credit Acceptance Corporation,15.503747,4.693876,28.228014
HEES,HE设备服务,9.337441,5.093967,3.506314
CENT,Central Garden & Pet Company,17.329774,2.800217,2.30355
