,close,high,low,open,time,volume,close_pre_tmp,month_grow_tmp,month_grow,month_rs
141,1.42,1.69,1.38,1.53,2015-10-01,315087,1.55,-0.08387096774193556,0.084670887397373,-0.16854185513930856
140,1.55,1.6801,1.46,1.5,2015-09-01,218778,1.5,0.03333333333333336,-0.014722262725805684,0.04805559605913905
139,1.5,1.7348,1.2,1.7348,2015-08-01,333600,1.69,-0.11242603550295856,-0.06567773854626333,-0.04674829695669523
138,1.69,1.85,1.6,1.6526,2015-07-01,312200,1.66,0.018072289156626523,0.003992733055573179,0.014079556101053343
137,1.66,1.88,1.69,1.75,2015-06-01,324100,1.72,-0.03488372093023259,-0.021718780190420454,-0.013164940739812139
136,1.72,1.81,1.47,1.54,2015-05-01,485000,1.58,0.08860759493670879,0.009537838583180303,0.07906975635352849
135,1.58,1.58,1.35,1.44,2015-04-01,838300,1.48,0.06756756756756763,0.003622837829627695,0.06394472973793994
134,1.48,1.64,1.195,1.5,2015-03-01,1062100,1.5,-0.013333333333333345,-0.01966502506521377,0.0063316917318804265
133,1.5,1.72,1.49,1.68,2015-02-01,480500,1.67,-0.1017964071856287,0.05637942435020201,-0.1581758315358307
132,1.67,1.81,1.64,1.77,2015-01-01,290500,1.77,-0.056497175141242986,-0.036925176190184913,-0.019571998951058073
131,1.77,1.84,1.67,1.75,2014-12-01,691200,1.72,0.029069767441860492,-0.00028998936518702303,0.029359756807047516
130,1.72,1.85,1.62,1.76,2014-11-01,487500,1.75,-0.017142857142857158,0.02517003516858617,-0.04231289231144333
129,1.75,1.84,1.582,1.8,2014-10-01,447700,1.85,-0.0540540540540541,0.020396763461617385,-0.07445081751567148
128,1.85,1.92,1.71,1.87,2014-09-01,254400,1.9,-0.02631578947368412,-0.0032488324965127993,-0.02306695697717132
127,1.9,1.96,1.54,1.96,2014-08-01,818300,1.91,-0.005235602094240842,0.03230938279207655,-0.03754498488631739
126,1.91,1.99,1.78,1.85,2014-07-01,811700,1.82,0.04945054945054937,-0.015647843295734095,0.06509839274628347
125,1.82,1.947,1.72,1.77,2014-06-01,317900,1.81,0.005524861878453044,0.00654596441861872,-0.0010211025401656764
124,1.81,1.84,1.49,1.51,2014-05-01,1106200,1.53,0.18300653594771243,0.00822214073593365,0.1747843952117788
123,1.53,2.095,1.43,1.968,2014-04-01,1772200,1.99,-0.23115577889447234,0.007484660638268155,-0.2386404395327405
122,1.99,2.53,1.91,2.2,2014-03-01,1410900,2.2,-0.09545454545454553,0.00832939685853999,-0.10378394231308552
121,2.2,2.235,1.9,2.14,2014-02-01,1245200,2.17,0.013824884792626843,0.03967551763345715,-0.025850632840830307
120,2.17,2.66,2.02,2.31,2014-01-01,1568700,2.35,-0.07659574468085113,-0.05295457589164521,-0.02364116878920592
119,2.35,2.44,2.13,2.35,2013-12-01,807500,2.37,-0.008438818565400852,0.030476035361525662,-0.038914853926926514
118,2.37,2.48,1.96,1.98,2013-11-01,1314600,1.95,0.21538461538461548,0.03477863724812247,0.180605978136493
117,1.95,2.14,1.94,1.96,2013-10-01,430000,1.94,0.005154639175257737,0.02750093029127535,-0.022346291116017613
116,1.94,2.0,1.86,1.9,2013-09-01,335500,1.9,0.02105263157894739,0.02156335687774264,-0.0005107252987952525
115,1.9,1.98,1.76,1.89,2013-08-01,892700,1.89,0.005291005291005296,-0.044467771301600005,0.0497587765926053
114,1.89,2.029,1.82,2.001,2013-07-01,466100,2.01,-0.05970149253731338,0.03956779524601602,-0.09926928778332941
113,2.01,2.17,1.86,2.17,2013-06-01,535300,2.18,-0.07798165137614696,-0.013626346872794036,-0.06435530450335292
112,2.18,2.39,1.6,2.24,2013-05-01,2043100,2.24,-0.02678571428571431,0.018583134543592263,-0.04536884882930657
111,2.24,2.49,2.21,2.39,2013-04-01,522500,2.37,-0.05485232067510544,0.01792086175981946,-0.0727731824349249
110,2.37,2.82,1.97,2.61,2013-03-01,1114800,2.6,-0.08846153846153845,0.03728701646235481,-0.12574855492389325
109,2.6,2.7,2.43,2.65,2013-02-01,218200,2.55,0.01960784313725501,0.01399003504903834,0.0056178080882166685
108,2.55,2.61,2.31,2.437,2013-01-01,339400,2.429,0.0498147385755455,0.05772526850293118,-0.007910529927385682
107,2.429,2.47,2.22,2.35,2012-12-01,405100,2.25,0.07955555555555548,0.006031209358815461,0.07352434619674002
106,2.25,2.94,2.05,2.84,2012-11-01,606400,2.8,-0.19642857142857137,-0.005412149542700791,-0.1910164218858706
105,2.8,3.13,2.71,3.1,2012-10-01,411200,3.11,-0.09967845659163989,-0.02535288413522829,-0.0743255724564116
104,3.11,3.22,3.0,3.05,2012-09-01,472700,3.06,0.016339869281045694,0.026452847945586305,-0.010112978664540612
103,3.06,3.25,2.63,3.09,2012-08-01,1216300,3.09,-0.009708737864077607,0.006315783000273652,-0.016024520864351258
102,3.09,3.37,3.02,3.31,2012-07-01,866300,3.3,-0.06363636363636363,0.009983625890812886,-0.07361998952717652
101,3.3,3.35,2.9,3.13,2012-06-01,759600,3.16,0.044303797468354326,0.03926590255336483,0.005037894914989495
100,3.16,3.96,3.149,3.9,2012-05-01,1636300,3.88,-0.1855670103092783,-0.06207075572723003,-0.12349625458204827
99,3.88,4.0,3.351,3.81,2012-04-01,966400,3.78,0.02645502645502648,0.0001203447764310679,0.026334681678595415
98,3.78,3.85,3.13,3.2,2012-03-01,2539300,3.19,0.1849529780564263,0.020071695103562687,0.1648812829528636
97,3.19,3.37,2.84,2.86,2012-02-01,1386300,2.85,0.11929824561403503,0.025264171121301415,0.09403407449273361
96,2.85,3.08,2.43,2.82,2012-01-01,1177400,2.82,0.010638297872340514,0.03399614980405256,-0.023357851931712043
95,2.82,2.9,2.33,2.38,2011-12-01,1057700,2.38,0.18487394957983191,0.014269015945965623,0.17060493363386628
94,2.38,2.62,1.91,2.085,2011-11-01,1161700,2.09,0.13875598086124405,0.0075842680181781585,0.1311717128430659
93,2.09,2.33,1.34,1.5,2011-10-01,2056400,1.49,0.4026845637583892,0.09544522411938383,0.30723933963900535
92,1.49,1.77,1.41,1.42,2011-09-01,803500,1.43,0.041958041958041994,-0.06028744059730344,0.10224548255534543
91,1.43,2.3,1.17,2.26,2011-08-01,1767600,2.22,-0.35585585585585594,-0.043621801100859336,-0.3122340547549966
90,2.22,2.34,1.97,2.05,2011-07-01,912900,2.03,0.0935960591133007,-0.021837649041350597,0.11543370815465129
89,2.03,2.3,2.02,2.3,2011-06-01,1067400,2.27,-0.10572687224669612,-0.012366952828965378,-0.09335991941773074
88,2.27,2.73,1.9,2.62,2011-05-01,3093800,2.62,-0.133587786259542,-0.018793118791245334,-0.11479466746829668
87,2.62,2.95,2.45,2.95,2011-04-01,2102800,2.92,-0.1027397260273972,0.03983934712854919,-0.1425790731559464
86,2.92,3.74,2.49,3.68,2011-03-01,4317100,3.67,-0.20435967302452315,0.007638426544656816,-0.21199809956917998
85,3.67,3.7,3.1,3.42,2011-02-01,3326000,3.39,0.08259587020648962,0.02812075079486676,0.05447511941162286
84,3.39,3.72,3.13,3.21,2011-01-01,2887000,3.2,0.05937499999999998,0.027157825819196017,0.03221717418080397
83,3.2,3.84,3.1,3.82,2010-12-01,3619200,3.79,-0.15567282321899734,0.05192521910736122,-0.20759804232635856
82,3.79,4.67,3.43,3.94,2010-11-01,5118200,3.82,-0.007853403141361206,-0.010107569434450929,0.002254166293089723
81,3.82,3.98,3.04,3.49,2010-10-01,3542900,3.44,0.11046511627906974,0.03062184546790202,0.07984327081116772
80,3.44,3.69,2.86,2.89,2010-09-01,2451800,2.81,0.2241992882562277,0.07721933314161554,0.14697995511461215
79,2.81,3.69,2.52,2.84,2010-08-01,5876200,2.63,0.06844106463878333,-0.04311318429113879,0.11155424892992212
78,2.63,3.07,2.33,2.79,2010-07-01,2571100,3.02,-0.12913907284768217,0.07079175201196643,-0.19993082485964858
77,3.02,3.8,2.96,3.66,2010-06-01,2368300,3.69,-0.18157181571815717,-0.03577224383251621,-0.14579957188564097
76,3.69,4.3,3.13,4.13,2010-05-01,6043800,4.0,-0.07750000000000001,-0.07920891011671785,0.0017089101167178378
75,4.0,4.15,2.55,2.75,2010-04-01,6450700,2.79,0.4336917562724014,0.013998819154747044,0.4196929371176544
74,2.79,2.95,1.4,1.4,2010-03-01,9999100,1.39,1.0071942446043167,0.05146311085628826,0.9557311337480284
73,1.39,1.5,1.21,1.33,2010-02-01,571800,1.23,0.13008130081300806,0.025620497192403575,0.10446080362060449
72,1.23,2.04,0.8,0.84,2010-01-01,3459300,0.88,0.3977272727272727,-0.03459131860702618,0.4323185913342989
71,0.88,1.1,0.78,0.83,2009-12-01,1552300,0.83,0.06024096385542174,0.00804362368098483,0.05219734017443691
70,0.83,1.1,0.77,0.77,2009-11-01,209900,0.9,-0.07777777777777785,0.06508056952061889,-0.14285834729839675
69,0.9,1.15,0.7,0.78,2009-10-01,475800,0.777,0.1583011583011583,4.63330958332038e-05,0.15825482520532508
68,0.777,0.88,0.65,0.86,2009-09-01,192200,0.76,0.0223684210526316,0.02274574886165951,-0.00037732780902791085
67,0.76,0.95,0.72,0.95,2009-08-01,117500,0.8,-0.050000000000000044,0.03539945549363744,-0.08539945549363748
66,0.8,0.9,0.64,0.87,2009-07-01,232900,0.87,-0.08045977011494247,0.08578311826684036,-0.16624288838178283
65,0.87,1.19,0.54,0.63,2009-06-01,553800,0.638,0.3636363636363636,-0.006273874073124211,0.3699102377094878
64,0.638,0.75,0.52,0.66,2009-05-01,171500,0.63,0.012698412698412709,0.040671537636567535,-0.027973124938154827
63,0.63,0.72,0.38,0.4,2009-04-01,364900,0.41,0.5365853658536587,0.07349269015839302,0.4630926756952657
62,0.41,0.78,0.26,0.43,2009-03-01,308000,0.48,-0.14583333333333334,0.07730361195707727,-0.22313694529041062
61,0.48,0.65,0.23,0.53,2009-02-01,123600,0.6,-0.2,-0.11722864792034848,-0.08277135207965153
60,0.6,0.8,0.5,0.61,2009-01-01,125300,0.54,0.111111111111111,-0.0883654896831157,0.1994766007942267
59,0.54,0.78,0.5,0.63,2008-12-01,294700,0.65,-0.1692307692307692,-0.005963275735527469,-0.16326749349524175
58,0.65,0.99,0.5,0.84,2008-11-01,436300,0.78,-0.16666666666666666,-0.05318707433021513,-0.11347959233645152
57,0.78,1.17,0.76,1.15,2008-10-01,586800,1.15,-0.3217391304347825,-0.14060435033444968,-0.18113478010033285
56,1.15,1.85,0.84,1.8,2008-09-01,607900,1.77,-0.35028248587570626,-0.060023996084393405,-0.29025848979131286
55,1.77,2.35,1.6,2.14,2008-08-01,856000,2.11,-0.16113744075829378,0.01454822543816928,-0.17568566619646306
54,2.11,2.35,1.51,2.3,2008-07-01,811200,2.25,-0.062222222222222276,0.0024678392353839527,-0.06469006145760622
53,2.25,2.68,2.15,2.6,2008-06-01,891600,2.57,-0.12451361867704275,-0.101936808056767,-0.02257681062027575
52,2.57,2.64,1.93,2.04,2008-05-01,1130200,2.02,0.2722772277227722,-0.014181603462679358,0.28645883118545157
51,2.02,2.3,1.55,1.89,2008-04-01,670600,1.83,0.10382513661202182,0.04544116435848318,0.05838397225353864
50,1.83,2.13,1.35,1.8,2008-03-01,1381400,1.8,0.01666666666666668,-0.0002853325224454791,0.01695199918911216
49,1.8,2.96,1.23,1.3,2008-02-01,2458600,1.31,0.3740458015267175,-0.03035249589735005,0.4043982974240676
48,1.31,1.69,1.1,1.56,2008-01-01,1686900,1.58,-0.17088607594936708,-0.04632252831172976,-0.12456354763763733
47,1.58,1.78,1.55,1.72,2007-12-01,2428100,1.72,-0.08139534883720925,-0.007994483880906842,-0.07340086495630241
46,1.72,2.25,1.39,2.22,2007-11-01,1846800,2.23,-0.22869955156950672,-0.04007821961362561,-0.1886213319558811
45,2.23,2.45,2.15,2.39,2007-10-01,1683500,2.37,-0.059071729957805956,0.0024741591421188545,-0.06154588909992481
44,2.37,2.65,2.22,2.33,2007-09-01,2018800,2.36,0.004237288135593318,0.04026803935396253,-0.03603075121836921
43,2.36,4.7,2.09,4.53,2007-08-01,7400500,4.57,-0.4835886214442014,0.011031646254652024,-0.4946202676988534
42,4.57,8.05,4.54,5.96,2007-07-01,9483200,5.83,-0.21612349914236703,-0.014664447198891534,-0.2014590519434755
41,5.83,6.0,4.44,4.75,2007-06-01,5147700,4.7,0.24042553191489358,-0.01607174829977888,0.25649728021467244
40,4.7,4.83,2.88,2.99,2007-05-01,4223600,2.98,0.5771812080536913,0.04323156172705772,0.5339496463266336
39,2.98,3.14,2.86,2.97,2007-04-01,777200,2.89,0.031141868512110676,0.057353078065620566,-0.02621120955350989
38,2.89,3.4,2.47,2.62,2007-03-01,2740500,2.64,0.0946969696969697,0.006986925190506288,0.08771004450646341
37,2.64,2.92,2.45,2.72,2007-02-01,713600,2.73,-0.03296703296703291,-0.02797248229040654,-0.004994550676626373
36,2.73,2.8,2.34,2.42,2007-01-01,1384000,2.42,0.12809917355371903,0.012720700625443879,0.11537847292827515
35,2.42,2.65,2.3,2.37,2006-12-01,1038600,2.37,0.021097046413502032,0.019736653703629405,0.001360392709872628
34,2.37,2.95,2.32,2.87,2006-11-01,1460900,2.82,-0.1595744680851063,0.011688035408456338,-0.17126250349356265
33,2.82,3.07,2.31,2.51,2006-10-01,1267100,2.51,0.12350597609561756,0.03439143698941781,0.08911453910619975
32,2.51,2.59,2.23,2.35,2006-09-01,701600,2.33,0.07725321888412005,0.0261766165984984,0.05107660228562165
31,2.33,3.07,2.24,2.72,2006-08-01,2191100,2.73,-0.1465201465201465,0.017475021634804442,-0.16399516815495094
30,2.73,2.85,2.14,2.34,2006-07-01,981300,2.32,0.17672413793103456,0.003180206309830743,0.17354393162120382
29,2.32,2.8,2.16,2.45,2006-06-01,828100,2.43,-0.04526748971193428,-0.0016197616291095203,-0.043647728082824765
28,2.43,3.17,2.3,2.66,2006-05-01,2738600,2.67,-0.08988764044943812,-0.017491646975404538,-0.07239599347403358
27,2.67,2.74,2.24,2.35,2006-04-01,1243800,2.36,0.13135593220338987,0.02320754105561814,0.10814839114777172
26,2.36,2.91,1.73,1.99,2006-03-01,3591900,1.93,0.22279792746113988,0.010543589295768997,0.2122543381653709
25,1.93,2.35,1.55,1.66,2006-02-01,2487500,1.68,0.1488095238095238,0.011831721715696223,0.1369778020938276
24,1.68,1.78,1.34,1.34,2006-01-01,1015700,1.38,0.21739130434782614,0.013749475157452819,0.20364182919037332
23,1.38,1.71,1.16,1.61,2005-12-01,1275100,1.6,-0.13750000000000012,-0.008177962533326867,-0.12932203746667326
22,1.6,3.49,1.51,2.54,2005-11-01,7124500,2.57,-0.37743190661478593,0.035038079246595195,-0.4124699858613811
21,2.57,2.9,2.1,2.38,2005-10-01,1398900,2.41,0.06639004149377581,-0.01217084409624656,0.07856088559002236
20,2.41,3.94,2.26,3.43,2005-09-01,7228000,3.25,-0.2584615384615384,0.008309800030529724,-0.26677133849206813
19,3.25,3.84,0.78,0.79,2005-08-01,17994400,0.8,3.0625,-0.014971463906752289,3.077471463906752
18,0.8,0.89,0.78,0.82,2005-07-01,231800,0.82,-0.02439024390243891,0.03561470252467896,-0.06000494642711787
17,0.82,1.09,0.79,1.09,2005-06-01,451000,0.96,-0.14583333333333334,-0.018391246030563253,-0.1274420873027701
16,0.96,1.19,0.75,0.87,2005-05-01,530200,0.87,0.10344827586206894,0.026977653198279848,0.0764706226637891
15,0.87,1.3,0.72,1.12,2005-04-01,607700,1.11,-0.21621621621621628,-0.029632245976678826,-0.18658397023953746
14,1.11,1.54,1.08,1.16,2005-03-01,1003500,1.16,-0.04310344827586192,-0.024379007321968727,-0.018724440953893192
13,1.16,1.63,1.07,1.41,2005-02-01,1628100,1.4,-0.17142857142857143,0.02633856819009442,-0.19776713961866585
12,1.4,2.3,1.18,2.3,2005-01-01,2232100,2.3,-0.391304347826087,-0.027178867496181466,-0.3641254803299055
11,2.3,2.3,1.51,2.07,2004-12-01,2012600,2.04,0.12745098039215674,0.034041937012011844,0.0934090433801449
10,2.04,2.98,1.4,1.4,2004-11-01,2200500,1.28,0.59375,0.039945270342369624,0.5538047296576304
9,1.28,2.0,1.2,1.85,2004-10-01,232160,1.8,-0.2888888888888889,-0.0052379549357309966,-0.28365093395315794
8,1.8,2.25,1.4,1.6,2004-09-01,566420,1.6,0.12499999999999997,-0.009204908235960145,0.13420490823596012
7,1.6,2.75,1.4,2.3,2004-08-01,393860,2.4,-0.33333333333333326,0.003373863749555061,-0.3367071970828883
6,2.4,3.2,2.15,3.05,2004-07-01,156360,3.05,-0.21311475409836064,-0.028342730760827526,-0.18477202333753312
5,3.05,3.6,2.7,3.25,2004-06-01,435800,3.25,-0.06153846153846159,0.024246082573894833,-0.08578454411235642
4,3.25,3.7,2.5,3.45,2004-05-01,281180,3.6,-0.09722222222222224,-0.0036301154850046486,-0.09359210673721759
3,3.6,4.65,3.4,4.1,2004-04-01,531680,3.95,-0.08860759493670887,-0.012756693088233972,-0.0758509018484749
2,3.95,5.35,3.3,4.65,2004-03-01,1128360,4.5,-0.12222222222222218,-0.021373933287477546,-0.10084828893474462
1,4.5,6.4,4.35,5.4,2004-02-01,1381100,5.25,-0.14285714285714285,0.009138955022230054,-0.1519960978793729
0,5.25,7.5,4.05,4.3,2004-01-01,1199120,4.1,0.2804878048780489,,
