,close,high,low,open,time,volume,close_pre_tmp,month_grow_tmp,month_grow,month_rs
163,63.86,64.27,61.16,64.04,2017-08-01,160331682,63.88,-0.0003130870381966676,0.0026028818991444733,-0.002915968937341141
162,63.88,64.8,61.72,63.85,2017-07-01,167217176,64.09,-0.003276642221875501,0.025362968819600054,-0.028639611041475554
161,64.09,66.4,62.69,65.09,2017-06-01,216334335,65.11,-0.01566579634464746,0.016230457454429463,-0.03189625379907692
160,65.11,65.485,62.1,62.25,2017-05-01,200645706,62.33,0.04460131557837319,0.003253979965149037,0.04134733561322416
159,62.33,64.15,61.87,63.43,2017-04-01,152226531,63.54,-0.019043122442555883,0.013419496090154255,-0.03246261853271014
158,63.54,66.8,62.81,66.07,2017-03-01,215822287,65.87,-0.035372703810535984,-0.007160209568984425,-0.028212494241551558
157,65.87,66.16,61.56,62.06,2017-02-01,183579119,61.99,0.06259074044200681,0.04773186186731944,0.014858878574687373
156,61.99,63.24,59.05,59.15,2017-01-01,262031566,58.87,0.052998131476133935,0.005135457885096172,0.04786267359103776
155,58.87,63.03,58.56,61.3,2016-12-01,207776969,61.19,-0.037914691943127965,0.033415291488309025,-0.07132998343143698
154,61.19,65.46,58.29,59.0,2016-11-01,230619096,58.72,0.04206403269754767,0.054080988093099136,-0.01201695539555147
153,58.72,64.855,58.3655,62.22,2016-10-01,239222963,62.41,-0.05912514020189069,-0.00905225268527968,-0.050072887516611014
152,62.41,63.49,61.12,62.7,2016-09-01,200031620,62.79,-0.006051919095397397,-0.005039432896687525,-0.0010124861987098714
151,62.79,64.0,57.18,58.83,2016-08-01,258709778,58.66,0.07040572792362773,-0.0017013667356762163,0.07210709465930394
150,58.66,59.95,57.42,57.54,2016-07-01,162031024,57.61,0.018226002430133607,0.028011727836992656,-0.009785725406859049
149,57.61,57.87,55.1,56.2,2016-06-01,218351914,56.26,0.023995734091717055,0.008027682828101155,0.0159680512636159
148,56.26,56.84,53.06,54.85,2016-05-01,170583963,54.84,0.02589350838803783,0.0007629275713923152,0.025130580816645515
147,54.84,57.4,52.44,52.5,2016-04-01,182846594,52.91,0.03647703647703661,0.00500704265570598,0.03146999382133063
146,52.91,53.6,50.0901,50.39,2016-03-01,208052065,50.21,0.05377414857598079,0.07075288348015622,-0.01697873490417543
145,50.21,51.13,47.97,50.39,2016-02-01,237216544,50.67,-0.009078350108545507,0.0030486508808901048,-0.012127000989435612
144,50.67,53.4685,48.98,52.01,2016-01-01,255027268,52.82,-0.040704278682317276,-0.05502027830081209,0.014315999618494814
143,52.82,54.99,51.2,53.77,2015-12-01,227562879,53.01,-0.0035842293906809606,-0.016641722987462665,0.013057493596781704
142,53.01,55.765,52.13,54.69,2015-11-01,174718946,54.66,-0.0301866081229418,0.003191885658254086,-0.03337849378119589
141,54.66,55.64,48.35,49.35,2015-10-01,298084228,49.39,0.10670176149018011,0.084670887397373,0.022030874092807115
140,49.39,54.5,48.09,52.66,2015-09-01,295398397,53.85,-0.0828226555246054,-0.014722262725805684,-0.06810039279879972
139,53.85,60.07,45.69,59.3,2015-08-01,207167300,58.96,-0.08666892808683853,-0.06567773854626333,-0.020991189540575203
138,58.96,59.33,55.83,56.93,2015-07-01,159018500,56.93,0.03565782539961358,0.003992733055573179,0.031665092344040406
137,56.93,61.7,56.7,60.85,2015-06-01,176315700,60.89,-0.0650353095746428,-0.021718780190420454,-0.043316529384222355
136,60.89,61.38,58.85,59.76,2015-05-01,158912000,59.56,0.022330423102753495,0.009537838583180303,0.012792584519573193
135,59.56,60.48,56.22,57.26,2015-04-01,208547600,57.48,0.036186499652052985,0.003622837829627695,0.03256366182242529
134,57.48,59.71,55.64,58.29,2015-03-01,207273200,58.54,-0.01810727707550397,-0.01966502506521377,0.001557747989709802
133,58.54,61.06,57.73,60.5,2015-02-01,167828000,60.28,-0.028865295288652986,0.05637942435020201,-0.085244719638855
132,60.28,63.62,57.02,57.22,2015-01-01,187896400,56.79,0.061454481422785735,-0.036925176190184913,0.09837965761297066
131,56.79,62.2,56.56,60.4,2014-12-01,177023700,60.4,-0.05976821192052979,-0.00028998936518702303,-0.05947822255534277
130,60.4,60.87,57.57,57.95,2014-11-01,132816600,57.94,0.04245771487745946,0.02517003516858617,0.01728767970887329
129,57.94,60.51,52.49,59.09,2014-10-01,255036200,59.28,-0.022604588394062135,0.020396763461617385,-0.04300135185567952
128,59.28,61.33,58.55,59.73,2014-09-01,154207700,60.11,-0.013808018632507042,-0.0032488324965127993,-0.010559186135994242
127,60.11,60.58,55.57,56.58,2014-08-01,133299200,56.74,0.05939372576665487,0.03230938279207655,0.027084342974578325
126,56.74,59.65,56.72,57.7,2014-07-01,138836800,57.85,-0.01918755401901468,-0.015647843295734095,-0.003539710723280586
125,57.85,59.32,57.24,57.91,2014-06-01,145923800,57.86,-0.0001728309713100244,0.00654596441861872,-0.006718795389928744
124,57.86,59.84,54.4,58.55,2014-05-01,176384400,58.56,-0.011953551912568354,0.00822214073593365,-0.020175692648502004
123,58.56,59.0,54.7,56.65,2014-04-01,192872000,56.77,0.03153073806587985,0.007484660638268155,0.0240460774276117
122,56.77,57.65,53.57,56.1,2014-03-01,189074200,56.99,-0.0038603263730478832,0.00832939685853999,-0.012189723231587873
121,56.99,57.46,51.92,52.91,2014-02-01,199762400,52.97,0.07589201434774406,0.03967551763345715,0.036216496714286915
120,52.97,54.1,49.3,49.88,2014-01-01,270747300,50.05,0.05834165834165838,-0.05295457589164521,0.11129623423330359
119,50.05,50.42,47.61,49.7,2013-12-01,174067600,49.83,0.004415011037527571,0.030476035361525662,-0.02606102432399809
118,49.83,49.95,44.62,44.83,2013-11-01,223799100,45.09,0.10512308715901518,0.03477863724812247,0.07034444991089271
117,45.09,49.23,45.08,48.96,2013-10-01,315695200,47.61,-0.05293005671077496,0.02750093029127535,-0.08043098700205031
116,47.61,48.71,47.01,47.52,2013-09-01,192315900,47.29,0.006766758299851983,0.02156335687774264,-0.014796598577890658
115,47.29,48.85,46.47,48.43,2013-08-01,185177300,48.17,-0.01826863192858631,-0.044467771301600005,0.026199139373013696
114,48.17,49.08,46.03,46.26,2013-07-01,215367100,46.45,0.0370290635091496,0.03956779524601602,-0.0025387317368664244
113,46.45,50.16,46.06,48.93,2013-06-01,329769100,46.7,-0.0053533190578158455,-0.013626346872794036,0.008273027814978191
112,46.7,48.64,44.6,44.79,2013-05-01,369173300,47.0,-0.006382978723404195,0.018583134543592263,-0.024966113266996458
111,47.0,48.79,43.77,43.98,2013-04-01,275363600,44.23,0.06262717612480224,0.01792086175981946,0.044706314364982784
110,44.23,45.48,42.32,42.36,2013-03-01,286630800,42.73,0.03510414228879008,0.03728701646235481,-0.0021828741735647333
109,42.73,43.45,40.83,42.21,2013-02-01,284383000,43.25,-0.012023121387283309,0.01399003504903834,-0.026013156436321648
108,43.25,43.77,40.94,41.86,2013-01-01,252997600,40.94,0.056424035173424585,0.05772526850293118,-0.0013012333295065945
107,40.94,45.49,40.02,44.47,2012-12-01,224887000,44.3,-0.07584650112866817,0.006031209358815461,-0.08187771048748363
106,44.3,46.55,42.36,45.75,2012-11-01,210581600,45.63,-0.02914749068595234,-0.005412149542700791,-0.02373534114325155
105,45.63,48.0,44.97,44.98,2012-10-01,190452900,45.1,0.011751662971175192,-0.02535288413522829,0.037104547106403485
104,45.1,45.7,42.87,43.14,2012-09-01,172142100,43.05,0.04761904761904772,0.026452847945586305,0.021166199673461415
103,43.05,44.79,42.61,44.41,2012-08-01,192024400,44.17,-0.025356576862123715,0.006315783000273652,-0.031672359862397366
102,44.17,45.17,41.06,41.3,2012-07-01,314397500,41.75,0.057964071856287464,0.009983625890812886,0.04798044596547458
101,41.75,41.75,37.02,37.18,2012-06-01,246187900,37.58,0.11096327833954236,0.03926590255336483,0.07169737578617753
100,37.58,39.5,37.02,38.81,2012-05-01,230740600,39.24,-0.04230377166156992,-0.06207075572723003,0.01976698406566011
99,39.24,39.46,37.77,38.3,2012-04-01,228027500,38.4,0.02187500000000009,0.0001203447764310679,0.021754655223569022
98,38.4,39.0,36.91,38.15,2012-03-01,276349000,38.17,0.006025674613570785,0.020071695103562687,-0.0140460204899919
97,38.17,39.01,37.78,38.55,2012-02-01,219510900,38.26,-0.002352326189231477,0.025264171121301415,-0.02761649731053289
96,38.26,39.43,37.81,37.87,2012-01-01,252576000,37.7,0.014854111405835415,0.03399614980405256,-0.01914203839821714
95,37.7,37.9,34.86,35.73,2011-12-01,279447700,35.75,0.054545454545454626,0.014269015945965623,0.040276438599489005
94,35.75,36.25,33.13,33.81,2011-11-01,295425900,34.5,0.036231884057971016,0.0075842680181781585,0.028647616039792857
93,34.5,35.5,30.54,32.59,2011-10-01,324951200,32.71,0.05472332619993883,0.09544522411938383,-0.040721897919445
92,32.71,33.49,30.71,33.04,2011-09-01,308690300,33.12,-0.012379227053139994,-0.06028744059730344,0.04790821354416345
91,33.12,34.29,29.47,34.25,2011-08-01,466128500,34.13,-0.02959273366539716,-0.043621801100859336,0.014029067435462176
90,34.13,36.56,34.05,35.17,2011-07-01,216591200,35.29,-0.032870501558515064,-0.021837649041350597,-0.011032852517164467
89,35.29,36.71,34.37,36.6,2011-06-01,222740700,36.75,-0.03972789115646261,-0.012366952828965378,-0.027360938327497232
88,36.75,37.65,35.95,36.45,2011-05-01,266707600,35.95,0.022253129346314245,-0.018793118791245334,0.04104624813755958
87,35.95,36.25,33.0,33.01,2011-04-01,279919600,33.01,0.08906392002423523,0.03983934712854919,0.04922457289568604
86,33.01,33.48,31.06,32.6,2011-03-01,293610400,32.57,0.013509364445808957,0.007638426544656816,0.0058709379011521404
85,32.57,34.04,31.85,33.34,2011-02-01,276600900,33.17,-0.01808863430810978,0.02812075079486676,-0.046209385102976536
84,33.17,37.62,33.0,36.29,2011-01-01,440869300,36.04,-0.07963374028856819,0.027157825819196017,-0.1067915661077642
83,36.04,36.99,34.67,34.75,2010-12-01,209216900,34.47,0.045546852335364096,0.05192521910736122,-0.006378366771997122
82,34.47,36.95,33.94,36.44,2010-11-01,286102300,36.28,-0.049889746416758605,-0.010107569434450929,-0.039782176982307675
81,36.28,37.68,36.02,36.76,2010-10-01,191771500,36.81,-0.014398261342026653,0.03062184546790202,-0.04502010680992867
80,36.81,37.58,35.25,35.38,2010-09-01,210577200,35.16,0.04692832764505136,0.07721933314161554,-0.03029100549656418
79,35.16,35.99,34.02,34.86,2010-08-01,209941700,34.46,0.0203134068485199,-0.04311318429113879,0.06342659113965869
78,34.46,36.8,33.65,34.83,2010-07-01,273394700,34.97,-0.014583929082070289,0.07079175201196643,-0.08537568109403672
77,34.97,36.25,32.99,33.43,2010-06-01,345320900,33.69,0.03799346987236572,-0.03577224383251621,0.07376571370488194
76,33.69,36.36,30.7,35.29,2010-05-01,413681700,35.04,-0.038527397260274016,-0.07920891011671785,0.040681512856443836
75,35.04,37.97,33.54,37.62,2010-04-01,355542100,37.35,-0.06184738955823299,0.013998819154747044,-0.07584620871298003
74,37.35,39.04,36.1,37.03,2010-03-01,287926700,36.88,0.01274403470715832,0.05146311085628826,-0.03871907614912994
73,36.88,39.72,35.76,38.56,2010-02-01,272275600,38.18,-0.03404924044002088,0.025620497192403575,-0.05966973763242446
72,38.18,41.56,36.55,36.82,2010-01-01,294969900,36.54,0.04488232074438973,-0.03459131860702618,0.07947363935141591
71,36.54,38.42,36.1,36.29,2009-12-01,259797600,36.21,0.00911350455675223,0.00804362368098483,0.0010698808757674
70,36.21,36.96,30.29,31.12,2009-11-01,408691200,30.9,0.17184466019417483,0.06508056952061889,0.10676409067355594
69,30.9,34.18,30.83,31.74,2009-10-01,406281600,31.62,-0.02277039848197351,4.63330958332038e-05,-0.022816731577806715
68,31.62,32.93,29.94,32.29,2009-09-01,283443800,32.44,-0.02527743526510471,0.02274574886165951,-0.04802318412676422
67,32.44,33.05,28.69,30.45,2009-08-01,269347900,29.95,0.0831385642737896,0.03539945549363744,0.04773910878015216
66,29.95,31.18,25.87,28.1,2009-07-01,369558500,27.95,0.07155635062611806,0.08578311826684036,-0.014226767640722296
65,27.95,28.05,24.37,27.71,2009-06-01,412670100,27.6,0.012681159420289778,-0.006273874073124211,0.01895503349341399
64,27.6,27.61,23.81,24.23,2009-05-01,378875900,24.27,0.1372064276885044,0.040671537636567535,0.09653489005193688
63,24.27,27.6,22.33,26.65,2009-04-01,402863300,26.71,-0.0913515537251966,0.07349269015839302,-0.16484424388358962
62,26.71,28.12,20.05,23.65,2009-03-01,533005700,24.22,0.1028075970272503,0.07730361195707727,0.025503985070173027
61,24.22,30.93,24.17,28.09,2009-02-01,272564300,28.57,-0.15225761288064407,-0.11722864792034848,-0.03502896496029559
60,28.57,31.66,26.87,30.46,2009-01-01,226673800,30.38,-0.059578670177748476,-0.0883654896831157,0.02878681950536722
59,30.38,30.57,24.13,26.37,2008-12-01,284846500,26.68,0.13868065967016488,-0.005963275735527469,0.14464393540569234
58,26.68,31.3,22.82,30.93,2008-11-01,251310800,30.97,-0.13852114949951563,-0.05318707433021513,-0.0853340751693005
57,30.97,32.46,23.64,31.42,2008-10-01,419339700,31.78,-0.025487728130900007,-0.14060435033444968,0.11511662220354968
56,31.78,36.08,30.51,35.26,2008-09-01,304709800,35.65,-0.10855539971949503,-0.060023996084393405,-0.048531403635101625
55,35.65,36.73,32.74,33.09,2008-08-01,231632000,32.9,0.08358662613981763,0.01454822543816928,0.06903840070164835
54,32.9,38.9,31.15,37.49,2008-07-01,473236000,37.68,-0.12685774946921446,0.0024678392353839527,-0.12932558870459843
53,37.68,38.99,34.49,38.96,2008-06-01,367491100,38.89,-0.03111339676009259,-0.101936808056767,0.07082341129667441
52,38.89,40.45,37.8,38.04,2008-05-01,244696100,38.01,0.023151802157327088,-0.014181603462679358,0.03733340562000645
51,38.01,42.24,36.8,38.4,2008-04-01,540491500,37.96,0.0013171759747101464,0.04544116435848318,-0.04412398838377303
50,37.96,45.73,36.82,44.69,2008-03-01,330551000,44.32,-0.1435018050541516,-0.0002853325224454791,-0.14321647253170613
49,44.32,48.23,44.13,46.2,2008-02-01,260168300,46.21,-0.0409002380437135,-0.03035249589735005,-0.010547742146363448
48,46.21,61.18,42.32,58.15,2008-01-01,436977300,58.1,-0.2046471600688468,-0.04632252831172976,-0.15832463175711706
47,58.1,61.62,56.56,58.76,2007-12-01,183034100,59.36,-0.02122641509433959,-0.007994483880906842,-0.013231931213432748
46,59.36,60.49,54.06,57.88,2007-11-01,268927300,58.22,0.019580900034352467,-0.04007821961362561,0.05965911964797807
45,58.22,58.26,51.44,52.0,2007-10-01,218482800,51.75,0.12502415458937197,0.0024741591421188545,0.12254999544725312
44,51.75,52.83,48.8,50.49,2007-09-01,163932200,50.06,0.033759488613663555,0.04026803935396253,-0.006508550740298977
43,50.06,67.25,48.11,51.0,2007-08-01,220024900,49.64,0.008460918614020985,0.011031646254652024,-0.0025707276406310396
42,49.64,53.81,48.43,49.95,2007-07-01,252046400,49.8,-0.0032128514056224216,-0.014664447198891534,0.011451595793269112
41,49.8,52.9,48.0,52.52,2007-06-01,234131000,52.45,-0.05052430886558638,-0.01607174829977888,-0.0344525605658075
40,52.45,55.14,50.54,51.65,2007-05-01,202570900,51.43,0.01983278242271054,0.04323156172705772,-0.02339877930434718
39,51.43,52.63,44.52,44.59,2007-04-01,229351400,44.17,0.16436495358840836,0.057353078065620566,0.10701187552278779
38,44.17,44.96,42.76,43.95,2007-03-01,197733600,44.13,0.0009064128710627497,0.006986925190506288,-0.006080512319443539
37,44.13,45.44,42.35,44.9,2007-02-01,176065700,44.8,-0.014955357142857024,-0.02797248229040654,0.013017125147549515
36,44.8,46.59,43.16,44.03,2007-01-01,162299200,43.58,0.027994492886645225,0.012720700625443879,0.015273792261201347
35,43.58,45.9,42.63,44.65,2006-12-01,177103500,44.48,-0.020233812949640256,0.019736653703629405,-0.03997046665326966
34,44.48,46.32,42.29,45.99,2006-11-01,234823800,45.38,-0.019832525341560284,0.011688035408456338,-0.03152056075001662
33,45.38,46.37,41.24,42.0,2006-10-01,200911400,41.9,0.08305489260143208,0.03439143698941781,0.04866345561201427
32,41.9,42.51,39.9,40.52,2006-09-01,146837400,40.55,0.0332922318125771,0.0261766165984984,0.007115615214078701
31,40.55,41.78,38.0,40.38,2006-08-01,222394500,40.25,0.007453416149068253,0.017475021634804442,-0.01002160548573619
30,40.25,41.76,35.0,36.9,2006-07-01,206041000,36.41,0.10546553144740466,0.003180206309830743,0.10228532513757391
29,36.41,36.84,33.12,33.51,2006-06-01,173530100,33.26,0.09470835838845457,-0.0016197616291095203,0.09632812001756409
28,33.26,35.51,32.75,34.67,2006-05-01,189868000,34.48,-0.03538283062645008,-0.017491646975404538,-0.017891183651045545
27,34.48,36.09,33.55,35.47,2006-04-01,151696700,35.24,-0.021566401816118193,0.02320754105561814,-0.04477394287173633
26,35.24,36.5,34.34,35.05,2006-03-01,133332700,34.87,0.01061084026383724,0.010543589295768997,6.725096806824322e-05
25,34.87,36.65,33.56,34.27,2006-02-01,154069900,34.49,0.011017686285879832,0.011831721715696223,-0.0008140354298163902
24,34.49,34.88,31.81,32.52,2006-01-01,188690100,31.78,0.0852737570799245,0.013749475157452819,0.07152428192247168
23,31.78,32.54,27.99,29.69,2005-12-01,239555800,29.42,0.08021753908905505,-0.008177962533326867,0.08839550162238191
22,29.42,35.0,27.8,28.45,2005-11-01,202677300,28.16,0.04474431818181824,0.035038079246595195,0.009706238935223044
21,28.16,28.49,25.5,27.42,2005-10-01,187944800,27.21,0.0349136346931275,-0.01217084409624656,0.04708447878937406
20,27.21,29.46,26.97,28.32,2005-09-01,160364100,28.27,-0.03749557835160944,0.008309800030529724,-0.04580537838213916
19,28.27,31.46,27.0,31.24,2005-08-01,236406700,31.06,-0.08982614294913069,-0.014971463906752289,-0.0748546790423784
18,31.06,32.91,29.9,30.8,2005-07-01,131710200,30.79,0.008769080870412458,0.03561470252467896,-0.026845621654266502
17,30.79,32.5,30.12,32.2,2005-06-01,138317100,32.4,-0.049691358024691344,-0.018391246030563253,-0.03130011199412809
16,32.4,35.2,32.22,34.07,2005-05-01,142035700,33.92,-0.04481132075471707,0.026977653198279848,-0.07178897395299691
15,33.92,35.36,31.98,32.67,2005-04-01,195837500,32.37,0.04788384306456609,-0.029632245976678826,0.07751608904124492
14,32.37,32.6,31.1,31.85,2005-03-01,141755300,31.7,0.0211356466876971,-0.024379007321968727,0.045514654009665825
13,31.7,32.61,27.78,28.06,2005-02-01,266483100,28.05,0.13012477718360066,0.02633856819009442,0.10378620899350624
12,28.05,32.23,27.48,31.99,2005-01-01,260129800,32.14,-0.12725575606720596,-0.027178867496181466,-0.1000768885710245
11,32.14,32.66,27.32,27.85,2004-12-01,352148900,28.02,0.14703783012134194,0.034041937012011844,0.1129958931093301
10,28.02,29.8,25.6,29.34,2004-11-01,578494200,31.31,-0.10507824976045989,0.039945270342369624,-0.1450235201028295
9,31.31,34.32,29.75,33.69,2004-10-01,464988000,33.0,-0.05121212121212125,-0.0052379549357309966,-0.045974166276390255
8,33.0,45.99,32.46,44.59,2004-09-01,254764100,44.97,-0.2661774516344229,-0.009204908235960145,-0.25697254339846276
7,44.97,47.0,43.46,45.3,2004-08-01,108664900,45.35,-0.008379272326350662,0.003373863749555061,-0.011753136075905724
6,45.35,47.73,44.25,47.65,2004-07-01,113877000,47.5,-0.04526315789473681,-0.028342730760827526,-0.016920427133909285
5,47.5,48.78,46.88,47.4,2004-06-01,112156700,47.3,0.004228329809725219,0.024246082573894833,-0.020017752764169616
4,47.3,48.41,45.83,47.01,2004-05-01,100679000,47.0,0.006382978723404195,-0.0036301154850046486,0.010013094208408844
3,47.0,47.6,44.28,44.55,2004-04-01,126672100,44.19,0.06358904729576832,-0.012756693088233972,0.0763457403840023
2,44.19,48.6,42.85,48.42,2004-03-01,170302700,48.08,-0.08090682196339435,-0.021373933287477546,-0.05953288867591681
1,48.08,49.33,47.36,47.88,2004-02-01,130851800,47.6,0.010084033613445313,0.009138955022230054,0.0009450785912152593
0,47.6,48.88,45.5,48.88,2004-01-01,177418500,46.2,0.03030303030303027,,
