,close,high,low,open,time,volume,close_pre_tmp,month_grow_tmp,month_grow,month_rs
72,2.83,4.3,2.55,4.18,2016-05-01,6691575,4.18,-0.32296650717703346,0.0007629275713923152,-0.32372943474842575
71,4.18,4.54,2.62,2.62,2016-04-01,7815718,2.65,0.5773584905660377,0.00500704265570598,0.5723514479103318
70,2.65,2.88,1.57,1.61,2016-03-01,7094222,1.57,0.6878980891719744,0.07075288348015622,0.6171452056918182
69,1.57,2.06,1.42,1.72,2016-02-01,2453858,1.78,-0.11797752808988762,0.0030486508808901048,-0.12102617897077773
68,1.78,2.05,1.15,1.98,2016-01-01,5869728,2.03,-0.12315270935960582,-0.05502027830081209,-0.06813243105879373
67,2.03,2.44,1.7199,2.42,2015-12-01,6497069,2.4,-0.15416666666666673,-0.016641722987462665,-0.13752494367920406
66,2.4,2.96,2.12,2.46,2015-11-01,4909831,2.54,-0.05511811023622052,0.003191885658254086,-0.05830999589447461
65,2.54,2.88,1.88,2.0,2015-10-01,5468143,1.99,0.2763819095477387,0.084670887397373,0.19171102215036573
64,1.99,3.07,1.72,2.7,2015-09-01,9706442,2.74,-0.27372262773722633,-0.014722262725805684,-0.25900036501142065
63,2.74,3.73,2.52,3.5,2015-08-01,8135000,3.5,-0.21714285714285708,-0.06567773854626333,-0.15146511859659376
62,3.5,4.31,3.08,3.84,2015-07-01,13567200,3.88,-0.09793814432989688,0.003992733055573179,-0.10193087738547006
61,3.88,7.38,3.62,6.07,2015-06-01,25323900,6.09,-0.36288998357963875,-0.021718780190420454,-0.3411712033892183
60,6.09,8.02,5.67,7.48,2015-05-01,12617200,7.5,-0.18800000000000003,0.009537838583180303,-0.19753783858318033
59,7.5,10.4,7.42,9.75,2015-04-01,18032300,9.84,-0.23780487804878048,0.003622837829627695,-0.24142771587840817
58,9.84,9.9,5.12,5.12,2015-03-01,32658300,5.16,0.9069767441860465,-0.01966502506521377,0.9266417692512602
57,5.16,5.58,2.89,3.13,2015-02-01,12283900,3.1,0.6645161290322581,0.05637942435020201,0.608136704682056
56,3.1,3.32,1.63,1.93,2015-01-01,7413300,1.91,0.6230366492146598,-0.036925176190184913,0.6599618254048447
55,1.91,1.93,1.25,1.4,2014-12-01,947300,1.4,0.3642857142857143,-0.00028998936518702303,0.36457570365090136
54,1.4,1.88,1.32,1.8,2014-11-01,855500,1.82,-0.23076923076923084,0.02517003516858617,-0.255939265937817
53,1.82,1.97,1.43,1.85,2014-10-01,1034100,1.88,-0.03191489361702119,0.020396763461617385,-0.05231165707863858
52,1.88,2.05,1.692,1.94,2014-09-01,1751200,2.0,-0.06000000000000005,-0.0032488324965127993,-0.05675116750348726
51,2.0,2.12,1.8,1.98,2014-08-01,954500,2.0,0.0,0.03230938279207655,-0.03230938279207655
50,2.0,2.15,1.72,1.81,2014-07-01,1384700,1.81,0.1049723756906077,-0.015647843295734095,0.1206202189863418
49,1.81,1.99,1.38,1.51,2014-06-01,1716000,1.5,0.2066666666666667,0.00654596441861872,0.20012070224804798
48,1.5,1.94,1.05,1.81,2014-05-01,1999400,1.84,-0.18478260869565222,0.00822214073593365,-0.19300474943158585
47,1.84,2.56,1.44,2.54,2014-04-01,4049600,2.51,-0.2669322709163346,0.007484660638268155,-0.2744169315546027
46,2.51,3.2,2.3,2.86,2014-03-01,4281800,2.79,-0.10035842293906819,0.00832939685853999,-0.10868781979760818
45,2.79,2.88,1.54,2.27,2014-02-01,2947300,2.27,0.2290748898678414,0.03967551763345715,0.18939937223438427
44,2.27,2.9,1.24,1.24,2014-01-01,8654900,1.24,0.8306451612903226,-0.05295457589164521,0.8835997371819678
43,1.24,1.37,0.67,0.78,2013-12-01,3829500,0.8,0.5499999999999999,0.030476035361525662,0.5195239646384743
42,0.8,0.88,0.66,0.848,2013-11-01,971500,0.824,-0.029126213592232903,0.03477863724812247,-0.06390485084035537
41,0.824,1.04,0.765,0.888,2013-10-01,773100,0.922,-0.10629067245119315,0.02750093029127535,-0.1337916027424685
40,0.922,1.02,0.82,0.98,2013-09-01,823400,1.012,-0.08893280632411064,0.02156335687774264,-0.11049616320185329
39,1.012,1.11,0.75,0.964,2013-08-01,1903700,0.95,0.0652631578947369,-0.044467771301600005,0.1097309291963369
38,0.95,1.29,0.8,0.95,2013-07-01,3110600,0.95,0.0,0.03956779524601602,-0.03956779524601602
37,0.95,1.0,0.53,0.54,2013-06-01,1740900,0.53,0.7924528301886791,-0.013626346872794036,0.8060791770614731
36,0.53,0.69,0.48,0.65,2013-05-01,1211200,0.599,-0.11519198664440727,0.018583134543592263,-0.13377512118799953
35,0.599,0.9,0.599,0.82,2013-04-01,542300,0.81,-0.2604938271604939,0.01792086175981946,-0.27841468892031335
34,0.81,0.94,0.78,0.85,2013-03-01,735000,0.85,-0.047058823529411674,0.03728701646235481,-0.08434583999176648
33,0.85,1.0,0.78,0.91,2013-02-01,353600,0.93,-0.08602150537634416,0.01399003504903834,-0.1000115404253825
32,0.93,1.55,0.71,0.74,2013-01-01,910200,0.72,0.2916666666666668,0.05772526850293118,0.2339413981637356
31,0.72,0.78,0.51,0.74,2012-12-01,350100,0.722,-0.0027700831024930774,0.006031209358815461,-0.008801292461308539
30,0.722,0.722,0.3,0.665,2012-11-01,376400,0.58,0.2448275862068966,-0.005412149542700791,0.2502397357495974
29,0.58,1.25,0.24,0.25,2012-10-01,921600,0.262,1.2137404580152669,-0.02535288413522829,1.239093342150495
28,0.262,0.35,0.155,0.18,2012-09-01,221800,0.18,0.45555555555555566,0.026452847945586305,0.4291027076099694
27,0.18,0.28,0.161,0.21,2012-08-01,83700,0.23,-0.21739130434782614,0.006315783000273652,-0.2237070873480998
26,0.23,0.3,0.18,0.19,2012-07-01,126200,0.21,0.09523809523809533,0.009983625890812886,0.08525446934728244
25,0.21,0.326,0.146,0.18,2012-06-01,209200,0.198,0.06060606060606052,0.03926590255336483,0.021340158052695686
24,0.198,0.39,0.17,0.368,2012-05-01,233800,0.37,-0.46486486486486484,-0.06207075572723003,-0.4027941091376348
23,0.37,0.498,0.33,0.465,2012-04-01,192000,0.465,-0.20430107526881724,0.0001203447764310679,-0.20442142004524833
22,0.465,0.624,0.307,0.341,2012-03-01,581100,0.35,0.32857142857142874,0.020071695103562687,0.3084997334678661
21,0.35,0.439,0.34,0.34,2012-02-01,106800,0.34,0.029411764705882214,0.025264171121301415,0.0041475935845807985
20,0.34,0.494,0.24,0.26,2012-01-01,337500,0.282,0.20567375886524844,0.03399614980405256,0.1716776090611959
19,0.282,0.38,0.23,0.31,2011-12-01,451300,0.323,-0.12693498452012394,0.014269015945965623,-0.14120400046608958
18,0.323,0.749,0.21,0.43,2011-11-01,211800,0.42,-0.2309523809523809,0.0075842680181781585,-0.23853664897055907
17,0.42,0.9,0.22,0.9,2011-10-01,793000,0.91,-0.5384615384615385,0.09544522411938383,-0.6339067625809224
16,0.91,1.1,0.821,0.92,2011-09-01,58700,0.93,-0.02150537634408604,-0.06028744059730344,0.038782064253217396
15,0.93,1.29,0.9,1.29,2011-08-01,98200,1.3,-0.2846153846153846,-0.043621801100859336,-0.24099358351452527
14,1.3,1.5,1.28,1.47,2011-07-01,113700,1.45,-0.10344827586206891,-0.021837649041350597,-0.08161062682071832
13,1.45,1.75,1.33,1.74,2011-06-01,135400,1.71,-0.152046783625731,-0.012366952828965378,-0.13967983079676563
12,1.71,2.04,1.5,1.87,2011-05-01,225900,1.87,-0.08556149732620327,-0.018793118791245334,-0.06676837853495794
11,1.87,2.0,1.62,1.83,2011-04-01,215400,1.79,0.044692737430167634,0.03983934712854919,0.004853390301618445
10,1.79,2.1,1.53,1.7,2011-03-01,320200,1.66,0.07831325301204826,0.007638426544656816,0.07067482646739146
9,1.66,1.88,1.44,1.8,2011-02-01,285600,1.83,-0.09289617486338805,0.02812075079486676,-0.12101692565825481
8,1.83,2.5,1.65,1.85,2011-01-01,438100,1.82,0.005494505494505499,0.027157825819196017,-0.021663320324690517
7,1.82,2.08,1.1,1.29,2010-12-01,508600,1.25,0.45600000000000007,0.05192521910736122,0.4040747808926389
6,1.25,1.6,1.15,1.3,2010-11-01,195300,1.4,-0.10714285714285708,-0.010107569434450929,-0.09703528770840615
5,1.4,1.75,1.22,1.61,2010-10-01,383000,1.58,-0.11392405063291149,0.03062184546790202,-0.1445458961008135
4,1.58,1.74,1.08,1.7,2010-09-01,181500,1.75,-0.0971428571428571,0.07721933314161554,-0.17436219028447264
3,1.75,2.03,1.3,1.4,2010-08-01,111300,1.45,0.20689655172413796,-0.04311318429113879,0.25000973601527676
2,1.45,2.25,1.22,2.25,2010-07-01,173900,2.2,-0.340909090909091,0.07079175201196643,-0.4117008429210574
1,2.2,2.94,1.6,2.66,2010-06-01,132200,2.71,-0.1881918819188191,-0.03577224383251621,-0.1524196380863029
0,2.71,4.0,2.3,3.2,2010-05-01,169500,,,-0.07920891011671785,
