484,"ROK,"
485,"NUE,"
486,"TU,"
487,"STM,"
488,"PH,"
489,"RF,"
490,"SWK,"
491,"DLTR,"
492,"KYO,"
493,"FITB,"
494,"ABC,"
495,"IWB,"
496,"INFO,"
497,"WLTW,"
498,"ANDV,"
499,"UAL,"
500,"FITBI,"
501,"ANET,"
502,"NTAP,"
503,"A,"
504,"FDC,"
505,"WCN,"
506,"CTAS,"
507,"EIX,"
508,"CTL,"
509,"KEP,"
510,"CFG,"
511,"KKR,"
512,"EWJ,"
513,"NEM,"
514,"HES,"
515,"VTR,"
516,"CERN,"
517,"GGP,"
518,"MYL,"
519,"PPL,"
520,"WEC,"
521,"TAL,"
522,"LVLT,"
523,"IDXX,"
524,"DISCA,"
525,"FLT,"
526,"BXP,"
527,"HCN,"
528,"CCE,"
529,"AAL,"
530,"LH,"
531,"PANW,"
532,"HRL,"
533,"MSI,"
534,"CXO,"
535,"ABMD,"
536,"HSY,"
537,"KB,"
538,"SBAC,"
539,"ETE,"
540,"EXPE,"
541,"HIG,"
542,"MRO,"
543,"AZO,"
544,"GPN,"
545,"DTE,"
546,"AEUA,"
547,"DISCK,"
548,"CQP,"
549,"GIB,"
550,"SWKS,"
551,"TDG,"
552,"DUKH,"
553,"BEN,"
554,"VRSK,"
555,"CEA,"
556,"PAA,"
557,"NBL,"
558,"WYNN,"
559,"BAP,"
560,"BMRN,"
561,"GWW,"
562,"PBA,"
563,"VMC,"
564,"POT,"
565,"VGK,"
566,"OMC,"
567,"ETFC,"
568,"TXT,"
569,"SHOP,"
570,"APA,"
571,"CAH,"
572,"PCO,"
573,"HRS,"
574,"LULU,"
575,"DVY,"
576,"HBAN,"
577,"XLNX,"
578,"AME,"
579,"MXIM,"
580,"MGM,"
581,"FE,"
582,"STX,"
583,"CLX,"
584,"LEN,"
585,"KLAC,"
586,"TIF,"
587,"CBRE,"
588,"MJN,"
589,"NMR,"
590,"CMA,"
591,"SIVB,"
592,"LNG,"
593,"SWP,"
594,"DISH,"
595,"NOV,"
596,"FRC,"
597,"IVE,"
598,"ZNH,"
599,"PFG,"
600,"CHKP,"
601,"TSO,"
602,"AGR,"
603,"MMP,"
604,"TSS,"
605,"AGU,"
606,"HST,"
607,"EDU,"
608,"MHK,"
609,"L,"
610,"CBG,"
611,"INCY,"
612,"NDAQ,"
613,"DRUA,"
614,"LSXMK,"
615,"ESS,"
616,"LSXMA,"
617,"YUMC,"
618,"MKL,"
619,"CE,"
620,"LSXMB,"
621,"RMD,"
622,"BCH,"
623,"DHI,"
624,"MSCI,"
625,"AMD,"
626,"O,"
627,"SNAP,"
628,"SEP,"
629,"SPLK,"
630,"DGX,"
631,"EFX,"
632,"SKM,"
633,"LLL,"
634,"ABX,"
635,"WAT,"
636,"CAG,"
637,"QSR,"
638,"TAP.A,"
639,"RSP,"
640,"ULTA,"
641,"ANSS,"
642,"CSGP,"
643,"FNGD,"
644,"BSAC,"
645,"FTI,"
646,"TECK,"
647,"CA,"
648,"TAP,"
649,"WRK,"
650,"AWK,"
651,"MTD,"
652,"MLCO,"
653,"HNP,"
654,"ANTX,"
655,"EMN,"
656,"FAST,"
657,"ETR,"
658,"CNHI,"
659,"XL,"
660,"CTXS,"
661,"KMX,"
662,"VIA,"
663,"MLM,"
664,"LNC,"
665,"AEE,"
666,"EQT,"
667,"ZTO,"
668,"ITOT,"
669,"JBHT,"
670,"VNO,"
671,"BDXA,"
672,"MKC.V,"
673,"LBRDK,"
674,"WLK,"
675,"RJF,"
676,"KORS,"
677,"LBRDA,"
678,"MKC,"
679,"CPRT,"
680,"XLY,"
681,"SHY,"
682,"AKAM,"
683,"BR,"
684,"GPC,"
685,"MBLY,"
686,"BHGE,"
687,"TPR,"
688,"LEN.B,"
689,"DRI,"
690,"VRSN,"
691,"WFM,"
692,"VIV,"
693,"FTS,"
694,"TTWO,"
695,"DBX,"
696,"ATHM,"
697,"IAC,"
698,"VBR,"
