date,景点及旅游,燃气水务,综合,专用设备,证券,新材料,建筑材料,物流,交运设备服务,通信设备,通信服务,通用设备,石油矿业开采,其他电子,农业服务,非汽车交运,汽车零部件,化工新材料,园区开发,钢铁,建筑装饰,食品加工制造,半导体及元件,医药商业,化工合成材料,传媒,医疗器械服务,房地产开发,服装家纺,中药,公交,银行,造纸,电气设备,采掘服务,电子制造,纺织制造,机场航运,电力,公路铁路运输,零售,生物制品,化学制药,包装印刷,种植业与林业,国防军工,有色冶炼加工,酒店及餐饮,光学光电子,化学制品,农产品加工,港口航运,保险及其他,仪器仪表,煤炭开采加工,饮料制造,汽车整车,计算机应用,视听器材,家用轻工,贸易,养殖业,计算机设备,环保工程,基础化学,白色家电
1.4987808e+18,2650.518,1825.960,2038.344,3797.174,1317.809,3851.405,4063.156,5053.900,1260.416,3494.616,3088.862,3892.474,1720.064,4200.324,8497.053,3583.434,3541.368,3578.340,1930.160,1161.084,4237.199,3479.819,3176.770,5328.063,3496.672,3291.366,7721.843,2331.367,3192.585,3222.188,1364.195,1135.164,1773.168,3695.106,1284.484,5517.976,2247.078,1997.731,1188.441,952.479,1697.927,5280.377,3766.783,3062.273,2600.014,1437.958,1830.202,1442.325,3088.213,3706.927,2979.359,973.339,2892.248,3191.058,1271.588,1847.302,1599.020,8115.200,2909.319,4154.228,2999.916,2729.583,2872.207,5246.513,2609.971,3868.807
1.5014592e+18,2585.022,1717.411,2153.288,3634.542,1363.214,4408.454,4178.415,4999.469,1227.075,3305.898,2841.922,3746.827,1957.186,4270.302,7918.421,3450.264,3424.397,4013.447,1911.393,1401.744,4063.365,3390.978,3136.052,5055.951,3532.906,3140.067,7226.226,2335.528,3017.016,3065.080,1311.072,1164.162,1866.935,3560.887,1246.925,5173.331,2176.924,1963.099,1196.012,1033.017,1699.885,4949.678,3644.229,2891.552,2616.348,1404.937,2146.709,1397.193,3038.311,3715.010,2915.732,1002.227,3094.773,2964.516,1527.213,1950.430,1597.292,7527.023,2823.360,3988.694,2979.741,2838.677,2690.972,4766.119,2862.147,3684.468
1.5041376e+18,2671.114,1775.267,2242.751,3786.369,1505.735,4695.029,4366.862,5283.854,1272.683,3595.536,2987.491,3956.096,1996.457,4594.561,8223.429,3594.443,3527.028,4223.599,2015.760,1560.032,4391.880,3517.125,3344.199,5126.341,3607.962,3292.017,7751.649,2398.425,3129.769,3139.896,1366.899,1195.840,1895.538,3738.061,1314.428,5543.239,2247.894,2059.685,1221.775,1050.769,1721.687,5285.611,3794.343,3016.505,2705.735,1472.586,2225.387,1356.009,3270.276,3824.576,3025.977,1030.456,3136.928,3257.916,1575.362,1965.205,1588.136,8487.012,2929.166,4171.881,3095.119,2915.604,2868.994,5179.287,2877.569,3766.232
1.5066432e+18,2798.818,1737.451,2235.675,3864.871,1464.625,5058.004,4380.902,5373.461,1291.461,4079.535,3012.354,3968.714,2055.211,4935.590,8025.587,3496.695,3551.348,4205.289,1968.929,1523.047,4346.165,3669.599,3760.538,5086.830,3666.037,3258.872,7896.445,2413.874,3116.246,3127.751,1348.381,1127.476,2003.491,3893.856,1355.278,5639.369,2240.572,1972.496,1184.049,1030.574,1734.863,5496.516,3820.185,3012.868,2785.427,1549.027,2241.625,1384.083,3385.897,3915.470,3012.076,969.928,3042.870,3359.348,1547.332,2040.973,1879.902,8641.825,2929.422,4168.845,2990.948,2830.946,2950.393,5246.800,2780.276,3836.342
1.509408e+18,2707.860,1713.106,2149.360,3821.706,1344.836,4720.930,4258.315,5746.891,1259.651,3689.094,2929.047,3891.990,1938.040,4744.217,8143.049,3508.112,3496.907,4111.988,2080.813,1412.873,4381.574,3675.851,3659.224,5284.969,3601.170,3132.953,8182.622,2349.194,3078.875,3214.431,1369.744,1112.262,1940.526,3778.462,1296.875,5611.046,2240.501,2063.487,1152.885,1026.983,1721.169,5700.761,3868.767,3048.956,2714.389,1442.145,2086.630,1364.051,3457.962,3844.907,2955.719,994.540,3115.608,3352.679,1401.417,2114.507,1749.829,8216.470,2899.775,4138.560,2978.679,2926.690,2835.286,5380.082,2649.760,3929.605
1.512e+18,2516.137,1620.358,1955.694,3584.629,1308.866,4499.744,3994.611,4988.037,1192.996,3437.919,2671.550,3544.456,1833.203,4329.595,7567.666,3184.857,3121.953,3991.189,1931.780,1529.275,3940.361,3385.041,3716.958,4811.448,3349.594,2842.516,7409.135,2232.529,2772.852,2944.856,1234.935,1106.637,1797.873,3445.743,1192.067,5117.655,2008.555,2105.569,1069.287,959.929,1561.770,5548.796,3647.548,2724.958,2459.429,1367.620,1959.577,1255.185,3203.576,3546.854,2748.581,902.162,2982.397,2978.427,1405.085,1951.349,1578.203,7567.971,2658.616,3879.130,2808.614,2750.873,2667.145,4800.978,2474.478,3599.518
1.5145056e+18,2486.204,1670.664,1911.676,3520.465,1204.709,4321.612,3854.463,4900.197,1174.333,3388.236,2584.498,3429.698,1766.104,4193.375,7498.062,3139.491,3045.808,4133.203,1858.910,1403.353,3813.349,3383.031,3734.993,4979.403,3319.375,2804.905,7514.769,2186.065,2704.349,2922.683,1200.594,1080.915,1719.140,3345.590,1201.316,4954.218,1999.593,2194.416,1045.583,970.524,1568.752,5544.189,3631.462,2584.668,2468.908,1326.386,1996.506,1262.979,3116.308,3490.022,2744.795,873.545,2871.171,2888.767,1380.348,2049.403,1608.722,7405.309,2484.753,3823.255,2676.730,2701.972,2594.472,4844.397,2408.539,3553.653
1.5173568e+18,2469.603,1596.752,1864.943,3331.585,1264.784,3980.669,3812.453,4837.653,1122.397,3032.886,2540.310,3266.656,1657.738,3776.471,7177.406,2970.818,2873.519,3948.352,1839.961,1452.580,3738.531,3314.824,3189.457,4786.585,3212.622,2777.341,7112.007,2333.224,2757.648,2856.827,1182.777,1221.985,1764.096,3132.586,1181.299,4410.861,1950.733,2267.443,1015.537,969.457,1566.453,5309.982,3584.776,2575.600,2369.184,1219.372,1964.454,1293.906,2924.945,3450.560,2706.013,896.898,2827.598,2720.348,1424.902,2082.076,1554.376,7123.788,2420.589,3713.079,2561.430,2604.518,2426.120,4218.955,2347.579,3336.355
1.519776e+18,2383.566,1491.563,1761.230,3183.897,1124.765,3888.132,3549.759,4524.015,1074.156,2942.240,2463.110,3046.468,1568.049,3588.850,7185.605,2805.714,2698.258,3825.255,1755.174,1485.029,3444.521,3092.746,3182.566,4706.560,3111.531,2686.963,6825.439,2090.391,2522.217,2709.319,1092.369,1124.992,1702.999,2944.721,1070.705,4336.762,1845.659,2211.122,957.577,907.100,1449.313,5157.005,3400.905,2365.001,2306.812,1147.160,1857.912,1193.268,2894.103,3251.138,2501.065,837.239,2591.115,2590.532,1344.596,1852.807,1470.695,6998.821,2349.727,3478.048,2405.964,2304.340,2354.972,4054.469,2168.194,3175.398
1.522368e+18,2483.046,1529.214,1846.692,3354.960,1114.338,4087.083,3673.200,4605.033,1100.669,3263.962,2589.465,3231.519,1540.510,4023.455,7375.412,2909.291,2820.826,3900.803,1770.107,1282.821,3585.530,3215.657,3535.014,5246.734,3215.908,2818.313,7802.303,2106.903,2642.163,2977.633,1201.749,1051.327,1641.823,3158.245,1112.388,4718.581,1896.520,2084.536,986.409,892.036,1493.772,5934.265,3780.578,2501.775,2423.937,1297.143,1848.295,1212.700,3035.961,3420.887,2658.208,819.550,2602.994,3053.502,1224.726,1831.095,1462.432,8307.585,2517.229,3625.032,2531.410,2349.858,2690.212,4139.555,2179.038,3228.560
1.5247872e+18,2365.096,1466.753,1742.332,3254.910,1075.137,3898.739,3380.659,4535.102,1057.708,3155.167,2413.966,3049.697,1369.793,3807.100,7255.076,2771.789,2650.068,3685.238,1715.593,1256.586,3364.190,3136.034,3603.885,5183.199,3066.060,2631.007,7980.063,1990.734,2542.499,2924.673,1091.879,1029.009,1541.540,2932.445,1037.142,4387.584,1789.211,2045.733,927.411,830.291,1431.535,6061.707,3803.121,2369.515,2285.255,1265.792,1744.757,1154.814,2931.053,3297.794,2484.597,805.867,2452.856,2941.769,1156.466,1789.731,1350.946,8299.130,2457.792,3391.489,2399.146,2251.087,2728.663,3954.184,2033.962,3044.074
1.5277248e+18,2461.755,1451.447,1692.825,3203.506,1008.535,3948.705,3249.557,4770.630,1085.785,2979.324,2229.967,3003.924,1302.496,3817.566,7538.613,2710.432,2658.783,3623.694,1615.225,1180.418,3259.111,3623.810,3322.827,5259.172,3135.630,2544.705,8040.637,1926.559,2706.677,3086.649,1028.778,1003.035,1516.438,2792.672,1110.189,4375.550,1805.364,2098.769,936.841,801.132,1513.517,6293.180,3929.676,2394.283,2357.064,1139.416,1677.317,1272.776,2749.568,3332.204,2641.198,798.193,2321.211,2880.724,1104.924,2141.768,1355.096,7693.041,2431.314,3551.150,2288.314,2416.758,2572.723,3747.675,2005.532,3117.520
1.5302304e+18,2166.664,1262.673,1471.551,2870.931,916.428,3387.708,2906.848,4162.713,979.149,2635.271,1966.366,2634.080,1132.350,3564.724,6489.216,2213.706,2405.212,3324.575,1429.533,1191.832,2876.359,3146.699,3193.341,4602.705,2805.229,2171.371,6921.899,1692.477,2281.253,2704.648,935.579,922.414,1321.245,2465.365,990.527,4013.489,1668.217,1899.343,832.683,718.662,1276.313,5668.462,3499.633,2173.532,2017.725,1040.756,1459.094,1174.364,2428.278,3011.870,2274.063,685.523,2000.464,2592.153,1082.347,1869.843,1245.307,7044.190,2070.203,3041.563,1933.782,2071.037,2296.679,3266.864,1825.360,2776.209
1.5329952e+18,2132.845,1305.717,1466.266,2913.905,905.240,3379.804,3049.549,3991.187,976.558,2550.679,1900.080,2614.086,1141.449,3543.171,6175.439,2286.660,2378.208,3497.503,1452.428,1322.737,2953.974,3118.580,3265.242,4415.604,2856.945,2088.283,6476.615,1688.023,2250.702,2618.798,942.328,974.791,1353.520,2453.804,990.982,3921.051,1626.165,1811.749,870.509,769.202,1286.490,5364.749,3364.026,2213.141,2040.507,1078.069,1471.614,1147.030,2423.929,3038.213,2256.562,681.547,1972.205,2640.141,1074.370,1891.348,1197.004,6755.441,2080.661,2995.459,1977.108,2196.571,2301.716,3217.110,1864.899,2718.155
1.5356736e+18,1999.728,1200.160,1369.989,2677.292,843.987,3007.965,2801.454,3545.310,905.860,2464.789,1770.492,2360.466,1109.922,3184.331,5725.121,1975.977,2113.502,3236.881,1347.859,1238.490,2712.123,2814.825,3112.773,4004.742,2662.140,1858.835,5805.673,1563.925,1963.337,2370.741,893.856,958.179,1285.945,2205.336,941.225,3514.163,1503.229,1695.705,805.790,737.843,1189.848,4995.134,3085.314,2052.883,1935.939,981.712,1321.737,1001.122,2195.219,2759.546,2077.385,647.816,1768.289,2373.769,1047.759,1641.806,1084.415,6429.086,1779.305,2701.270,1865.382,2075.548,2139.857,2789.243,1749.576,2436.436
1.5380928e+18,1966.339,1267.446,1372.380,2691.389,846.479,3007.972,2714.076,3768.189,911.498,2362.850,1783.964,2375.025,1161.141,3159.663,5804.009,1957.584,2075.052,3221.603,1328.976,1223.022,2671.442,2885.727,2948.598,3984.286,2614.254,1833.655,5802.147,1545.235,1960.272,2335.824,938.910,991.591,1256.427,2231.944,1027.753,3325.057,1448.080,1739.393,815.245,743.358,1168.679,4947.544,3008.530,2007.824,1912.556,1021.818,1305.115,1027.227,2108.286,2753.575,2050.577,660.840,1854.818,2292.382,1051.917,1709.464,1089.609,6237.267,1817.448,2635.243,1879.677,1985.576,2088.257,2757.065,1747.168,2401.213
1.540944e+18,1714.393,1157.667,1256.441,2435.087,884.543,2764.887,2465.014,3226.757,794.899,2103.676,1585.738,2159.276,1075.143,2787.553,5521.685,1770.089,1912.729,2864.122,1169.415,1128.558,2438.673,2586.455,2614.649,3513.381,2426.511,1623.099,5160.993,1429.144,1783.100,2092.515,869.889,977.900,1083.122,2020.455,875.151,3051.609,1361.490,1567.047,755.760,687.539,1061.952,4293.422,2724.299,1916.482,1698.507,878.918,1201.503,952.553,1908.680,2493.917,1864.405,615.853,1772.282,2080.014,1018.293,1397.891,953.440,5662.244,1635.674,2392.709,1703.714,1825.567,1820.310,2390.149,1562.947,2168.640
1.543536e+18,1862.916,1199.669,1386.932,2592.190,922.722,2812.686,2563.483,3355.892,845.158,2324.876,1760.109,2307.366,1084.355,3099.334,5890.031,1879.638,1996.227,2939.114,1513.066,1027.941,2540.265,2697.673,2750.831,3665.183,2471.876,1761.931,5571.787,1512.056,1912.180,2161.062,930.404,940.753,1177.330,2183.254,861.901,3171.724,1442.843,1657.641,787.351,722.855,1118.189,4690.147,2913.379,2023.429,1820.990,916.020,1230.454,983.637,1987.491,2628.992,1995.885,630.921,1854.920,2198.535,973.445,1480.102,994.223,6030.315,1713.631,2552.407,1885.684,2011.612,1945.044,2530.739,1611.689,2265.509
1.5459552e+18,1776.823,1139.915,1331.900,2463.584,855.015,2664.958,2448.546,3108.030,815.904,2457.633,1640.171,2212.393,1002.242,2952.987,5560.358,1854.335,1925.175,2791.192,1490.978,985.662,2493.734,2635.485,2621.958,3393.967,2369.015,1687.780,5203.057,1446.327,1825.696,2011.504,883.345,894.171,1113.318,2138.337,793.636,3047.524,1403.851,1588.934,776.028,708.141,1058.419,4190.942,2687.368,1996.582,1740.485,869.747,1168.668,929.981,1903.870,2513.788,1943.009,596.639,1729.075,2103.211,920.133,1435.044,949.798,5745.458,1659.530,2476.238,1775.612,1901.313,1828.374,2439.582,1556.354,2178.418
1.5488928e+18,1700.000,1061.409,1285.081,2421.395,891.909,2654.140,2409.662,2934.713,845.383,2340.126,1578.928,2227.482,1042.348,2819.067,5404.853,1789.273,1833.358,2797.388,1402.058,1021.117,2418.779,2611.576,2626.758,3288.613,2289.481,1563.466,5022.731,1426.228,1723.351,1922.229,839.390,929.542,1079.927,2143.995,756.119,2991.433,1371.677,1640.101,775.209,716.394,1055.183,3850.514,2576.455,1961.500,1677.107,874.560,1139.579,893.640,1852.585,2458.294,1918.933,583.042,1642.657,2059.993,945.093,1471.799,949.516,5585.371,1690.450,2403.529,1718.411,1992.785,1777.025,2239.366,1544.156,2169.552
1.551312e+18,2013.148,1259.408,1557.842,2951.884,1214.241,3302.471,2888.388,3558.138,1005.430,3018.770,2041.395,2692.876,1254.948,3484.249,6532.493,2174.006,2209.234,3383.504,1756.208,1197.265,2890.401,3063.378,3279.839,3899.041,2795.510,1945.681,6251.777,1716.070,2037.594,2346.831,982.794,1062.388,1332.886,2616.014,905.546,3838.972,1599.415,1880.418,933.842,811.627,1240.368,4758.474,3127.091,2395.939,2026.758,1105.746,1412.882,1067.305,2450.369,2941.712,2377.003,692.851,2228.058,2555.375,1099.787,1723.921,1162.624,7172.224,2110.453,2870.626,2115.966,2678.243,2274.973,2853.428,1833.454,2545.216
1.5520032e+18,2056.405,1267.463,1632.500,3083.737,1316.415,3421.982,2974.466,3657.577,1045.528,3315.491,2242.717,2782.855,1263.878,3790.794,6901.183,2196.107,2290.426,3381.868,1882.050,1192.762,2962.222,3153.737,3654.133,3933.129,2907.041,2076.862,6285.737,1737.838,2079.207,2439.013,1042.000,1066.010,1335.961,2707.411,918.056,4104.355,1634.494,1843.445,967.728,812.934,1276.750,4865.596,3228.840,2511.567,2082.649,1145.967,1468.304,1044.893,2667.990,3013.677,2649.439,709.189,2268.925,2728.121,1109.355,1726.500,1186.382,8130.697,2545.808,2965.893,2158.705,3018.156,2508.056,2938.834,1867.889,2653.879
1.2253248e+18,,,,486.839,678.113,500.914,546.340,559.547,,,,466.100,524.819,,673.737,,,540.371,,526.986,546.022,,,,481.190,,,432.423,,,,526.953,,502.885,436.038,,,597.645,,,,,,,895.399,,354.154,,,617.487,519.463,,757.322,481.892,576.664,,,,,,527.452,634.401,,,520.081,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
