date,景点及旅游,燃气水务,综合,专用设备,证券,新材料,建筑材料,物流,交运设备服务,通信设备,通信服务,通用设备,石油矿业开采,其他电子,农业服务,非汽车交运,汽车零部件,化工新材料,园区开发,钢铁,建筑装饰,食品加工制造,半导体及元件,医药商业,化工合成材料,传媒,医疗器械服务,房地产开发,服装家纺,中药,公交,银行,造纸,电气设备,采掘服务,电子制造,纺织制造,机场航运,电力,公路铁路运输,零售,生物制品,化学制药,包装印刷,种植业与林业,国防军工,有色冶炼加工,酒店及餐饮,光学光电子,化学制品,农产品加工,港口航运,保险及其他,仪器仪表,煤炭开采加工,饮料制造,汽车整车,计算机应用,视听器材,家用轻工,贸易,养殖业,计算机设备,环保工程,基础化学,白色家电
1.480464e+18,1.752131667837954,0.5786790425643634,1.4093089645558834,3.0226389762003847,0.37075161610231594,2.9735229881541114,2.614145290478691,4.695497794213997,0.24094363535297392,3.3978690957397752,3.0258892977614225,3.1405497992257407,0.6231828545371637,3.927291586739986,7.271376302692953,2.316719129838559,2.6335768108355215,2.377191624782433,0.855669093056324,-0.06844938022655832,3.40645577815705,2.823715811611097,2.5895529515619478,4.163626704285111,2.9634633957268233,2.7803164556405946,8.000966915944872,1.3116679854421123,2.643730217369492,2.4156890810926765,0.8251796888853361,-0.080476445051989,0.5524807151789805,3.131814547193855,0.43544557454392674,5.344667168365602,1.6486024765182288,0.5377934624003335,0.19201699650066759,-0.22715691701657093,0.7953112507396751,4.321339123305038,2.8055009599284655,2.4646637580309636,2.1079625303322658,0.5965941505254265,0.5764143754695233,1.0265832933647352,2.1747133266408962,3.038384001217188,2.2990375457647496,-0.18377815864705213,1.3806236629916078,2.98531865709343,0.1607926533419777,0.8204797550801032,0.47355645288913617,9.225990657974924,2.407111189597643,3.8003723624327677,2.5518877601550676,2.090393485915493,2.473308359121921,3.920515417001672,1.619874445961055,2.794807687761518
1.483056e+18,1.6361179751082495,0.4765172995985103,1.3961386507087246,2.7677295547432923,0.20989761092150172,2.690300807017264,2.6018309075498283,4.144725587117627,0.18373941078376885,2.9885517694964143,2.594123735050598,2.956766869945358,0.5516001506770556,3.433886425963028,6.893506373400251,2.626644884927313,2.4791526364914516,2.3396356546838386,0.8167329973988467,-0.07628962958569745,3.1031960192898977,2.67114119812642,2.305718781672229,3.912814023213274,2.8043392799108053,2.4104179607773535,7.0194122704036825,1.2126901887459272,2.528914794443076,2.2006322752570293,0.7273488183210537,-0.13859996684069664,0.5314207413460785,2.918188008660696,0.38158184075494095,4.820792391602908,1.5954153868919447,0.44483574573974666,0.15080892316285038,-0.23109262556291976,0.8089827040260908,3.9803804707309007,2.5832314961734357,2.1718239723127333,2.0580056846167407,0.5259207532380382,0.4773225499626688,1.0270074377384693,1.884780652330761,2.86524709649841,2.315889484180217,-0.22154146111402556,1.3138472930722394,2.5541673383120638,0.09444754171007741,0.7943259717457096,0.41460044549038816,7.850236215715853,2.1753427331282356,3.458420435656788,2.4124518951881035,1.9961258802816904,2.0883906111442894,3.6565769760836395,1.6584082930671757,2.5580350346327503
1.4853888e+18,1.5737045181474008,0.4389590351323621,1.2813933005970308,2.6666512843642085,0.16625289803878646,2.5937531312819613,2.55752720881498,3.8965300729438144,0.1846608115619788,2.799323856644193,2.384678779515486,2.7524765633075163,0.5147199587620691,3.2455836068601953,6.557601715537522,2.662360531072742,2.4821599789876823,2.278200919416635,0.7698795808144866,-0.009343554158511815,2.936013865640989,2.474524428171939,2.162884158345148,3.8660835086174865,2.7190322702410574,2.2629486482235937,6.67560709564703,1.1637153081538627,2.332822519588795,2.116741609500218,0.6120667873933419,-0.1258446317456343,0.522808711910157,2.78259536075887,0.3130782466735174,4.423708235861127,1.473247570246115,0.47373658085361414,0.14620510559507052,-0.19177602368465743,0.7314123614944372,3.6371696202182786,2.499371444100604,2.0474116824064352,1.9103195224560439,0.5835724483149797,0.505145245636172,0.9588803662316652,1.7966249674111783,2.6872006839439804,2.1532034633232007,-0.2260347122661741,1.3646438882821967,2.2660922485066957,0.11120557070552912,0.7661267578215881,0.4588031997712989,7.388355871102085,2.1382541290628394,3.240121144814871,2.2413782736031918,1.896943661971831,1.9076994769893403,3.554854211648114,1.577308802725281,2.4439034538190585
1.48824e+18,1.6300614359230121,0.5231175629498581,1.3740365420292733,2.8879509554151213,0.21685539159593614,2.8157480538389854,2.821655079412126,4.483359237365869,0.21403179544191223,2.988368247532934,2.535568077276909,2.933683258736048,0.5419750589821369,3.3966681231084017,6.95282024096465,2.803331497988046,2.6203632258996805,2.472463209305315,0.8541659495180318,0.041202907432668405,3.1910625789325175,2.604094764926595,2.3148728381747894,3.940614751288925,2.8640260143200287,2.395297183458695,6.952952051692104,1.2293407080300804,2.4998932764140878,2.240004771190884,0.6714819520970516,-0.010639737703143007,0.6411880027570382,2.9569210715602767,0.36473787291642956,4.693599458410213,1.5748295899725107,0.5224827700766065,0.19141177453057132,-0.14423509345987673,0.819871624032776,3.8287158251570945,2.604342909240736,2.3274976528414424,1.9746370295392208,0.6381188598045288,0.5877798205488415,1.0358679389804786,1.936116382584534,2.8635752736862696,2.34899499641811,-0.1756622824929812,1.4101911828503895,2.3655639074723287,0.16079769866156074,0.8643264180560053,0.5160405467722367,7.693578734722379,2.242176390218513,3.4687257293004956,2.3646388955701125,1.9866153169014085,2.0266934506035432,3.803072415553342,1.7077969075946076,2.6703018841162147
1.4909184e+18,1.667761782775271,0.5037071145255231,1.2672401552112809,2.86450310229115,0.16830515726524636,2.784043740850006,2.767005184364746,4.077430004513489,0.17651228460255688,2.841016879362722,2.35215616375345,2.9435269735853518,0.4685913677907969,3.444313305483326,6.820912283483161,2.711972857667242,2.6601521211807255,2.384723093396185,0.7811977308975875,0.010652458994787459,3.2518042044378452,2.5869777560512106,2.3311122011741148,4.05695712724006,2.7695583844532767,2.2598383895537477,6.740627108773422,1.1428725627680534,2.4272747174561475,2.237802256329456,0.5656651130227698,-0.006850948931289129,0.5807023843426652,2.901254559461956,0.3153781849824637,4.948444818392813,1.4753144973259902,0.5501695307207255,0.18899178460563126,-0.12126769946746477,0.726701026736712,3.7987895835630034,2.527574931402372,2.3331685720071427,1.8090176638846092,0.6374384042000277,0.5278669087235038,0.9150941707888012,1.9249699230080972,2.8246198097418542,2.2164217428544295,-0.1253052317881927,1.265854862596676,2.342254585274351,0.11932264902822946,0.8521193566674486,0.48302184740677967,7.4683573990864085,2.0620089040904905,3.425996595750858,2.2118583667001515,1.8531602112676058,1.8913712289845626,3.840144666796515,1.60159904231521,2.753248386562965
1.4933376e+18,1.485707419917934,0.5396537656819264,1.0913485766576116,2.531751684362119,0.13411576234589395,2.475084971354035,2.6647548130006045,3.72322299550107,0.14786881600889382,2.4582916061525504,2.1256803894510887,2.6455159546700973,0.3862019469061639,2.9876362305866975,6.531914893617022,2.394030452880107,2.3935356223308584,2.3011211669477056,0.6974250612775925,-0.03942612471910858,3.055335632706622,2.3509477501538543,2.0662250366041714,3.9037626863033026,2.440310963927411,2.037417114681563,6.4670093086458555,1.1225251198431747,2.134197155862044,2.0762743286814223,0.39220825994639863,-0.04742457104380757,0.4690365637730149,2.5694799931357055,0.18432533859489847,4.745165872083109,1.2665937534978402,0.532279235499505,0.1089938319440465,-0.16472066766232812,0.5898582082473202,3.6856758488590016,2.3617518913659037,1.9889094457023984,1.4637391041080168,0.5128276219862349,0.4279730969357665,0.6807275597202436,1.6863989633939838,2.50426559341559,1.9302771562100378,-0.1244602374186405,1.1453184136909658,2.112755379091671,0.03215550347664564,0.7448292103441433,0.37425106395288477,6.75177272832261,1.7436997518379789,3.0420704222285124,1.9075945471780869,1.5849146126760565,1.662925964131241,4.151117355307818,1.4856760229794619,2.639948937377367
1.4961888e+18,1.3004592958672438,0.45965150376850916,0.8381288520917421,2.23822513770063,0.06993021489434392,2.199752955708488,2.345162386229107,3.4078065168964664,0.037707170650361256,2.1392083961764086,1.8719066237350506,2.2998628498566394,0.3273411447491029,2.654341084445202,6.043144414470431,1.9218774889706136,2.060526743899657,1.9917724973321715,0.6478407426923656,-0.08872957976658814,2.728193622206942,2.0042969076022703,1.8361357122258393,3.6218137670518713,2.0876326103348366,1.8219306623181617,5.982792408877878,0.9724145255063361,1.8527214514407684,1.883326814555091,0.233549152937912,-0.054783060333014076,0.38403229201490796,2.268918800500948,0.1237970886271986,4.421073805903778,1.0939526968702986,0.606323121319506,0.04032358722424906,-0.20691336424753773,0.4961021948586373,3.3947607760996585,2.148752969641714,1.7635085878389571,1.2440381565212677,0.2742010520745908,0.29767070274143975,0.4301656131660138,1.496414580043775,2.2037115190946435,1.6328051313682266,-0.19482631051022622,1.0290933026164224,1.8785563060973989,-0.03266171720815567,0.6391875633262082,0.26954125380530125,6.086428834130195,1.4980044799286185,2.6600532412952114,1.5438691124662205,1.2676426056338028,1.4465198979314835,3.8241373485323313,1.2360563350262734,2.4879808987967182
1.4987808e+18,1.4034984470993628,0.4750583654444255,0.891736326437426,2.306185601120063,0.09272148644928466,2.4151745138255247,2.5213779212968013,3.598936418036486,0.12099255141745409,2.2555268524306413,1.9600410150260656,2.380958626518185,0.36407462479430613,2.7301994969947567,6.016275146587793,2.102282407695984,2.2185271928652637,2.238812089812831,0.7036450568820231,-0.04358183579463448,2.869301905521144,2.191560451574264,1.945738662443239,3.8057890673199393,2.219264738241032,1.891807807100703,6.138024015751671,1.0294056457516718,1.9121719617984294,1.979394188208686,0.25338452732382755,-0.03976409524164,0.46368015056399586,2.3729119581131957,0.09904537158806105,4.634388092376592,1.1315036111938472,0.6266896073271144,0.06716706730445444,-0.16174424407025476,0.533941033783387,3.5477836305258523,2.3021390186813475,1.8186824616630768,1.3497747391538149,0.3514731769851871,0.40728369630325084,0.290620324568876,1.6748497449626993,2.3571642045166388,1.7469074507916573,-0.1683862743523276,1.163334181040286,1.8736439141722727,0.06926130635096417,0.7541912809960126,0.36048136104290346,6.2092432391135555,1.7040542424552236,2.769196989163019,1.6527646118366135,1.4028019366197184,1.5989530738187014,3.84300809458358,1.317812990376085,2.658359849648944
1.5014592e+18,1.3441064587064449,0.3873696370436791,0.9984129915665815,2.1645825097996876,0.13037111480379562,2.909129199908134,2.621268375375047,3.5494054205553045,0.09133963312951644,2.079720264085311,1.7233996473474396,2.254451299538867,0.5521211760740697,2.792345155377467,5.538481101920732,1.9869932888694966,2.1122195896236233,2.6326343123970997,0.6870804680487114,0.15465670284482927,2.710561136573459,2.110078793454026,1.9079818884692454,3.56035036385743,2.252624126403669,1.7588758787139693,5.679878719529668,1.0330277082120103,1.752023643379033,1.834124370891667,0.20457658839645737,-0.015234669743489094,0.5410811056217988,2.2503961574552456,0.06690869638504104,4.282472157240751,1.0649578551766137,0.5984898574704257,0.07396548798041726,-0.09086452696250769,0.535709929939787,3.262965425531915,2.1947024221756624,1.661541576922369,1.3645366675854842,0.3204381983716058,0.6506530844177064,0.2502353374900674,1.631627223726914,2.364484542431334,1.688244671189897,-0.143704578348664,1.3148181668586474,1.6696360147218665,0.28421294275832665,0.8521212558601968,0.3590111406629944,5.6867285677989745,1.624160013384019,2.6190053640514193,1.634924270292449,1.4988353873239437,1.434960276526051,3.3995607933781153,1.5417606161010755,2.484048131249852
1.5041376e+18,1.4221749676951325,0.4341072308524989,1.081441374887587,2.2967777268904124,0.24854890761765444,3.163245200770041,2.784587998134946,3.8081894355226185,0.13190261256253474,2.349542266412407,1.8628976924256364,2.4362199718056137,0.5832645373619622,3.0803112167327393,5.790335486012539,2.1118132172564015,2.205494466544337,2.822846209058218,0.7791994238096877,0.2850430645341979,3.010552644050988,2.2257761260695266,2.100991349453696,3.6238405088592165,2.321725584645512,1.8923797783984626,6.165576498211299,1.0877782159187952,1.8548732543396362,1.9033029401076849,0.2558688875229806,0.011561769353359657,0.5646917524113766,2.412121505325306,0.12466641054754447,4.660184062924074,1.1322776417111384,0.6771368036375006,0.09709951411630859,-0.07524138337691179,0.5554062905127359,3.5522914714474703,2.3262994100165684,1.776555107601112,1.4453205843677561,0.3840185038811347,0.7111503774256627,0.21338309722033308,1.8325432619309727,2.4637125696441897,1.7898882837631138,-0.11958592712713886,1.3463491256152107,1.9338515584124372,0.324700791526554,0.8661515422869509,0.35122101462222644,6.53954725469189,1.7225009526819157,2.785213836204081,1.7369506854935695,1.5665528169014082,1.5960457498597462,3.7809523897437227,1.5554562900903957,2.561364506749249
