,code,name,roe_2017_1,roe_2017_2,roe_2017_3,roe_2017_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
266,002601,龙蟒佰利,4.53,10.23,14.31,19.41,化工原料,河南,14.96,6.72,20.32,2084635.38,708156.38,602893.94,964099.13,4.74,1.25,6.34,2.9,20110715,140992.11,0.69,148.03,466.02,45.12,24.4,62100.0
267,002602,世纪华通,2.77,12.35,14.01,,汽车配件,浙江,52.52,10.27,14.59,630708.19,245757.41,110721.86,189498.98,1.3,0.7,4.95,6.93,20110728,208643.13,1.43,-3.18,82.0,30.31,29.04,13923.0
268,002608,江苏国信,2.36,5.26,8.38,,火力发电,江苏,14.92,5.37,32.53,4384478.5,593603.69,2381168.0,1310714.0,4.03,0.435,5.19,1.67,20110810,-346383.97,-1.06,15.27,19.44,13.35,10.22,29171.0
269,002624,完美世界,4.28,8.57,14.2,18.89,影视音像,浙江,28.85,4.66,13.15,1658490.38,1024631.81,47859.57,355731.0,2.71,1.145,6.06,5.45,20111028,297855.72,2.27,28.76,29.01,57.36,18.98,12684.0
270,002673,西部证券,1.44,2.53,4.04,,证券,陕西,35.62,35.02,35.02,5428881.0,0.0,19872.77,949806.69,2.71,0.22,5.01,1.92,20120503,210431.09,0.6,-13.22,-24.08,0.0,31.65,239366.0
271,002714,牧原股份,10.72,13.17,18.63,18.57,农业综合,河南,23.51,6.0,11.58,2404463.5,874215.38,1059695.88,386489.97,3.34,2.12,10.99,4.37,20140128,486895.06,4.2,79.14,1.88,29.81,23.56,19000.0
272,002736,国信证券,2.09,,6.59,,证券,深圳,19.64,82.0,82.0,19708918.0,0.0,136192.66,677181.69,0.83,0.38,5.59,1.92,20141229,1661301.5,2.03,-9.63,-9.31,0.0,38.42,120918.0
273,002739,万达电影,4.31,7.96,10.97,,影视音像,北京,36.25,11.4,11.74,2291958.25,449196.66,253658.17,459088.41,3.91,1.077,9.81,5.31,20150122,502494.0,4.28,20.72,10.29,31.38,12.41,111154.0
274,002797,第一创业,0.79,2.17,3.39,4.77,证券,深圳,65.19,19.18,35.02,3311973.5,0.0,14660.12,259304.8,0.74,0.121,2.53,3.11,20160511,167407.17,0.48,-3.75,-24.73,0.0,21.67,276000.0
275,002797,第一创业,0.79,2.17,3.39,4.77,证券,深圳,65.19,19.18,35.02,3311973.5,0.0,14660.12,259304.8,0.74,0.121,2.53,3.11,20160511,167407.17,0.48,-3.75,-24.73,0.0,21.67,276000.0
276,002831,裕同科技,3.65,7.07,13.02,,广告包装,深圳,25.47,1.19,4.0,814957.0,542176.19,165292.94,137343.0,3.43,1.528,12.5,4.15,20161216,276662.25,6.92,25.94,10.9,31.74,13.51,13733.0
277,002839,张家港行,2.49,4.41,6.83,9.21,银行,江苏,19.73,8.36,18.08,10317257.0,0.0,62564.06,86643.13,0.48,0.43,4.58,1.82,20170124,133948.67,0.74,-0.65,10.68,0.0,31.62,140600.0
278,002841,视源股份,5.41,13.85,24.92,,元器件,广东,43.93,0.41,4.07,541879.5,463160.06,44692.76,81343.8,2.0,1.49,6.17,13.92,20170119,123421.35,3.03,23.2,0.28,21.11,7.99,9326.0
279,300003,乐普医疗,4.02,8.47,11.99,13.98,医疗保健,北京,65.35,14.12,17.82,1279072.13,515870.81,113266.61,114439.82,0.64,0.505,3.61,9.14,20091030,291825.25,1.64,30.85,32.36,67.23,19.81,26191.0
280,300015,爱尔眼科,5.26,11.74,18.75,,医疗保健,湖南,77.04,11.98,15.86,703303.69,211073.72,102725.61,59085.26,0.37,0.42,2.22,18.46,20091030,129651.81,0.82,42.16,35.06,48.46,14.44,25497.0
281,300017,网宿科技,2.6,5.5,7.4,,电信运营,上海,45.93,16.05,24.31,960215.38,623858.38,127445.61,220414.3,0.91,0.24,3.3,4.38,20091030,281983.78,1.16,17.84,-37.53,34.59,15.07,106000.0
282,300024,机器人,1.03,3.1,4.72,7.28,专用机械,辽宁,78.99,15.14,15.6,842363.81,598071.5,105937.77,265032.78,1.7,0.27699999999999997,3.8,5.76,20091030,153959.41,0.99,20.73,5.26,33.26,17.61,156500.0
283,300027,华谊兄弟,-0.76,4.55,6.35,8.57,影视音像,浙江,30.75,19.2,27.75,2015466.25,864621.13,88283.7,253168.52,0.91,0.299,3.48,2.64,20091030,390084.47,1.41,12.64,2.49,45.45,20.99,141500.0
284,300033,同花顺,3.96,10.42,16.12,22.89,软件服务,浙江,37.41,2.64,5.38,421118.56,374421.13,36191.65,35677.57,0.66,1.35,5.89,8.57,20091225,199298.91,3.71,-18.69,-40.11,90.0,51.48,49400.0
285,300059,东方财富,0.77,1.99,3.45,4.33,互联网,上海,108.68,34.44,42.89,4184475.5,3634006.5,176127.45,624420.0,1.46,0.149,3.42,4.72,20100319,262301.38,0.61,-7.54,-10.77,64.31,57.26,238820.0
286,300070,碧水源,1.44,3.32,4.55,,环境保护,北京,56.61,19.21,31.34,3633763.25,1268387.38,50617.84,679790.0,2.17,0.23600000000000002,5.77,3.09,20100421,591159.13,1.89,68.67,68.65,25.99,13.71,86813.0
287,300072,三聚环保,6.38,16.28,24.17,,环境保护,北京,21.4,13.76,18.08,2326108.75,1992613.75,178618.97,169794.34,0.94,1.12,4.86,6.48,20100427,472329.25,2.61,66.48,64.13,18.73,11.64,52463.0
288,300122,智飞生物,2.33,6.41,10.22,14.71,生物制药,重庆,122.55,8.69,16.0,410589.81,228573.09,72151.55,20796.47,0.13,0.27,1.84,18.03,20100928,103060.81,0.64,201.06,1229.25,78.54,32.2,19200.0
289,300124,汇川技术,3.49,9.0,14.21,,电器仪表,深圳,56.99,12.28,16.64,874115.63,693508.5,67738.9,137859.16,0.83,0.44,3.26,10.13,20100928,220673.16,1.33,27.57,5.03,45.27,23.11,24022.0
290,300136,信维通信,9.58,17.48,27.83,,通信设备,深圳,36.06,7.45,9.83,479046.75,325385.13,44655.45,33830.17,0.34,0.73,2.81,12.46,20101105,140833.13,1.43,64.94,106.4,37.4,28.8,42968.0
291,300144,宋城演艺,3.67,7.69,12.75,14.56,旅游景点,浙江,28.33,11.53,14.53,875468.13,230584.02,168874.95,247631.2,1.7,0.735,5.05,4.13,20101209,315207.63,2.17,14.36,18.32,63.19,35.31,35549.0
292,300251,光线传媒,2.59,5.61,8.6,,影视音像,北京,42.09,27.52,29.34,917181.5,310972.97,1625.95,140406.52,0.48,0.214,2.49,4.83,20110803,224086.02,0.76,30.52,8.28,36.11,40.56,73085.0
293,300315,掌趣科技,1.88,3.1,4.54,,互联网,北京,33.47,26.43,27.58,1011407.19,174390.11,3829.08,411427.84,1.49,0.14300000000000002,3.15,2.03,20120511,168623.13,0.61,-5.66,-29.55,60.38,30.83,210213.0
294,600000,浦发银行,,7.27,10.03,,银行,上海,6.04,281.04,293.52,606383680.0,0.0,2527500.0,8176000.0,2.79,1.45,13.2,0.87,19991110,10843900.0,3.69,3.18,2.97,0.0,33.58,192174.0
295,600221,海航控股,,1.9,4.41,5.76,空运,海南,16.44,164.36,168.06,19734788.0,4310229.5,7390793.5,1788220.38,1.06,0.18,3.12,1.04,19991125,1570956.0,0.93,47.26,5.89,13.54,5.55,426000.0
296,600837,海通证券,,3.57,5.29,7.31,证券,上海,15.51,80.92,115.02,53470632.0,0.0,265727.63,5635798.0,4.9,0.7490000000000001,10.24,1.13,19940224,3029754.5,2.63,0.75,7.15,0.0,30.54,249401.0
297,600837,海通证券,,3.57,5.29,7.31,证券,上海,15.51,80.92,115.02,53470632.0,0.0,265727.63,5635798.0,4.9,0.7490000000000001,10.24,1.13,19940224,3029754.5,2.63,0.75,7.15,0.0,30.54,249401.0
