,code,name,roe_2017_1,roe_2017_2,roe_2017_3,roe_2017_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
3216,000931,中关村,-2.02,-4.28,-1.88,,区域地产,北京,0.0,7.02,7.53,333633.03,211008.55,49165.6,163232.52,2.17,-0.039,2.06,3.17,19990712.0,-93169.75,-1.24,9.24,-619.28,46.93,-2.61,97585.0
3217,300111,向日葵,-2.02,0.75,1.03,,半导体,浙江,195.1,11.17,11.2,290429.84,135982.22,137430.16,21357.96,0.19,0.012,1.16,2.7,20100827.0,-9044.82,-0.08,-13.82,-72.88,13.72,1.4,118693.0
3218,002488,金固股份,-2.05,-1.62,0.07,,汽车配件,浙江,2635.09,3.85,6.74,694963.38,455868.34,106816.92,333808.44,4.95,0.004,6.12,2.44,20101021.0,-100.07,0.0,26.91,105.11,18.35,0.14,44393.0
3219,002488,金固股份,-2.05,-1.62,0.07,,汽车配件,浙江,2635.09,3.85,6.74,694963.38,455868.34,106816.92,333808.44,4.95,0.004,6.12,2.44,20101021.0,-100.07,0.0,26.91,105.11,18.35,0.14,44393.0
3220,002178,延华智能,-2.1,-0.54,-1.94,2.18,建筑施工,上海,222.17,6.07,7.16,223002.0,156130.3,8661.46,28371.6,0.4,0.03,1.61,4.85,20071101.0,12491.42,0.17,8.34,-43.32,11.98,2.12,42625.0
3221,600151,航天机电,-2.1,-3.39,-4.2,,半导体,上海,0.0,13.89,14.34,1384813.38,641216.94,390541.69,468947.09,3.27,-0.17,4.04,1.57,19980605.0,-56170.76,-0.39,22.18,-361.04,11.76,-5.62,130932.0
3222,002015,霞客环保,-2.13,-3.56,-1.17,,化纤,江苏,0.0,4.01,4.01,32873.48,22475.5,6752.22,102306.63,2.55,-0.009000000000000001,0.75,8.23,20040708.0,-114051.92,-2.85,-17.51,87.45,7.54,-1.37,20542.0
3223,300616,尚品宅配,-2.14,2.88,8.47,,家居用品,广东,82.4,0.37,1.1,410123.47,308207.19,78285.93,155398.47,14.08,2.06,23.66,8.66,20170307.0,89358.5,8.09,0.0,0.0,45.4,5.73,11861.0
3224,002423,中原特钢,-2.14,-5.75,-8.73,-16.4,特种钢,河南,0.0,5.03,5.03,342586.88,118274.61,198550.11,106785.57,2.12,-0.513,3.13,4.6,20100603.0,-4321.64,-0.09,11.29,-5062.02,4.64,-26.51,17540.0
3225,002629,仁智股份,-2.17,-2.15,-1.79,,石油开采,浙江,0.0,3.44,4.12,77336.45,56109.2,6371.8,8860.48,0.22,-0.028999999999999998,1.61,4.01,20111103.0,12802.07,0.31,2306.35,70.91,2.03,-0.49,31087.0
